
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending March 25, 2006 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	75	49	119	763	773	130	171	291	1,549	1,648	755	607	2,531	10,874	6,325						
NEW ENGLAND	-	1	12	6	39	2	4	17	38	42	16	34	1,130	260	741						
Conn.	U	0	0	U	U	-	0	11	4	1	U	0	0	U	U						
Maine	N	0	0	N	N	-	0	2	3	1	-	4	20	19	81						
Mass.	-	1	6	-	37	1	2	5	27	35	-	19	86	2	644						
N.H.	-	0	0	-	-	1	0	2	4	2	16	5	1,110	86	-						
R.I.	-	0	7	1	-	-	0	6	-	3	-	0	0	-	-						
Vt.	-	0	2	5	2	-	0	1	-	-	-	2	25	153	16						
MID. ATLANTIC	2	2	14	32	79	13	20	33	125	217	139	115	183	1,512	1,199						
N.J.	N	0	0	N	N	4	2	7	35	28	-	0	0	-	-						
N.Y. (Upstate)	-	1	10	8	31	6	2	15	30	14	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	11	21	21	142	-	0	0	-	-						
Pa.	2	2	9	24	48	3	4	8	39	33	139	115	183	1,512	1,199						
E.N. CENTRAL	37	12	31	201	164	17	19	42	202	108	378	128	525	4,646	1,830						
Ill.	-	0	2	7	-	8	9	32	79	28	-	2	5	4	21						
Ind.	5	3	20	43	48	-	1	5	18	12	N	0	245	N	N						
Mich.	-	1	4	9	14	4	2	8	36	13	84	82	231	1,308	1,166						
Ohio	32	7	20	142	102	5	4	11	57	48	294	31	382	3,230	478						
Wis.	N	0	0	N	N	-	1	3	12	7	-	8	27	104	165						
W.N. CENTRAL	-	1	15	15	13	2	5	9	37	54	25	14	73	497	40						
Iowa	N	0	0	N	N	-	0	1	2	3	N	0	0	N	N						
Kans.	N	0	0	N	N	1	0	2	6	3	-	0	0	-	-						
Minn.	-	0	15	-	-	-	1	5	6	12	-	0	0	-	-						
Mo.	-	0	3	15	12	1	2	8	22	35	25	10	72	470	2						
Nebr.	-	0	1	-	-	-	0	1	1	1	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	25	13	9						
S. Dak.	-	0	1	-	1	-	0	1	-	-	-	1	23	14	29						
S. ATLANTIC	30	21	42	399	339	43	42	169	404	396	47	52	808	1,075	586						
Del.	-	0	2	-	-	1	0	2	7	2	-	1	5	24	6						
D.C.	3	0	4	13	6	3	2	9	23	26	1	0	6	6	5						
Fla.	26	11	34	227	180	9	15	29	166	177	-	0	0	-	-						
Ga.	-	5	19	135	130	1	9	128	26	40	-	0	0	-	-						
Md.	-	0	0	-	-	10	5	19	59	63	-	0	0	-	-						
N.C.	N	0	0	N	N	17	5	17	71	51	-	0	0	-	-						
S.C.	-	0	0	-	-	2	1	7	18	16	4	12	43	231	153						
Va.	N	0	0	N	N	-	3	12	34	20	2	11	788	321	31						
W. Va.	1	2	10	24	23	-	0	1	-	1	40	19	70	493	391						
E.S. CENTRAL	5	3	14	57	45	12	9	20	132	106	-	0	0	-	-						
Ala.	N	0	0	N	N	3	3	12	69	50	-	0	0	-	-						
Ky.	-	0	5	5	8	5	1	4	11	6	N	0	0	N	N						
Miss.	-	0	0	-	-	-	0	5	11	12	-	0	0	-	-						
Tenn.	5	3	13	52	37	4	4	11	41	38	N	0	0	N	N						
W.S. CENTRAL	-	1	7	29	66	23	24	37	284	262	87	141	1,558	1,979	940						
Ark.	-	0	3	6	6	3	1	6	24	11	37	0	39	153	-						
La.	-	1	5	23	60	2	3	17	17	35	-	1	19	72	60						
Okla.	N	0	0	N	N	1	1	6	18	11	-	0	0	-	-						
Tex.	N	0	0	N	N	17	16	27	225	205	50	135	1,526	1,754	880						
MOUNTAIN	1	1	27	24	28	12	8	17	82	89	63	48	128	905	989						
Ariz.	N	0	0	N	N	11	3	13	49	26	-	0	0	-	-						
Colo.	N	0	0	N	N	1	1	3	7	16	41	35	74	560	683						
Idaho	N	0	0	N	N	-	0	3	1	6	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	-	5	-	0	0	-	-						
Nev.	-	0	27	1	1	-	2	7	19	21	-	0	2	-	-						
N. Mex.	-	0	0	-	-	-	1	3	5	12	2	3	21	101	76						
Utah	-	0	6	12	16	-	0	1	1	3	20	8	55	237	192						
Wyo.	1	0	3	11	11	-	0	0	-	-	-	0	3	7	38						
PACIFIC	-	0	0	-	-	6	33	56	245	374	-	0	0	-	-						
Alaska	-	0	0	-	-	4	0	2	4	2	-	0	0	-	-						
Calif.	N	0	0	N	N	1	29	54	177	331	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	5	1	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	4	4	N	0	0	N	N						
Wash.	N	0	0	N	N	1	3	11	55	36	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	4	16	33	27	3	6	47	40	145						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


