
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending September 2, 2006 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	9,450	18,737	35,170	624,122	646,296	22	149	1,643	5,625	2,740	117	66	860	2,341	3,500						
NEW ENGLAND	554	617	1,550	21,122	21,662	-	0	0	-	-	-	4	35	155	179						
Conn.	-	169	1,214	5,702	6,578	N	0	0	N	N	-	0	17	17	27						
Maine	43	44	74	1,494	1,462	N	0	0	N	N	-	0	3	21	20						
Mass.	431	287	448	9,811	9,501	-	0	0	-	-	-	2	15	63	82						
N.H.	25	36	64	1,253	1,213	-	0	0	-	-	-	1	3	18	21						
R.I.	55	63	95	2,130	2,251	-	0	0	-	-	-	0	6	7	5						
Vt.	-	19	43	732	657	N	0	0	N	N	-	0	5	29	24						
MID. ATLANTIC	1,163	2,378	3,696	78,338	78,648	-	0	0	-	-	14	10	597	311	1,299						
N.J.	167	357	500	11,963	13,069	N	0	0	N	N	-	0	8	9	36						
N.Y. (Upstate)	505	499	1,727	15,843	15,671	N	0	0	N	N	11	3	561	99	1,040						
N.Y. City	-	748	1,584	24,360	25,254	N	0	0	N	N	-	2	15	41	84						
Pa.	491	755	1,075	26,172	24,654	N	0	0	N	N	3	5	21	162	139						
E.N. CENTRAL	1,239	3,116	12,578	103,279	108,023	1	0	3	32	5	12	16	162	598	696						
Ill.	432	967	1,686	33,721	33,835	-	0	0	-	-	-	2	13	61	99						
Ind.	297	403	552	13,298	13,368	N	0	0	N	N	2	1	13	41	38						
Mich.	364	614	9,888	21,373	17,664	1	0	3	28	5	-	2	7	77	68						
Ohio	48	716	1,446	22,095	29,658	-	0	1	4	-	10	5	109	214	196						
Wis.	98	398	531	12,792	13,498	N	0	0	N	N	-	5	38	205	295						
W.N. CENTRAL	285	1,144	1,456	37,907	39,657	-	0	12	-	4	27	11	42	394	416						
Iowa	143	155	225	5,467	4,755	N	0	0	N	N	7	1	13	77	93						
Kans.	-	157	269	5,157	4,883	N	0	0	N	N	2	1	7	48	26						
Minn.	-	231	344	7,044	8,363	-	0	12	-	3	4	2	22	115	74						
Mo.	-	434	563	13,986	15,229	-	0	0	-	1	-	2	21	64	191						
Nebr.	71	92	176	3,417	3,469	N	0	1	N	N	14	1	8	51	13						
N. Dak.	20	33	58	1,063	1,089	N	0	0	N	N	-	0	4	6	-						
