
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 11, 2003 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,882	2,958	195	155	117	35	13,716	16,124	244,131	277,514											
NEW ENGLAND	132	225	43	41	12	4	1,005	1,446	5,730	6,069											
Maine	10	31	-	7	1	-	136	163	149	109											
N.H.	12	29	2	-	-	-	22	34	76	102											
Vt.	15	10	-	1	-	-	95	107	65	80											
Mass.	51	106	5	18	11	4	476	786	2,395	2,596											
R.I.	1	10	-	1	-	-	84	128	761	697											
Conn.	43	39	36	14	-	-	192	228	2,284	2,485											
MID. ATLANTIC	190	324	13	1	31	7	2,699	3,305	33,125	33,490											
Upstate N.Y.	76	140	9	-	16	-	799	941	6,045	6,787											
N.Y. City	5	14	-	-	-	-	874	1,193	10,042	10,014											
N.J.	14	54	-	-	-	1	268	378	6,031	6,123											
Pa.	95	116	4	1	15	6	758	793	11,007	10,566											
E.N. CENTRAL	423	723	20	29	19	4	2,256	2,818	48,584	58,358											
Ohio	85	130	15	10	18	3	716	716	15,033	16,911											
Ind.	75	59	-	1	-	-	-	-	5,007	5,800											
Ill.	86	162	-	6	-	-	555	794	14,342	19,200											
Mich.	68	118	-	3	-	1	571	746	10,205	11,582											
Wis.	109	254	5	9	1	-	414	562	3,997	4,865											
W.N. CENTRAL	325	415	33	27	24	4	1,540	1,623	12,651	14,234											
Minn.	112	143	18	23	1	-	581	627	2,179	2,513											
Iowa	76	103	-	-	-	-	221	253	607	1,027											
Mo.	68	56	10	-	1	-	392	386	6,557	7,064											
N. Dak.	10	4	-	-	11	-	28	14	45	61											
S. Dak.	22	35	4	1	-	-	62	60	170	204											
Nebr.	15	48	1	3	-	-	89	132	1,083	1,204											
Kans.	22	26	-	-	11	4	167	151	2,010	2,161											
S. ATLANTIC	119	235	56	28	8	-	2,123	2,309	61,143	70,724											
Del.	6	8	N	N	N	N	38	45	901	1,271											
Md.	10	26	-	-	-	-	89	101	6,209	7,147											
D.C.	1	-	-	-	-	-	37	33	1,798	2,073											
Va.	32	56	8	8	-	-	267	233	6,022	8,399											
W. Va.	3	7	-	-	-	-	33	45	689	765											
N.C.	4	36	22	-	-	-	N	N	11,510	12,502											
S.C.	-	5	-	-	-	-	82	112	7,008	7,488											
Ga.	24	39	3	7	-	-	736	740	12,986	14,009											
Fla.	39	58	23	13	8	-	841	1,000	14,020	17,070											
E.S. CENTRAL	66	92	3	-	6	9	263	306	20,206	24,036											
Ky.	23	28	3	-	6	9	N	N	2,847	2,982											
Tenn.	27	38	-	-	-	-	127	140	6,644	7,407											
Ala.	13	17	-	-	-	-	136	166	6,109	8,212											
Miss.	3	9	-	-	-	-	-	-	4,606	5,435											
W.S. CENTRAL	67	99	2	1	12	3	231	200	32,725	38,584											
Ark.	8	10	-	-	-	-	119	139	3,145	3,727											
La.	3	4	-	-	-	-	9	4	8,013	9,516											
Okla.	22	19	-	-	-	-	103	55	3,803	3,780											
Tex.	34	66	2	1	12	3	-	2	17,764	21,561											
MOUNTAIN	245	293	22	22	5	4	1,235	1,295	7,552	8,746											
Mont.	12	25	-	-	-	-	84	74	78	76											
Idaho	58	40	15	12	-	-	163	99	59	69											
Wyo.	2	12	-	2	-	-	20	25	33	51											
Colo.	60	88	3	5	5	4	354	423	2,039	2,736											
N. Mex.	11	9	3	3	-	-	38	126	860	1,169											
Ariz.	25	32	N	N	N	N	202	171	2,765	2,920											
Utah	59	62	-	-	-	-	282	256	269	227											
Nev.	18	25	1	-	-	-	92	121	1,449	1,498											
PACIFIC	315	552	3	6	-	-	2,364	2,822	22,415	23,273											
Wash.	86	124	1	-	-	-	255	312	2,176	2,269											
Oreg.	85	183	2	6	-	-	320	353	685	676											
Calif.	134	205	-	-	-	-	1,656	1,997	18,472	19,301											
Alaska	3	6	-	-	-	-	66	87	426	490											
Hawaii	7	34	-	-	-	-	67	73	656	537											
Guam	N	N	-	-	-	-	-	7	-	38											
P.R.	-	1	-	-	-	-	36	72	156	290											
V.I.	-	-	-	-	-	-	-	-	36	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


