
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 30, 2006 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	27	51	334	1,880	2,003	120	172	334	6,551	6,293	323	802	3,204	30,539	20,698						
NEW ENGLAND	-	1	24	30	174	3	4	17	155	151	7	41	144	1,115	3,958						
Conn.	U	0	7	U	73	-	0	11	33	30	U	0	58	U	1,152						
Maine	-	0	2	8	N	-	0	2	7	1	-	5	20	151	234						
Mass.	-	0	6	-	75	3	2	6	96	96	-	1	54	94	1,789						
N.H.	-	0	0	-	-	-	0	2	10	12	4	6	47	363	225						
R.I.	-	0	11	10	17	-	0	6	7	11	-	0	0	-	-						
Vt.	-	0	2	12	9	-	0	1	2	1	3	12	50	507	558						
MID. ATLANTIC	-	3	15	122	167	17	21	35	826	780	76	105	183	3,550	3,525						
N.J.	N	0	0	N	N	3	3	7	127	104	-	0	0	-	-						
N.Y. (Upstate)	-	1	10	44	65	8	2	14	112	60	-	0	0	-	-						
N.Y. City	U	0	0	U	U	3	10	23	394	474	-	0	0	-	-						
Pa.	-	2	9	78	102	3	5	9	193	142	76	105	183	3,550	3,525						
E.N. CENTRAL	4	11	41	435	496	9	18	38	667	685	100	237	587	11,077	4,308						
Ill.	-	0	3	15	25	3	8	23	312	388	-	2	7	64	76						
Ind.	1	2	21	116	159	2	1	4	65	49	-	0	475	475	251						
Mich.	-	0	4	17	31	-	2	19	89	62	38	102	174	3,207	2,549						
Ohio	3	6	32	287	281	2	4	8	155	162	62	93	420	6,728	1,091						
Wis.	N	0	0	N	N	2	1	4	46	24	-	12	52	603	341						
W.N. CENTRAL	-	1	191	34	33	-	5	10	192	188	11	23	84	1,085	335						
Iowa	N	0	0	N	N	-	0	2	11	7	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	16	15	-	0	8	20	-						
Minn.	-	0	191	-	-	-	1	3	21	55	-	0	0	-	-						
Mo.	-	1	3	33	26	-	3	8	130	106	11	19	82	983	227						
Nebr.	-	0	0	-	2	-	0	1	3	4	-	0	0	-	-						
N. Dak.	-	0	1	-	2	-	0	1	-	-	-	0	25	44	20						
S. Dak.	-	0	1	1	3	-	0	3	11	1	-	1	12	38	88						
S. ATLANTIC	22	26	53	1,018	818	35	42	186	1,558	1,537	56	90	860	3,245	1,591						
Del.	-	0	2	-	1	-	0	2	16	9	-	1	5	48	23						
D.C.	1	0	3	22	13	2	2	9	97	83	-	0	5	28	24						
Fla.	16	13	36	562	446	13	15	29	564	520	-	0	0	-	-						
Ga.	5	8	29	340	262	2	7	147	248	324	-	0	0	-	-						
Md.	-	0	0	-	-	3	5	19	221	240	-	0	0	-	-						
N.C.	N	0	0	N	N	5	5	17	224	205	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	7	52	51	-	15	53	765	430						
Va.	N	0	0	N	N	10	3	12	132	103	13	30	812	1,264	334						
W. Va.	-	1	14	94	96	-	0	1	4	2	43	26	70	1,140	780						
E.S. CENTRAL	-	3	13	147	142	3	13	25	529	346	-	1	70	90	36						
Ala.	N	0	0	N	N	1	4	19	238	111	-	1	70	89	36						
Ky.	-	0	5	29	26	-	1	8	55	34	N	0	0	N	N						
Miss.	-	0	0	-	1	2	0	6	47	39	-	0	1	1	-						
Tenn.	-	3	13	118	115	-	5	13	189	162	N	0	0	N	N						
W.S. CENTRAL	1	0	4	17	99	36	27	43	1,141	922	30	181	1,757	8,374	4,957						
Ark.	1	0	3	12	12	3	1	5	59	38	-	7	110	590	-						
La.	-	0	4	5	87	14	4	17	180	195	-	0	8	43	109						
Okla.	N	0	0	N	N	2	1	6	56	29	-	0	0	-	-						
Tex.	N	0	0	N	N	17	21	36	846	660	30	167	1,647	7,741	4,848						
MOUNTAIN	-	1	27	77	74	10	7	24	299	327	43	52	138	2,003	1,988						
Ariz.	N	0	0	N	N	5	3	16	137	130	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	30	36	35	32	76	1,075	1,365						
Idaho	N	0	0	N	N	-	0	1	2	20	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	2	2	-						
Nev.	-	0	27	4	29	5	1	12	78	89	-	0	2	4	-						
N. Mex.	-	0	1	1	-	-	1	5	45	40	-	3	34	304	171						
Utah	-	0	8	33	23	-	0	1	6	7	8	10	55	585	403						
Wyo.	-	1	4	39	22	-	0	0	-	-	-	0	8	33	49						
PACIFIC	-	0	0	-	-	7	33	49	1,184	1,357	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	8	6	-	0	0	-	-						
Calif.	N	0	0	N	N	6	28	39	1,007	1,212	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	15	8	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	13	24	N	0	0	N	N						
Wash.	N	0	0	N	N	1	3	10	141	107	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	4	12	-	382						
P.R.	N	0	0	N	N	-	3	10	86	164	4	8	47	280	538						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


