
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 20, 2012 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	42	68	122	2,902	3,685	709	959	1,536	38,383	42,457	67	105	173	4,149	4,942						
NEW ENGLAND	9	7	16	323	278	14	36	73	1,638	1,812	-	3	10	164	187						
Conn.	1	3	8	149	166	-	7	17	363	409	-	1	5	43	49						
Maine	-	1	6	75	58	2	3	11	128	116	-	0	4	18	27						
Mass.	-	0	0	-	-	9	19	54	870	913	-	1	5	69	72						
N.H.	1	1	3	27	19	-	2	8	121	152	-	0	4	19	20						
R.I.	2	0	6	24	16	1	2	7	84	155	-	0	2	1	4						
Vt.	5	1	7	48	19	2	1	7	72	67	-	0	2	14	15						
MID. ATLANTIC	12	15	31	688	706	36	91	153	3,824	4,843	9	9	21	434	557						
N.J.	-	0	0	-	-	-	14	29	452	1,046	-	1	8	45	118						
N.Y. (Upstate)	12	7	20	375	316	22	24	64	1,084	1,181	6	4	12	161	185						
N.Y. City	-	0	1	-	11	5	19	49	998	975	-	1	7	68	75						
Pa.	-	8	15	313	379	9	27	67	1,290	1,641	3	3	11	160	179						
E.N. CENTRAL	-	3	13	152	184	30	79	208	4,060	4,475	39	16	56	768	880						
Ill.	-	1	6	62	50	-	27	79	1,493	1,475	-	2	10	112	208						
Ind.	-	0	2	7	28	-	12	39	608	555	-	2	17	132	113						
Mich.	-	0	5	44	63	1	14	44	708	733	35	3	30	227	127						
Ohio	-	0	7	39	43	29	22	53	1,108	1,040	4	3	20	199	160						
Wis.	N	0	0	N	N	-	3	13	143	672	-	2	12	98	272						
W.N. CENTRAL	-	3	18	129	157	2	50	113	2,329	2,570	-	16	44	610	859						
Iowa	-	0	5	29	21	2	9	30	529	392	-	2	13	131	174						
Kans.	-	1	4	51	28	-	9	19	407	388	-	2	5	69	92						
Minn.	-	0	4	-	44	-	0	16	-	618	-	0	10	-	255						
Mo.	-	0	3	29	24	-	19	49	953	773	-	6	31	272	198						
Nebr.	-	0	2	-	29	-	4	26	270	221	-	1	8	75	94						
N. Dak.	-	0	13	20	11	-	1	19	47	36	-	0	4	28	8						
S. Dak.	-	0	0	-	-	-	3	9	123	142	-	1	3	35	38						
S. ATLANTIC	13	19	45	816	970	292	292	536	11,585	12,240	7	11	31	498	494						
Del.	-	0	0	-	-	1	2	10	126	156	-	0	1	10	14						
D.C.	-	0	0	-	-	-	1	4	35	73	-	0	1	4	5						
Fla.	-	0	34	84	120	239	110	250	4,993	4,593	5	4	10	181	92						
Ga.	-	0	0	-	-	-	45	124	2,053	2,273	-	3	9	107	100						
Md.	-	6	16	253	261	14	17	41	792	867	1	1	5	60	58						
N.C.	-	0	0	-	-	23	30	186	1,671	1,865	-	1	26	43	103						
S.C.	N	0	0	N	N	-	21	61	924	1,342	-	0	7	18	15						
Va.	12	11	23	429	504	15	21	57	881	972	1	1	7	69	101						
W. Va.	1	1	6	50	85	-	2	52	110	99	-	0	2	6	6						
E.S. CENTRAL	-	1	5	55	142	12	68	200	3,334	3,585	-	5	14	229	244						
Ala.	-	1	5	42	73	2	19	52	818	1,025	-	1	3	43	64						
Ky.	-	0	2	13	14	-	9	47	522	497	-	1	9	68	56						
Miss.	-	0	0	-	-	1	24	87	1,100	1,165	-	0	3	19	29						
Tenn.	-	0	2	-	55	9	18	68	894	898	-	2	12	99	95						
W.S. CENTRAL	8	11	40	552	970	134	145	374	5,343	6,245	8	9	92	378	434						
Ark.	-	0	20	79	47	19	14	77	811	710	3	1	6	47	46						
La.	-	0	0	-	6	-	24	51	995	1,226	-	0	3	25	16						
Okla.	-	0	21	36	31	22	15	102	606	561	5	1	16	76	57						
Tex.	8	10	29	437	886	93	79	227	2,931	3,748	-	6	76	230	315						
MOUNTAIN	-	1	15	92	67	17	40	84	1,720	2,174	-	9	28	441	635						
Ariz.	N	0	0	N	N	12	15	27	611	717	-	2	6	98	113						
Colo.	-	0	0	-	-	-	7	20	287	445	-	1	6	42	142						
Idaho	-	0	14	20	6	-	2	7	96	130	-	1	11	93	108						
Mont.	N	0	0	N	N	-	2	8	89	109	-	0	5	37	32						
Nev.	-	0	4	16	17	5	3	12	144	142	-	0	5	28	37						
N. Mex.	-	1	5	43	11	-	5	16	235	291	-	1	5	41	40						
Utah	-	0	2	13	7	-	5	12	206	277	-	1	14	83	134						
Wyo.	-	0	0	-	26	-	1	8	52	63	-	0	3	19	29						
PACIFIC	-	2	12	95	211	172	94	198	4,550	4,513	4	16	32	627	652						
Alaska	-	0	1	6	12	-	1	5	45	45	-	0	0	-	-						
Calif.	-	2	12	78	182	95	65	147	3,231	3,432	-	8	18	282	394						
Hawaii	-	0	0	-	-	-	5	58	323	275	-	0	2	11	6						
Oreg.	-	0	2	11	17	-	7	16	324	307	-	3	11	159	110						
Wash.	-	0	11	-	-	77	12	42	627	454	4	3	25	175	142						
Amer. Samoa	N	0	0	N	N	-	1	2	4	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	19	-	0	0	-	-						
P.R.	-	0	5	27	37	-	1	19	32	393	-	0	2	2	-						
V.I.	-	0	0	-	-	-	0	6	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


