
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending March 1, 2003 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral, Acute), Type B cummulative for 2003
Hepatitis (Viral, Acute), Type B cummulative for 2002
Hepatitis (Viral, Acute), Type C cummulative for 2003
Hepatitis (Viral, Acute), Type c cummulative for 2002
Legionellosis cummulative for 2003
Legionellosis cummulative for 2002
Listeriosis cummulative for 2003
Listeriosis cummulative for 2002
Lyme Disease cummulative for 2003
Lyme Disease cummulative for 2002

tab delimited data:
test
UNITED STATES	768	948	159	294	117	123	47	61	433	714											
NEW ENGLAND	30	35	-	8	7	5	4	8	6	67											
Maine	-	-	-	-	-	-	-	1	-	-											
N.H.	1	3	-	-	-	1	1	2	-	9											
Vt.	1	2	-	4	1	-	-	-	3	1											
Mass.	26	26	-	4	2	2	2	3	1	54											
R.I.	-	-	-	-	1	-	-	-	2	3											
Conn.	2	4	-	-	3	2	1	2	-	-											
MID. ATLANTIC	131	192	4	15	9	23	8	6	338	514											
Upstate N.Y.	8	7	4	8	7	5	2	3	296	299											
N.Y. City	44	101	-	-	2	-	3	1	-	6											
N.J.	76	55	-	3	-	8	2	-	40	121											
Pa.	3	29	-	4	-	10	1	2	2	88											
E.N. CENTRAL	63	74	22	20	32	45	5	11	6	22											
Ohio	28	15	4	-	19	25	2	6	4	4											
Ind.	-	4	-	-	-	3	1	-	2	2											
Ill.	-	3	2	4	-	-	-	1	-	-											
Mich.	35	46	16	16	13	13	2	1	-	-											
Wis.	-	6	-	-	-	4	-	3	U	16											
W.N. CENTRAL	41	37	35	116	3	6	2	2	13	8											
Minn.	2	1	-	-	-	1	1	-	12	2											
Iowa	3	6	-	1	1	-	-	-	1	3											
Mo.	26	17	32	112	1	2	-	1	-	3											
N. Dak.	-	-	-	-	-	-	-	1	-	-											
S. Dak.	-	-	-	-	-	-	-	-	-	-											
Nebr.	8	6	3	3	-	3	1	-	-	-											
Kans.	2	7	-	-	1	-	-	-	-	-											
S. ATLANTIC	284	277	30	16	46	16	13	7	50	71											
Del.	1	2	-	3	-	3	-	-	-	10											
Md.	16	29	3	2	12	6	2	1	37	50											
D.C.	-	2	-	-	-	-	-	-	-	3											
Va.	6	19	-	-	3	1	-	-	-	-											
W. Va.	1	5	-	-	N	N	-	-	-	-											
N.C.	18	36	2	3	5	3	1	1	6	4											
S.C.	-	3	-	1	-	-	1	2	-	1											
Ga.	159	97	3	1	5	3	4	2	1	-											
Fla.	83	84	22	6	21	-	5	1	6	3											
E.S. CENTRAL	34	65	14	32	1	4	4	3	1	3											
Ky.	8	7	2	1	-	2	-	-	-	1											
Tenn.	7	27	-	5	1	-	-	2	1	-											
Ala.	12	15	2	2	-	2	3	1	-	-											
Miss.	7	16	10	24	-	-	1	-	-	2											
W.S. CENTRAL	15	54	36	66	3	3	1	6	2	11											
Ark.	-	26	-	4	-	-	-	-	-	-											
La.	15	4	10	2	-	-	-	-	2	1											
Okla.	-	1	-	-	2	-	1	1	-	-											
Tex.	-	23	26	60	1	3	-	5	-	10											
MOUNTAIN	88	71	9	5	10	6	9	4	3	2											
Mont.	3	-	-	-	-	1	1	-	-	-											
Idaho	-	-	-	-	1	-	-	-	1	-											
Wyo.	1	3	-	2	1	-	-	-	-	-											
Colo.	12	12	6	1	2	2	5	1	-	-											
N. Mex.	3	14	-	-	-	1	-	-	-	1											
Ariz.	52	32	2	-	3	-	3	3	-	1											
Utah	5	4	-	-	2	2	-	-	1	-											
Nev.	12	6	1	2	1	-	-	-	1	-											
PACIFIC	82	143	9	16	6	15	1	14	14	16											
Wash.	7	5	1	2	1	-	-	-	-	-											
Oreg.	23	27	3	6	N	N	-	1	4	1											
Calif.	49	108	5	8	5	15	1	13	10	15											
Alaska	2	2	-	-	-	-	-	-	-	-											
Hawaii	1	1	-	-	-	-	-	-	N	N											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	-	-	-	-	-	-	-	N	N											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


