
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 24, 2010 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	10	33	61	366	605	39	56	192	737	1,126	7	16	43	197	279						
NEW ENGLAND	-	2	5	14	36	-	1	4	13	17	-	1	5	8	18						
Conn.	-	0	2	8	7	-	0	3	3	4	-	1	4	8	14						
Maine	-	0	1	2	1	-	0	2	7	3	-	0	1	-	-						
Mass.	-	1	4	-	21	-	0	2	-	9	-	0	1	-	3						
N.H.	-	0	1	-	3	-	0	2	2	1	-	0	0	-	-						
R.I.	-	0	4	4	3	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	1	-	0	1	1	-	-	0	0	-	1						
MID. ATLANTIC	1	4	10	53	80	1	4	16	71	137	3	2	7	22	34						
N.J.	-	0	5	4	22	-	1	5	10	40	-	0	1	-	3						
N.Y. (Upstate)	-	1	3	15	14	-	1	5	13	22	3	1	4	15	14						
N.Y. City	-	2	5	20	20	-	1	5	26	26	-	0	0	-	-						
Pa.	1	1	6	14	24	1	1	6	22	49	-	0	4	7	17						
E.N. CENTRAL	-	4	19	44	94	1	6	13	99	171	-	4	12	36	65						
Ill.	-	2	13	10	35	-	1	5	16	35	-	0	1	-	3						
Ind.	-	0	4	3	7	-	1	5	17	25	-	0	4	6	4						
Mich.	-	1	4	16	26	-	2	6	33	44	-	3	8	28	43						
Ohio	-	0	4	10	19	1	1	4	33	47	-	0	3	2	13						
Wis.	-	0	2	5	7	-	0	2	-	20	-	0	2	-	2						
W.N. CENTRAL	-	2	8	13	32	-	3	15	46	38	-	0	10	9	4						
Iowa	-	0	3	4	8	-	1	3	7	9	-	0	4	-	2						
Kans.	-	0	2	4	3	-	0	2	2	2	-	0	0	-	1						
Minn.	-	0	7	1	7	-	0	13	2	6	-	0	9	3	-						
Mo.	-	0	2	3	7	-	1	5	27	12	-	0	1	5	-						
Nebr.	-	0	3	1	6	-	0	2	8	8	-	0	1	-	1						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	1	-	0	1	-	1	-	0	1	1	-						
S. ATLANTIC	7	8	13	91	141	23	15	39	222	343	3	3	12	46	61						
Del.	-	0	1	3	2	U	1	2	U	U	U	0	0	U	U						
D.C.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Fla.	4	3	8	35	68	7	5	11	84	103	2	1	4	18	8						
Ga.	-	1	4	10	21	1	3	7	48	60	1	0	2	3	14						
Md.	1	0	3	4	14	2	1	6	22	40	-	1	3	7	15						
N.C.	-	0	7	11	14	-	0	12	4	93	-	0	10	9	8						
S.C.	-	1	4	17	12	-	1	4	10	8	-	0	1	-	-						
Va.	2	1	3	10	10	1	2	14	34	23	-	0	2	4	6						
W. Va.	-	0	2	1	-	12	0	19	20	16	-	0	3	5	10						
E.S. CENTRAL	-	1	3	11	13	4	6	13	83	119	-	1	5	28	39						
Ala.	-	0	2	3	1	2	1	5	21	34	-	0	2	1	5						
Ky.	-	0	2	5	1	-	2	6	27	28	-	1	5	22	21						
Miss.	-	0	1	-	6	-	0	3	5	7	-	0	0	-	-						
Tenn.	-	0	2	3	5	2	2	6	30	50	-	0	3	5	13						
W.S. CENTRAL	1	3	18	41	59	8	9	92	89	163	-	1	6	14	14						
Ark.	-	0	2	-	4	-	0	4	3	18	-	0	1	-	1						
La.	-	0	1	3	2	-	0	3	13	18	-	0	1	1	3						
Okla.	-	0	3	-	1	5	2	8	18	32	-	0	4	6	1						
Tex.	1	3	18	38	52	3	6	86	55	95	-	0	4	7	9						
MOUNTAIN	1	3	8	42	46	-	2	6	25	49	-	1	4	13	20						
Ariz.	-	1	5	23	15	-	0	3	7	22	-	0	0	-	-						
Colo.	1	1	5	7	15	-	0	2	1	11	-	0	3	2	12						
Idaho	-	0	1	2	-	-	0	2	3	1	-	0	2	5	1						
Mont.	-	0	1	2	2	-	0	1	-	-	-	0	0	-	-						
Nev.	-	0	2	5	6	-	0	3	10	7	-	0	1	1	1						
N. Mex.	-	0	1	2	5	-	0	1	2	4	-	0	1	3	4						
Utah	-	0	2	1	3	-	0	1	2	4	-	0	1	2	2						
Wyo.	-	0	1	-	-	-	0	2	-	-	-	0	0	-	-						
PACIFIC	-	5	16	57	104	2	6	29	89	89	1	1	7	21	24						
Alaska	-	0	0	-	3	-	0	1	1	-	-	0	2	-	-						
Calif.	-	4	15	49	79	1	4	17	64	67	1	1	4	6	11						
Hawaii	-	0	1	-	6	-	0	1	-	2	-	0	0	-	-						
Oreg.	-	0	2	4	5	-	1	4	14	11	-	0	3	9	6						
Wash.	-	0	4	4	11	1	0	12	10	9	-	0	7	6	7						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	6	7	-	-	1	6	20	-	-	1	4	12	-						
P.R.	-	0	2	2	12	-	0	5	6	8	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


