
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending January 29, 2000 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis NETSS cummulative for 2000
Shigellosis NETSS cummulative for 1999
Shigellosis PHLIS cummulative for 2000
Shigellosis PHLIS cummulative for 1999
Syphilis (Primary and Secondary) cummulative for 2000
Syphilis (Primary and Secondary) cummulative for 1999
Tuberculosis cummulative for 2000
Tuberculosis cummulative for 1999

tab delimited data:
test
UNITED STATES	495	927	101	611	241	519	145	730													
NEW ENGLAND	15	20	10	24	3	6	2	15													
Maine	-	-	-	-	-	-	-	-													
N.H.	1	2	-	3	-	-	-	-													
Vt.	-	1	-	1	-	1	-	-													
Mass.	14	16	9	16	3	3	2	4													
R.I.	-	-	-	-	-	-	-	8													
Conn.	-	1	1	4	-	2	-	3													
MID. ATLANTIC	7	68	3	47	9	21	35	57													
Upstate N.Y.	2	13	3	14	-	2	-	2													
N.Y. City	5	19	-	17	6	10	18	12													
N.J.	-	26	-	16	-	5	11	24													
Pa.	-	10	-	-	3	4	6	19													
E.N. CENTRAL	135	218	27	92	37	56	3	63													
Ohio	13	82	-	7	8	7	3	20													
Ind.	2	1	-	2	13	12	-	6													
Ill.	48	78	-	76	10	33	-	36													
Mich.	72	27	25	-	-	-	-	-													
Wis.	-	30	2	7	6	4	-	1													
W.N. CENTRAL	21	62	12	55	4	21	7	14													
Minn.	4	9	6	11	-	-	6	8													
Iowa	7	-	-	-	-	-	-	-													
Mo.	10	43	4	38	4	19	1	4													
N. Dak.	-	-	-	-	-	-	-	-													
S. Dak.	-	-	-	-	-	-	-	1													
Nebr.	-	5	2	3	-	1	-	-													
Kans.	-	5	-	3	-	1	-	1													
S. ATLANTIC	35	89	2	29	130	208	28	58													
Del.	-	3	-	1	1	1	-	2													
Md.	5	8	2	1	9	37	-	7													
D.C.	-	5	U	U	47	8	-	4													
Va.	3	2	-	-	12	15	-	9													
W. Va.	-	3	-	-	-	1	-	3													
N.C.	6	23	-	8	36	56	1	12													
S.C.	2	13	-	3	4	18	16	20													
Ga.	-	6	-	6	7	44	11	-													
Fla.	19	26	-	10	14	28	-	1													
E.S. CENTRAL	26	134	1	85	13	101	20	36													
Ky.	8	11	U	U	3	10	-	5													
Tenn.	4	96	1	77	-	41	4	3													
Ala.	3	13	-	8	10	33	16	25													
Miss.	11	14	-	-	-	17	-	3													
W.S. CENTRAL	3	96	12	210	18	70	1	135													
Ark.	3	7	-	7	1	2	1	-													
La.	-	2	10	14	-	17	-	U													
Okla.	-	44	1	5	11	14	-	3													
Tex.	-	43	1	184	6	37	-	132													
MOUNTAIN	81	62	27	43	12	16	11	14													
Mont.	-	1	-	-	-	-	-	-													
Idaho	2	2	-	-	-	-	-	-													
Wyo.	-	1	-	-	-	-	-	-													
Colo.	2	15	7	14	1	-	-	U													
N. Mex.	10	4	5	6	-	-	3	2													
Ariz.	56	35	13	17	11	16	4	8													
Utah	2	3	2	4	-	-	4	2													
Nev.	9	1	-	2	-	-	-	2													
PACIFIC	172	178	7	26	15	20	38	338													
Wash.	3	1	2	13	2	-	15	5													
Oreg.	27	5	5	7	-	1	-	8													
Calif.	141	167	-	-	13	18	23	310													
Alaska	1	-	-	-	-	-	-	4													
Hawaii	-	5	-	6	-	1	-	11													
Guam	-	1	U	U	-	-	-	-													
P.R.	-	3	U	U	16	19	-	-													
V.I.	-	U	U	U	-	U	-	U													
Amer. Samoa	-	U	U	U	-	U	-	U													
C.N.M.I.	-	U	U	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


