
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 19, 1996 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	51,611	57,393	305,921	2,201	1,191	237,839	318,083	2,690	3,231	739	958										
NEW ENGLAND	2,065	2,824	13,447	302	75	5,648	6,182	96	104	57	30										
Maine	32	82	707	21	-	49	73	-	-	2	5										
N.H.	66	77	397	37	36	80	93	8	12	3	2										
Vt.	18	28	U	30	29	42	49	32	11	4	-										
Mass.	997	1,235	5,649	138	10	1,808	2,189	50	74	26	19										
R.I.	129	187	1,552	15	-	416	427	6	7	22	4										
Conn.	823	1,215	5,142	61	-	3,253	3,351	-	-	N											
MID. ATLANTIC	14,243	15,909	34,507	193	42	26,439	35,139	253	367	184	163										
Upstate N.Y.	1,855	1,832	N	132	15	5,381	7,521	200	187	60	43										
N.Y. City	7,855	8,405	15,878	12	-	8,618	14,166	1	1	7	5										
N.J.	2,905	3,770	4,161	49	5	3,971	3,327	-	143	12	24										
Pa.	1,628	1,902	14,468	N	22	8,469	10,125	52	36	105	91										
E.N. CENTRAL	4,076	4,229	65,707	512	342	45,630	64,056	372	270	195	283										
Ohio	871	877	14,523	149	84	10,460	19,974	32	12	84	127										
Ind.	498	423	8,368	72	48	5,428	7,521	8	4	39	69										
Ill.	1,808	1,727	19,613	202	84	14,408	16,514	58	73	9	29										
Mich.	685	916	16,107	89	68	11,893	14,660	274	181	46	27										
Wis.	214	286	7,096	N	58	3,441	5,387	-	-	17	31										
W.N. CENTRAL	1,221	1,286	22,204	512	324	9,961	16,230	102	69	40	68										
Minn.	226	302	2,702	231	212	U	2,430	2	4	5	6										
Iowa	72	91	3,486	107	81	914	1,295	44	13	9	19										
Mo.	626	559	9,654	60	-	6,553	9,200	33	18	9	14										
N. Dak.	10	4	2	15	15	-	26	-	5	-	3										
S. Dak.	10	17	784	21	-	115	179	-	1	2	3										
Nebr.	83	84	2,049	49	4	783	953	7	15	12	16										
Kans.	194	229	3,527	29	12	1,596	2,147	16	13	3	7										
S. ATLANTIC	13,079	14,724	44,113	119	60	77,226	88,536	212	202	121	152										
Del.	232	265	1,148	1	2	1,181	1,828	1	-	11	2										
Md.	1,961	2,226	5,608	N	8	11,762	10,718	1	7	26	24										
D.C.	1,001	872	N	-	-	3,497	3,809	-	-	8	4										
Va.	896	1,151	9,323	N	29	7,168	8,693	13	17	17	21										
W. Va.	88	84	1	N	2	442	543	9	43	1	4										
N.C.	677	837	-	37	12	15,166	19,681	43	47	9	31										
S.C.	667	814	-	9	7	8,757	9,852	25	19	5	30										
Ga.	1,867	1,791	9,554	30	-	14,852	16,682	U	15	3	14										
Fla.	5,690	6,684	18,479	30	-	14,401	16,730	120	54	41	22										
E.S. CENTRAL	1,749	1,817	24,264	57	52	25,993	33,044	461	822	39	50										
Ky.	309	220	5,350	12	8	3,384	3,857	27	28	4	10										
Tenn.	647	725	10,559	24	41	9,405	11,207	337	792	19	24										
Ala.	470	520	6,759	10	3	10,817	13,578	5	2	3	6										
Miss.	323	352	U	11	-	2,387	4,402	92	U	13	10										
W.S. CENTRAL	5,138	5,070	32,328	62	12	24,548	44,919	381	273	18	20										
Ark.	207	223	-	13	3	2,653	4,609	13	6	2	6										
La.	1,177	849	6,101	6	4	6,547	8,938	175	151	1	3										
Okla.	189	207	6,113	10	1	3,973	4,778	69	40	5	4										
Tex.	3,565	3,791	20,114	33	4	11,375	26,594	124	76	10	7										
MOUNTAIN	1,533	1,819	13,303	178	91	5,611	7,663	468	398	37	99										
Mont.	33	20	-	23	-	25	59	14	13	1	4										
Idaho	32	38	1,236	30	13	87	115	93	45	-	2										
Wyo.	5	13	466	11	9	32	46	146	166	3	12										
Colo.	406	571	-	63	36	1,077	2,323	49	60	7	35										
N. Mex.	139	148	3,192	10	-	722	870	64	42	2	4										
Ariz.	461	550	5,344	N	22	2,786	2,995	62	41	16	9										
Utah	144	113	1,248	26	-	242	209	22	11	3	14										
Nev.	313	366	1,817	15	11	640	1,046	18	20	5	19										
PACIFIC	8,506	9,715	56,048	266	193	16,783	22,314	345	726	48	93										
Wash.	538	779	7,459	85	72	1,640	2,218	48	186	6	20										
Oreg.	359	374	U	66	37	494	628	6	34	1	-										
Calif.	7,440	8,295	42,322	111	74	14,011	18,437	113	444	36	68										
Alaska	28	62	964	4	2	349	558	3	1	1	-										
Hawaii	141	205	1,075	N	8	289	473	175	61	4	5										
Guam	4	-	168	N	-	31	89	1	6	2	1										
P.R.	1,792	1,951	N	16	U	298	470	82	189	-	-										
V.I.	30	N	N	U	-	-	-	-	-	-											
Amer. Samoa	-	-	-	N	U	-	26	-	-	-	-										
C.N.M.I.	1	-	N	N	U	11	51	-	5	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


