
TABLE II. (Part 11)  Provisional cases of selected notifiable diseases, United States, week ending March 23, 2013 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2013
Varicella (chickenpox) cummulative for 2012
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2013
West Nile virus disease † Neuroinvasive cummulative for 2012
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2013
West Nile virus disease † Non-neuroinvasive § cummulative for 2012

tab delimited data:
test
UNITED STATES	119	202	388	1,785	3,763	-	4	323	-	2	-	4	342	-	1						
NEW ENGLAND	8	20	55	128	379	-	0	8	-	-	-	0	5	-	-						
Conn.	-	5	10	49	55	-	0	2	-	-	-	0	3	-	-						
Maine	5	3	16	34	92	-	0	1	-	-	-	0	0	-	-						
Mass.	-	7	21	23	145	-	0	7	-	-	-	0	3	-	-						
N.H.	-	2	8	9	36	-	0	1	-	-	-	0	0	-	-						
R.I.	-	0	9	3	12	-	0	1	-	-	-	0	1	-	-						
Vt.	3	2	13	10	39	-	0	1	-	-	-	0	1	-	-						
MID. ATLANTIC	17	17	41	149	402	-	0	19	-	-	-	0	18	-	-						
N.J.	-	4	19	-	161	-	0	5	-	-	-	0	5	-	-						
N.Y. (Upstate)	N	0	0	N	N	-	0	6	-	-	-	0	8	-	-						
N.Y. City	-	0	0	-	-	-	0	5	-	-	-	0	2	-	-						
Pa.	17	15	32	149	241	-	0	5	-	-	-	0	4	-	-						
E.N. CENTRAL	33	61	145	604	946	-	0	91	-	-	-	0	39	-	1						
Ill.	-	16	36	151	244	-	0	31	-	-	-	0	18	-	1						
Ind.	2	7	26	66	91	-	0	8	-	-	-	0	6	-	-						
Mich.	3	16	62	121	247	-	0	33	-	-	-	0	12	-	-						
Ohio	26	15	33	197	255	-	0	19	-	-	-	0	12	-	-						
Wis.	2	7	24	69	109	-	0	11	-	-	-	0	3	-	-						
W.N. CENTRAL	-	7	39	24	201	-	0	36	-	-	-	0	60	-	-						
Iowa	N	0	0	N	N	-	0	3	-	-	-	0	5	-	-						
Kans.	-	0	0	-	85	-	0	3	-	-	-	0	6	-	-						
Minn.	-	0	0	-	-	-	0	6	-	-	-	0	7	-	-						
Mo.	-	5	36	10	95	-	0	4	-	-	-	0	1	-	-						
Nebr.	-	0	5	-	8	-	0	8	-	-	-	0	22	-	-						
N. Dak.	-	0	5	8	5	-	0	8	-	-	-	0	11	-	-						
S. Dak.	-	0	4	6	8	-	0	17	-	-	-	0	28	-	-						
S. ATLANTIC	33	26	77	314	509	-	0	21	-	-	-	0	20	-	-						
Del.	-	0	2	3	2	-	0	1	-	-	-	0	2	-	-						
D.C.	-	0	4	-	4	-	0	3	-	-	-	0	1	-	-						
Fla.	17	13	49	187	263	-	0	5	-	-	-	0	5	-	-						
Ga.	1	1	6	18	9	-	0	6	-	-	-	0	10	-	-						
Md.	N	0	0	N	N	-	0	5	-	-	-	0	4	-	-						
N.C.	N	0	0	N	N	-	0	3	-	-	-	0	0	-	-						
S.C.	11	0	5	30	-	-	0	5	-	-	-	0	2	-	-						
Va.	4	8	21	61	132	-	0	4	-	-	-	0	3	-	-						
W. Va.	-	2	12	15	99	-	0	1	-	-	-	0	3	-	-						
E.S. CENTRAL	2	3	9	42	66	-	0	20	-	-	-	0	22	-	-						
Ala.	2	3	9	41	61	-	0	7	-	-	-	0	4	-	-						
Ky.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
Miss.	-	0	1	1	5	-	0	12	-	-	-	0	17	-	-						
Tenn.	N	0	0	N	N	-	0	4	-	-	-	0	2	-	-						
W.S. CENTRAL	22	41	208	352	726	-	1	144	-	1	-	1	166	-	-						
Ark.	-	3	19	22	58	-	0	9	-	-	-	0	3	-	-						
La.	-	1	12	11	40	-	0	18	-	-	-	0	26	-	-						
Okla.	N	0	0	N	N	-	0	24	-	-	-	0	22	-	-						
Tex.	22	36	206	319	628	-	1	104	-	1	-	1	131	-	-						
MOUNTAIN	2	21	49	156	504	-	0	37	-	1	-	0	22	-	-						
Ariz.	1	7	21	8	165	-	0	10	-	1	-	0	7	-	-						
Colo.	-	8	17	58	156	-	0	17	-	-	-	0	13	-	-						
Idaho	N	0	0	N	N	-	0	1	-	-	-	0	3	-	-						
Mont.	1	2	8	20	34	-	0	1	-	-	-	0	2	-	-						
Nev.	N	0	0	N	N	-	0	1	-	-	-	0	2	-	-						
N. Mex.	-	1	5	13	40	-	0	9	-	-	-	0	5	-	-						
Utah	-	5	15	55	102	-	0	1	-	-	-	0	1	-	-						
Wyo.	-	0	3	2	7	-	0	1	-	-	-	0	2	-	-						
PACIFIC	2	2	8	16	30	-	0	33	-	-	-	0	26	-	-						
Alaska	2	1	4	13	16	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	4	2	5	-	0	33	-	-	-	0	25	-	-						
Hawaii	-	1	2	1	9	-	0	0	-	-	-	0	0	-	-						
