
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending March 17, 2012 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2012
Legionellosis cummulative for 2011
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2012
Lyme disease cummulative for 2011
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2012
Malaria cummulative for 2011

tab delimited data:
test
UNITED STATES	21	72	183	359	429	66	558	2,223	2,247	2,242	4	28	56	141	239						
NEW ENGLAND	-	4	40	15	31	-	85	506	199	577	-	1	7	6	18						
Conn.	-	1	11	6	6	-	38	236	73	237	-	0	2	-	1						
Maine	-	0	3	1	3	-	12	67	50	43	-	0	2	-	-						
Mass.	-	3	24	4	16	-	10	106	16	193	-	0	6	5	14						
N.H.	-	0	3	-	2	-	10	90	30	79	-	0	1	-	1						
R.I.	-	0	9	4	2	-	1	31	7	6	-	0	2	-	-						
Vt.	-	0	2	-	2	-	6	70	23	19	-	0	1	1	2						
MID. ATLANTIC	7	18	92	93	110	54	351	1,235	1,662	1,164	2	6	12	25	57						
N.J.	-	2	16	4	27	30	159	543	938	416	-	0	2	-	6						
N.Y. (Upstate)	5	6	27	32	32	20	57	232	170	91	-	1	4	2	8						
N.Y. City	-	3	17	21	22	-	9	42	2	100	1	4	11	18	34						
Pa.	2	5	43	36	29	4	116	536	552	557	1	1	5	5	9						
E.N. CENTRAL	6	14	51	79	84	-	30	359	49	148	-	3	10	15	23						
Ill.	-	2	11	8	12	-	1	21	1	6	-	1	5	2	9						
Ind.	1	2	8	14	16	-	1	12	3	2	-	0	2	3	2						
Mich.	-	2	15	12	17	-	1	13	4	-	-	0	4	2	3						
Ohio	5	7	34	45	38	-	1	6	6	3	-	0	4	7	8						
Wis.	-	0	1	-	1	-	27	317	35	137	-	0	2	1	1						
W.N. CENTRAL	-	1	8	6	8	-	1	16	3	3	1	1	5	8	6						
Iowa	-	0	2	-	1	-	0	13	1	2	-	0	3	1	-						
Kans.	-	0	2	-	1	-	0	2	-	-	-	0	2	3	1						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	-	1	5	6	5	-	0	2	-	1	1	0	2	4	4						
Nebr.	-	0	2	-	-	-	0	2	2	-	-	0	1	-	1						
N. Dak.	-	0	1	-	-	-	0	9	-	-	-	0	0	-	-						
S. Dak.	-	0	1	-	1	-	0	2	-	-	-	0	1	-	-						
S. ATLANTIC	7	11	30	82	63	11	66	180	310	328	1	9	27	53	80						
Del.	1	0	4	5	1	3	13	48	78	92	-	0	3	1	1						
D.C.	-	0	3	1	1	-	0	3	3	3	-	0	2	-	4						
Fla.	5	4	13	40	31	-	3	8	23	10	-	2	6	16	18						
Ga.	-	1	4	8	4	-	0	5	5	1	-	1	6	6	11						
