
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending April 12, 2003 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	1,800	1,750	89	119	1,882	2,937	63	87	3,685												
NEW ENGLAND	50	20	-	-	71	101	6	7	664												
Maine	2	-	-	-	-	5	-	-	337												
N.H.	5	-	-	-	3	4	-	-	-												
Vt.	-	-	-	-	-	1	-	-	248												
Mass.	34	13	-	-	42	43	2	6	77												
R.I.	6	1	-	-	5	18	2	-	2												
Conn.	3	6	-	-	21	30	2	1	-												
MID. ATLANTIC	190	186	18	17	403	488	8	28	2												
Upstate N.Y.	5	8	8	1	44	68	3	3	N												
N.Y. City	106	103	7	5	306	240	4	14	-												
N.J.	46	42	3	10	-	120	1	8	-												
Pa.	33	33	-	1	53	60	-	3	2												
E.N. CENTRAL	256	353	22	15	243	269	4	10	1,957												
Ohio	59	47	2	-	34	44	-	4	428												
Ind.	10	19	3	-	32	29	1	1	-												
Ill.	93	105	12	13	126	119	-	1	-												
Mich.	90	175	5	2	48	57	3	3	1,299												
Wis.	4	7	-	-	3	20	-	1	230												
W.N. CENTRAL	46	23	1	-	102	117	-	4	10												
Minn.	13	12	-	-	46	51	-	2	N												
Iowa	3	-	-	-	6	-	-	-	N												
Mo.	15	5	1	-	13	41	-	1	-												
N. Dak.	-	-	-	-	-	-	-	-	10												
S. Dak.	-	-	-	-	9	5	-	-	-												
Nebr.	-	3	-	-	5	1	-	1	-												
Kans.	15	3	-	-	23	19	-	-	-												
S. ATLANTIC	490	429	12	29	282	562	15	12	755												
Del.	2	6	-	-	-	-	-	-	3												
Md.	80	45	-	3	44	58	2	2	-												
D.C.	6	16	1	-	-	-	-	-	7												
Va.	26	9	1	-	50	59	8	-	136												
W. Va.	-	-	-	-	4	8	-	-	549												
N.C.	53	98	5	8	57	76	2	-	N												
S.C.	37	34	2	3	41	29	-	-	60												
Ga.	96	72	2	7	72	103	1	6	-												
Fla.	190	149	1	8	14	229	2	4	N												
E.S. CENTRAL	108	183	10	11	178	203	2	2	-												
Ky.	16	26	1	2	29	30	-	2	N												
Tenn.	46	74	4	3	53	87	-	-	N												
Ala.	40	62	4	4	72	59	2	-	-												
Miss.	6	21	1	2	24	27	-	-	-												
W.S. CENTRAL	243	222	13	30	212	536	-	4	207												
Ark.	12	10	-	1	24	29	-	-	-												
La.	29	41	-	-	-	-	-	-	3												
Okla.	15	21	-	1	23	39	-	-	N												
Tex.	187	150	13	28	165	468	-	4	204												
MOUNTAIN	75	77	10	4	48	78	4	4	90												
Mont.	-	-	-	-	-	-	-	-	N												
Idaho	6	1	-	-	1	2	-	-	N												
Wyo.	-	-	-	-	1	1	-	-	12												
Colo.	3	10	2	1	13	19	3	1	-												
N. Mex.	7	10	-	-	-	9	1	-	-												
Ariz.	52	54	8	3	27	38	-	-	-												
Utah	3	-	-	-	6	5	-	2	78												
Nev.	4	2	-	-	-	4	-	1	-												
PACIFIC	342	257	3	13	343	583	24	16	-												
Wash.	18	18	-	-	64	61	-	-	-												
Oreg.	12	4	-	-	23	23	2	2	-												
Calif.	306	232	3	13	211	446	22	14	-												
Alaska	-	-	-	-	16	18	-	-	-												
Hawaii	6	3	-	-	29	35	-	-	-												
Guam	-	-	-	-	-	-	-	-	-												
P.R.	45	7	1	-	-	17	-	-	41												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


