
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 15, 2006 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	9,089	18,506	25,285	242,715	273,433	113	104	1,582	2,450	1,120	23	70	851	647	542						
NEW ENGLAND	454	635	1,534	8,247	7,591	-	0	0	-	-	-	4	34	37	26						
Conn.	-	164	1,198	1,435	993	N	0	0	N	N	-	0	14	4	4						
Maine	40	41	74	598	652	N	0	0	N	N	-	0	3	8	4						
Mass.	296	285	432	4,377	4,098	-	0	0	-	-	-	2	15	18	7						
N.H.	35	34	64	504	551	-	0	0	-	-	-	0	3	5	4						
R.I.	55	65	99	962	991	-	0	0	-	-	-	0	6	-	1						
Vt.	28	18	43	371	306	N	0	0	N	N	-	0	5	2	6						
MID. ATLANTIC	1,294	2,194	3,712	23,649	32,798	-	0	0	-	-	5	10	598	92	82						
N.J.	214	353	526	3,524	5,213	N	0	0	N	N	-	0	8	-	6						
N.Y. (Upstate)	510	498	1,728	6,040	5,830	N	0	0	N	N	2	3	562	26	19						
N.Y. City	-	620	1,136	3,363	10,926	N	0	0	N	N	-	2	15	9	25						
Pa.	570	718	1,084	10,722	10,829	N	0	0	N	N	3	4	21	57	32						
E.N. CENTRAL	1,873	3,223	4,141	47,653	44,929	-	0	3	10	2	7	14	162	135	118						
Ill.	559	953	1,784	11,428	11,845	-	0	0	-	-	-	1	16	8	16						
Ind.	299	390	553	5,669	5,825	N	0	0	N	N	-	1	13	9	5						
Mich.	765	585	1,982	14,894	7,188	-	0	3	6	2	-	2	7	25	17						
Ohio	103	815	1,445	9,938	14,168	-	0	1	4	-	7	5	109	64	35						
Wis.	147	399	530	5,724	5,903	N	0	0	N	N	-	4	38	29	45						
W.N. CENTRAL	595	1,121	1,450	15,598	16,983	-	0	12	-	3	4	9	51	94	69						
Iowa	115	144	225	2,343	2,002	N	0	0	N	N	-	1	11	6	15						
Kans.	141	151	269	2,398	2,161	N	0	0	N	N	1	0	5	16	8						
Minn.	-	232	298	2,404	3,648	-	0	12	-	3	2	3	22	43	17						
Mo.	148	434	525	5,774	6,482	-	0	1	-	-	1	2	37	22	27						
Nebr.	94	97	175	1,464	1,499	N	0	1	N	N	-	0	2	3	-						
N. Dak.	26	31	50	451	399	N	0	0	N	N	-	0	1	-	-						
S. Dak.	71	51	118	764	792	N	0	0	N	N	-	0	4	4	2						
S. ATLANTIC	1,740	3,294	4,942	45,789	51,835	-	0	1	2	-	6	14	53	186	103						
Del.	49	69	92	1,057	932	N	0	0	N	N	-	0	2	-	-						
D.C.	30	63	101	592	1,133	-	0	0	-	-	-	0	3	5	1						
Fla.	608	854	1,071	12,999	12,596	N	0	0	N	N	5	6	28	70	39						
Ga.	5	577	2,063	4,414	8,484	-	0	0	-	-	1	3	12	60	29						
Md.	-	358	525	4,833	4,894	-	0	1	2	-	-	0	4	7	4						
N.C.	423	569	1,743	9,867	9,611	N	0	0	N	N	-	1	10	25	12						
S.C.	249	318	1,418	4,803	6,735	-	0	0	-	-	-	0	4	4	5						
Va.	321	425	841	5,997	6,814	N	0	0	N	N	-	1	8	13	9						
W. Va.	55	50	351	1,227	636	N	0	0	N	N	-	0	3	2	4						
E.S. CENTRAL	331	1,378	2,188	19,660	19,780	-	0	0	-	-	1	3	21	17	9						
Ala.	38	352	1,048	5,663	3,170	N	0	0	N	N	-	0	3	7	4						
Ky.	229	153	303	2,786	3,568	N	0	0	N	N	1	1	20	5	2						
Miss.	-	381	801	4,301	6,374	-	0	0	-	-	-	0	1	1	1						
Tenn.	64	472	624	6,910	6,668	N	0	0	N	N	-	1	4	4	2						
W.S. CENTRAL	617	1,978	3,373	25,324	33,633	-	0	1	-	-	-	3	30	47	20						
Ark.	169	169	340	2,339	2,554	-	0	0	-	-	-	0	2	4	-						
La.	195	185	760	1,715	5,397	N	0	1	N	N	-	0	21	5	3						
Okla.	253	226	2,160	2,982	3,061	N	0	0	N	N	-	0	10	11	7						
Tex.	-	1,324	1,699	18,288	22,621	N	0	0	N	N	-	1	19	27	10						
MOUNTAIN	480	1,086	1,719	12,801	18,084	90	72	457	1,967	646	-	2	9	21	36						
Ariz.	358	313	536	4,773	6,406	89	71	455	1,934	612	-	0	1	2	3						
Colo.	-	268	482	1,741	4,322	N	0	0	N	N	-	1	3	5	11						
Idaho	-	43	235	450	701	N	0	0	N	N	-	0	2	2	3						
Mont.	51	42	181	554	673	N	0	0	N	N	-	0	3	5	1						
Nev.	-	134	448	1,249	2,175	1	1	4	16	25	-	0	1	1	5						
