
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending November 15, 2003 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	5,955	5,971	314	380	9,840	11,232	279	293	11,174												
NEW ENGLAND	178	126	1	1	287	368	23	13	1,616												
Maine	7	2	1	-	5	20	-	-	772												
N.H.	14	6	-	-	7	13	2	-	-												
Vt.	1	1	-	-	7	4	-	-	688												
Mass.	119	84	-	1	190	195	12	7	151												
R.I.	16	6	-	-	28	46	2	-	5												
Conn.	21	27	-	-	50	90	7	6	-												
MID. ATLANTIC	755	658	55	60	1,866	1,954	47	74	35												
Upstate N.Y.	41	29	9	4	249	282	10	9	N												
N.Y. City	426	386	31	24	1,002	942	17	40	-												
N.J.	142	148	15	31	359	438	14	17	-												
Pa.	146	95	-	1	256	292	6	8	35												
E.N. CENTRAL	769	1,087	65	58	992	1,124	23	31	4,876												
Ohio	188	147	3	3	177	198	2	6	1,027												
Ind.	44	55	10	3	113	110	4	2	-												
Ill.	301	422	19	35	468	525	7	15	-												
Mich.	225	439	33	17	182	232	10	4	3,135												
Wis.	11	24	-	-	52	59	-	4	714												
W.N. CENTRAL	127	113	4	2	418	460	4	9	71												
Minn.	39	55	-	1	166	203	-	3	N												
Iowa	7	2	-	-	25	24	2	-	N												
Mo.	46	31	4	1	99	117	1	2	-												
N. Dak.	2	-	-	-	4	6	-	-	71												
S. Dak.	2	-	-	-	16	11	-	-	-												
Nebr.	8	6	-	-	18	23	1	4	-												
Kans.	23	19	-	-	90	76	-	-	-												
S. ATLANTIC	1,603	1,523	55	83	2,024	2,297	49	40	1,932												
Del.	6	11	-	-	23	18	-	-	28												
Md.	261	180	10	15	213	257	8	7	-												
D.C.	51	52	-	1	-	-	-	-	27												
Va.	71	62	1	1	223	236	12	7	478												
W. Va.	2	2	-	-	19	28	-	-	1,169												
N.C.	139	261	16	18	281	308	9	2	N												
S.C.	87	118	4	11	147	145	-	-	230												
Ga.	415	332	6	13	327	468	7	5	-												
Fla.	571	505	18	24	791	837	13	19	N												
E.S. CENTRAL	285	425	10	27	591	662	5	4	2												
Ky.	31	83	1	3	113	117	1	4	N												
Tenn.	121	155	3	9	188	254	2	-	N												
Ala.	106	143	4	9	202	181	2	-	-												
Miss.	27	44	2	6	88	110	-	-	2												
W.S. CENTRAL	836	754	57	82	1,376	1,648	32	28	2,096												
Ark.	49	31	-	11	79	112	-	-	-												
La.	147	135	-	-	-	-	-	-	11												
Okla.	59	60	1	2	129	144	1	2	N												
Tex.	581	528	56	69	1,168	1,392	31	26	2,085												
MOUNTAIN	264	283	22	16	333	374	5	9	546												
Mont.	-	-	-	-	5	6	-	-	N												
Idaho	11	7	-	-	8	13	-	-	N												
Wyo.	-	-	-	-	4	3	-	-	43												
Colo.	24	58	3	2	62	83	3	4	-												
N. Mex.	57	32	1	-	6	33	-	1	3												
Ariz.	158	168	18	14	193	196	2	-	4												
Utah	4	6	-	-	33	26	-	2	496												
Nev.	10	12	-	-	22	14	-	2	-												
PACIFIC	1,138	1,002	45	51	1,953	2,345	91	85	-												
Wash.	70	54	-	1	212	211	3	6	-												
Oreg.	40	20	-	-	88	101	5	2	-												
Calif.	1,026	920	45	49	1,544	1,863	82	72	-												
Alaska	-	-	-	-	50	43	-	-	-												
Hawaii	2	8	-	1	59	127	1	5	-												
Guam	-	6	-	-	-	62	-	-	-												
P.R.	177	257	1	21	86	90	-	-	400												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


