
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending May 1, 2010 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2010
Giardiasis cummulative for 2009
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2010
Gonorrhea cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2010
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2009

tab delimited data:
test
UNITED STATES	208	321	632	4,561	5,064	2,169	5,404	6,906	65,165	98,748	22	55	146	921	1,152						
NEW ENGLAND	7	27	66	207	414	64	88	188	1,080	1,617	-	3	19	15	63						
Conn.	-	6	15	51	79	-	44	122	245	725	-	0	13	4	15						
Maine	4	4	13	64	63	4	3	11	75	53	-	0	2	1	9						
Mass.	-	11	36	-	171	56	38	81	618	672	-	1	8	-	32						
N.H.	-	3	12	31	36	-	2	6	41	38	-	0	2	6	4						
R.I.	-	1	6	10	18	4	6	19	92	108	-	0	2	3	1						
Vt.	3	4	14	51	47	-	1	5	9	21	-	0	1	1	2						
MID. ATLANTIC	42	59	103	754	985	462	624	915	10,378	10,078	3	12	27	210	197						
N.J.	-	0	10	-	140	-	88	134	1,254	1,640	-	2	7	21	29						
N.Y. (Upstate)	26	24	81	328	337	112	97	397	1,660	1,807	1	4	19	59	46						
N.Y. City	8	15	28	224	292	219	222	422	4,064	3,511	-	2	11	42	38						
Pa.	8	15	37	202	216	131	197	275	3,400	3,120	2	4	10	88	84						
E.N. CENTRAL	22	43	75	651	764	379	1,035	1,472	8,997	20,933	1	9	23	122	280						
Ill.	-	11	22	140	170	-	298	417	48	6,172	-	3	11	33	58						
Ind.	N	4	7	N	N	-	105	209	1,085	2,583	-	1	5	24	31						
Mich.	-	13	25	193	201	336	248	502	4,618	5,352	-	0	4	12	10						
Ohio	22	16	28	269	249	43	299	361	2,673	5,082	1	2	6	40	35						
Wis.	-	6	17	49	144	-	85	146	573	1,744	-	1	15	13	146						
