
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending December 18, 1999 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	1,290	1,438	5,713	7,021	36,829	41,026	29,407	32,856													
NEW ENGLAND	66	69	869	1,419	2,126	2,451	2,050	2,237													
Maine	3	5	171	234	128	163	99	66													
N.H.	2	5	50	77	136	178	140	215													
Vt.	4	1	88	68	92	141	85	113													
Mass.	24	26	218	495	1,135	1,286	1,137	1,322													
R.I.	5	14	95	99	129	142	147	34													
Conn.	28	18	247	446	506	541	442	487													
MID. ATLANTIC	326	412	1,105	1,561	4,708	6,492	4,082	5,637													
Upstate N.Y.	71	88	789	1,068	1,368	1,559	1,268	1,333													
N.Y. City	169	233	U	U	1,333	1,855	1,173	1,430													
N.J.	48	57	166	218	989	1,459	685	1,358													
Pa.	38	34	150	275	1,018	1,619	956	1,516													
E.N. CENTRAL	143	141	146	123	5,213	6,135	3,336	4,746													
Ohio	18	15	36	57	1,279	1,465	1,046	1,118													
Ind.	21	10	13	12	523	662	406	517													
Ill.	54	57	10	N	1,515	1,886	399	1,549													
Mich.	40	47	87	35	927	1,141	922	1,064													
Wis.	10	12	-	19	969	981	563	498													
W.N. CENTRAL	73	99	671	694	2,144	2,239	2,206	2,276													
Minn.	41	63	112	116	629	564	662	642													
Iowa	13	7	155	147	258	353	197	286													
Mo.	14	14	14	42	689	605	888	833													
N. Dak.	-	3	137	143	51	60	49	67													
S. Dak.	-	1	163	151	96	124	116	129													
Nebr.	1	1	3	7	202	187	78	46													
Kans.	4	10	87	88	219	346	216	273													
S. ATLANTIC	344	308	2,049	2,274	8,698	8,439	6,100	6,018													
Del.	1	3	43	49	139	77	153	118													
Md.	94	88	389	434	860	898	983	878													
D.C.	18	19	-	-	69	83	U	U													
Va.	71	59	561	538	1,225	1,074	980	844													
W. Va.	3	2	106	76	163	150	150	161													
N.C.	31	29	404	548	1,269	1,255	1,243	1,400													
S.C.	17	6	133	144	682	613	492	534													
Ga.	29	37	231	290	1,509	1,692	1,644	1,520													
Fla.	80	65	182	195	2,782	2,597	455	563													
E.S. CENTRAL	24	34	252	269	2,081	2,303	1,066	1,550													
Ky.	7	7	35	31	400	355	-	124													
Tenn.	8	16	93	139	513	587	513	702													
Ala.	7	6	123	97	588	684	476	566													
Miss.	2	5	1	2	580	677	77	158													
W.S. CENTRAL	16	54	94	28	3,598	4,777	3,546	3,139													
Ark.	3	1	14	28	626	594	120	372													
La.	10	14	-	-	334	749	568	795													
Okla.	2	3	80	N	406	473	320	228													
Tex.	1	36	-	-	2,232	2,961	2,538	1,744													
MOUNTAIN	44	62	197	249	2,997	2,469	2,437	1,974													
Mont.	4	1	59	54	81	76	1	43													
Idaho	3	8	5	N	127	120	98	95													
Wyo.	1	-	44	66	67	64	49	59													
Colo.	17	18	1	42	690	526	689	493													
N. Mex.	2	12	9	6	368	293	245	260													
Ariz.	9	9	66	48	932	802	783	680													
Utah	4	2	8	27	547	347	519	122													
Nev.	4	12	5	6	185	241	53	222													
PACIFIC	254	259	330	404	5,264	5,721	4,584	5,279													
Wash.	28	20	-	-	643	501	795	677													
Oreg.	21	16	2	7	409	318	497	327													
Calif.	192	210	321	374	3,833	4,553	2,996	3,938													
Alaska	1	4	7	23	53	56	30	37													
Hawaii	12	9	-	-	326	293	266	300													
Guam	-	2	-	-	24	44	U	U													
P.R.	-	-	70	50	460	795	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


