
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending June 14, 2003 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	3,042	2,939	154	187	4,210	5,433	107	144	6,486												
NEW ENGLAND	88	50	1	-	112	185	8	9	1,105												
Maine	4	-	1	-	4	9	-	-	607												
N.H.	8	-	-	-	5	7	1	-	-												
Vt.	-	1	-	-	3	1	-	-	400												
Mass.	61	37	-	-	67	88	2	7	95												
R.I.	10	1	-	-	12	26	2	-	3												
Conn.	5	11	-	-	21	54	3	2	-												
MID. ATLANTIC	349	333	30	27	847	941	17	36	9												
Upstate N.Y.	16	17	5	1	101	132	3	3	N												
N.Y. City	196	193	18	10	493	456	7	18	-												
N.J.	67	63	7	15	153	220	6	10	-												
Pa.	70	60	-	1	100	133	1	5	9												
E.N. CENTRAL	433	579	37	29	487	538	8	15	3,291												
Ohio	105	68	2	-	89	89	-	4	805												
Ind.	20	29	6	1	52	50	4	1	-												
Ill.	162	215	13	23	230	256	-	5	-												
Mich.	138	256	16	5	97	111	4	3	2,055												
Wis.	8	11	-	-	19	32	-	2	431												
W.N. CENTRAL	75	53	2	-	180	240	2	6	35												
Minn.	21	24	-	-	75	99	-	3	N												
Iowa	4	2	-	-	11	14	1	-	N												
Mo.	28	12	2	-	16	71	1	1	-												
N. Dak.	-	-	-	-	-	3	-	-	35												
S. Dak.	1	-	-	-	13	10	-	-	-												
Nebr.	1	5	-	-	14	9	-	2	-												
Kans.	20	10	-	-	51	34	-	-	-												
S. ATLANTIC	801	698	28	42	769	1,066	25	16	1,251												
Del.	4	8	-	-	-	7	-	-	13												
Md.	130	77	3	5	97	111	6	3	-												
D.C.	25	22	1	1	-	-	-	-	14												
Va.	38	32	1	1	71	117	10	-	309												
W. Va.	-	-	-	-	10	10	-	-	777												
N.C.	77	149	9	9	106	135	4	-	N												
S.C.	50	59	3	5	65	80	-	-	138												
Ga.	173	128	2	9	106	205	3	4	-												
Fla.	304	223	9	12	314	401	2	9	N												
E.S. CENTRAL	152	255	10	13	289	346	3	4	-												
Ky.	21	41	1	2	53	56	-	4	N												
Tenn.	68	103	4	4	87	128	1	-	N												
Ala.	54	83	4	5	109	107	2	-	-												
Miss.	9	28	1	2	40	55	-	-	-												
W.S. CENTRAL	388	371	26	43	582	865	-	15	492												
Ark.	19	17	-	3	45	54	-	-	-												
La.	51	57	-	-	-	-	-	-	3												
Okla.	22	28	-	1	61	69	-	-	N												
Tex.	296	269	26	39	476	742	-	15	489												
MOUNTAIN	132	149	14	7	119	161	3	6	303												
Mont.	-	-	-	-	-	4	-	-	N												
Idaho	6	1	-	-	1	2	-	-	N												
Wyo.	-	-	-	-	2	2	-	-	26												
Colo.	7	25	2	1	27	35	3	3	-												
N. Mex.	25	16	-	-	-	20	-	-	-												
Ariz.	84	100	12	6	70	78	-	-	3												
Utah	4	2	-	-	13	13	-	2	274												
Nev.	6	5	-	-	6	7	-	1	-												
PACIFIC	624	451	6	26	825	1,091	41	37	-												
Wash.	34	22	-	1	95	106	2	3	-												
Oreg.	16	5	-	-	36	45	3	2	-												
Calif.	573	419	6	25	656	848	36	32	-												
Alaska	-	-	-	-	26	26	-	-	-												
Hawaii	1	5	-	-	12	66	-	-	-												
Guam	-	6	-	-	-	30	-	-	-												
P.R.	86	115	1	16	-	33	-	-	115												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


