
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 31, 2011 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2011
Chlamydia trachomatis infection cummulative for 2010
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2011
Coccidioidomycosis cummulative for 2010
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2011
Cryptosporidiosis cummulative for 2010

tab delimited data:
test
UNITED STATES	9,313	26,640	31,142	1,317,128	1,307,893	76	384	582	19,552	NN	36	131	389	8,132	8,944						
NEW ENGLAND	468	870	2,043	44,979	43,514	-	0	1	1	NN	1	7	22	375	490						
Conn.	-	227	1,557	10,826	12,649	-	0	0	-	NN	-	1	9	68	77						
Maine	-	58	98	2,916	2,586	-	0	0	-	NN	1	1	4	49	93						
Mass.	399	427	860	22,846	21,080	-	0	0	-	NN	-	3	8	152	173						
N.H.	2	56	90	2,786	2,462	-	0	1	1	NN	-	1	5	63	59						
R.I.	58	80	170	4,147	3,480	-	0	0	-	NN	-	0	1	2	18						
Vt.	9	27	84	1,458	1,257	-	0	0	-	NN	-	0	5	41	70						
MID. ATLANTIC	1,468	3,231	3,954	164,466	173,580	-	0	1	6	NN	3	15	42	833	875						
N.J.	111	540	1,004	27,740	26,142	-	0	0	-	NN	-	0	1	-	52						
N.Y. (Upstate)	675	715	2,099	36,232	36,279	-	0	0	-	NN	3	4	16	232	228						
N.Y. City	86	1,094	1,315	49,435	63,641	-	0	0	-	NN	-	1	6	83	107						
Pa.	596	980	1,235	51,059	47,518	-	0	1	6	NN	-	9	26	518	488						
E.N. CENTRAL	380	4,050	5,171	199,414	207,361	1	1	5	54	NN	7	32	143	2,450	2,403						
Ill.	-	1,100	1,327	50,807	60,672	-	0	0	-	NN	-	3	26	210	334						
Ind.	81	542	1,405	28,359	22,825	-	0	0	-	NN	-	4	14	186	285						
Mich.	145	956	1,429	48,189	49,478	-	0	3	34	NN	-	6	14	338	320						
Ohio	105	1,009	1,124	49,424	51,150	1	0	3	20	NN	6	11	95	1,102	476						
Wis.	49	464	553	22,635	23,236	-	0	0	-	NN	1	8	61	614	988						
W.N. CENTRAL	219	1,493	1,808	75,136	72,196	-	0	2	7	NN	3	17	87	1,244	1,854						
