
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending August 26, 2006 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	47	73	245	2,066	2,529	56	83	597	2,488	3,394	28	44	127	1,245	1,176						
NEW ENGLAND	3	4	22	115	292	4	1	9	44	98	3	2	12	66	72						
Conn.	1	1	3	27	33	-	0	3	-	34	-	0	8	19	21						
Maine	-	0	2	6	1	-	0	2	12	10	-	0	1	5	3						
Mass.	-	2	14	50	179	-	0	5	14	32	-	1	6	26	30						
N.H.	-	0	3	17	68	-	0	2	10	18	-	0	1	1	6						
R.I.	2	0	4	8	6	4	0	2	8	1	3	0	10	12	9						
Vt.	-	0	2	7	5	-	0	1	-	3	-	0	3	3	3						
MID. ATLANTIC	2	7	24	200	417	2	9	55	260	447	6	13	42	408	401						
N.J.	-	2	9	52	78	-	2	10	70	169	-	1	8	44	75						
N.Y. (Upstate)	2	1	14	52	63	-	1	43	46	36	5	5	29	164	95						
N.Y. City	-	2	10	57	202	-	1	5	41	92	-	1	9	33	69						
Pa.	-	1	6	39	74	2	3	9	103	150	1	5	17	167	162						
E.N. CENTRAL	-	6	15	156	219	10	7	24	233	385	3	8	25	253	218						
Ill.	-	1	11	34	70	-	0	6	13	110	-	1	4	21	35						
Ind.	-	0	5	17	11	-	0	17	35	25	-	0	6	18	13						
Mich.	-	1	8	53	75	-	3	7	91	122	1	2	6	61	66						
Ohio	-	1	4	39	34	10	2	7	88	95	2	4	19	134	83						
Wis.	-	0	5	13	29	-	0	4	6	33	-	0	5	19	21						
W.N. CENTRAL	1	2	30	86	62	1	4	22	101	175	1	1	13	45	46						
Iowa	-	0	2	7	16	-	0	3	9	18	-	0	3	6	3						
Kans.	-	0	5	22	12	-	0	2	7	21	1	0	2	4	2						
Minn.	-	0	29	9	3	-	0	13	13	20	-	0	11	11	11						
Mo.	-	1	3	29	25	-	2	7	64	92	-	0	3	15	18						
Nebr.	1	0	3	12	6	1	0	1	8	20	-	0	2	5	2						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	7	-	-	0	1	-	4	-	0	6	4	9						
S. ATLANTIC	15	11	34	336	424	20	23	66	748	941	12	8	19	259	251						
