
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending March 18, 2006 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	52	49	108	674	697	90	171	247	1,383	1,513	790	607	2,233	9,833	5,839						
NEW ENGLAND	-	1	12	6	35	3	4	17	36	38	21	34	1,130	239	662						
Conn.	U	0	0	U	U	-	0	11	4	1	U	0	0	U	U						
Maine	N	0	0	N	N	-	0	2	3	1	-	4	20	19	76						
Mass.	-	1	6	-	33	3	2	5	26	32	-	20	86	2	571						
N.H.	-	0	0	-	-	-	0	2	3	2	2	5	1,110	70	-						
R.I.	-	0	7	1	-	-	0	6	-	2	-	0	0	-	-						
Vt.	-	0	2	5	2	-	0	1	-	-	19	2	25	148	15						
MID. ATLANTIC	3	2	13	29	70	10	20	33	184	202	143	113	210	1,339	1,069						
N.J.	N	0	0	N	N	1	2	7	29	25	-	0	0	-	-						
N.Y. (Upstate)	2	1	9	8	28	3	2	15	24	13	-	0	0	-	-						
N.Y. City	U	0	0	U	U	-	11	22	95	135	-	0	0	-	-						
Pa.	1	2	9	21	42	6	4	8	36	29	143	113	210	1,339	1,069						
E.N. CENTRAL	18	12	31	164	147	10	18	41	156	101	391	128	512	4,215	1,707						
Ill.	-	0	2	7	-	4	8	32	44	26	-	2	5	3	17						
Ind.	11	3	20	38	48	1	1	5	17	12	N	0	245	N	N						
Mich.	1	1	4	9	11	1	2	8	32	11	60	83	231	1,172	1,085						
Ohio	6	7	20	110	88	4	4	11	51	46	331	31	382	2,936	448						
Wis.	N	0	0	N	N	-	1	3	12	6	-	9	27	104	157						
W.N. CENTRAL	-	1	15	14	13	1	5	9	30	50	73	14	70	472	40						
Iowa	N	0	0	N	N	-	0	1	2	3	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	5	3	-	0	0	-	-						
Minn.	-	0	15	-	-	-	1	5	2	12	-	0	0	-	-						
Mo.	-	0	3	14	12	1	2	8	20	31	72	10	69	445	2						
Nebr.	-	0	1	-	-	-	0	1	1	1	-	0	1	-	-						
N. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	25	13	9						
S. Dak.	-	0	1	-	1	-	0	1	-	-	1	1	23	14	29						
S. ATLANTIC	29	21	42	366	302	29	42	131	349	355	97	51	779	994	556						
Del.	-	0	2	-	-	-	0	2	6	2	-	1	5	24	6						
D.C.	2	0	4	10	4	-	2	9	20	23	-	0	6	5	5						
Fla.	25	11	34	200	164	13	15	29	153	161	-	0	0	-	-						
Ga.	1	5	19	133	115	1	9	90	18	30	-	0	0	-	-						
Md.	-	0	0	-	-	2	5	19	49	54	-	0	0	-	-						
N.C.	N	0	0	N	N	-	5	17	54	51	-	0	0	-	-						
S.C.	-	0	0	-	-	1	1	7	15	14	2	12	41	203	149						
Va.	N	0	0	N	N	12	3	11	34	19	61	9	766	308	31						
W. Va.	1	2	8	23	19	-	0	1	-	1	34	18	70	454	365						
E.S. CENTRAL	-	3	14	47	42	15	9	20	120	98	-	0	0	-	-						
