
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending January 29, 2011 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2011
Hepatitis (Viral Acute), Type C cummulative for 2010

tab delimited data:
test
UNITED STATES	15	30	44	65	111	34	61	91	90	192	4	13	25	27	43						
NEW ENGLAND	-	2	5	1	12	-	1	5	1	4	-	1	4	-	7						
Conn.	-	0	3	-	3	-	0	2	-	2	-	0	4	-	3						
Maine	-	0	1	-	-	-	0	2	-	-	-	0	0	-	-						
Mass.	-	1	5	-	9	-	0	2	-	2	-	0	1	-	4						
N.H.	-	0	1	-	-	-	0	2	1	-	N	0	0	N	N						
R.I.	-	0	4	-	-	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	1	1	-	-	0	1	-	-	-	0	1	-	-						
MID. ATLANTIC	4	4	10	11	16	2	5	10	8	14	-	2	6	2	3						
N.J.	-	0	2	-	2	-	1	5	-	1	-	0	2	-	-						
N.Y. (Upstate)	1	1	4	2	1	2	1	6	5	3	-	1	4	2	3						
N.Y. City	-	1	7	3	7	-	1	4	-	5	-	0	1	-	-						
Pa.	3	1	3	6	6	-	1	5	3	5	-	0	3	-	-						
E.N. CENTRAL	3	4	9	8	25	17	9	17	21	42	1	2	7	7	5						
Ill.	-	1	3	-	4	-	2	5	-	7	-	0	1	-	-						
