
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending October 20, 2012 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	100	280	803	9,802	12,914	8	20	58	690	926	94	272	331	10,922	11,218						
NEW ENGLAND	-	12	27	463	640	-	1	4	32	44	3	7	23	340	308						
Conn.	-	6	13	221	276	-	0	2	9	10	-	0	13	33	38						
Maine	-	2	7	77	104	-	0	1	2	4	-	0	5	14	11						
Mass.	-	0	4	29	32	-	0	2	15	17	3	5	13	231	200						
N.H.	-	1	6	55	90	-	0	1	5	5	-	0	2	22	16						
R.I.	-	0	5	40	79	-	0	1	1	3	-	0	6	36	35						
Vt.	-	1	4	41	59	-	0	1	-	5	-	0	1	4	8						
MID. ATLANTIC	27	44	157	1,451	1,929	3	2	11	71	97	17	34	48	1,365	1,360						
N.J.	-	8	26	258	525	-	0	2	10	35	-	4	8	141	192						
N.Y. (Upstate)	20	18	108	678	834	3	1	10	44	34	5	4	12	161	147						
N.Y. City	7	14	24	515	570	-	0	2	17	28	-	17	25	679	740						
Pa.	N	0	0	N	N	N	0	0	N	N	12	9	17	384	281						
E.N. CENTRAL	20	60	101	2,086	2,511	-	3	10	137	145	5	30	62	1,116	1,495						
Ill.	N	0	0	N	N	-	0	0	-	-	2	10	54	418	695						
Ind.	-	13	33	451	615	-	1	2	22	31	3	3	10	167	143						
Mich.	6	12	25	391	551	-	0	3	25	31	-	4	13	162	239						
Ohio	7	23	46	898	960	-	2	6	70	67	-	7	15	307	366						
Wis.	7	9	29	346	385	-	0	2	20	16	-	2	5	62	52						
W.N. CENTRAL	2	13	58	464	576	-	1	3	35	49	-	5	14	221	268						
Iowa	N	0	0	N	N	N	0	0	N	N	-	1	4	44	18						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	18	19						
Minn.	1	9	26	335	438	-	0	3	24	38	-	0	4	26	116						
Mo.	N	0	0	N	N	-	0	0	-	-	-	2	9	118	108						
Nebr.	-	2	8	106	95	-	0	2	10	10	-	0	2	3	6						
N. Dak.	1	0	38	23	43	-	0	2	1	1	-	0	1	2	1						
S. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	2	10	-						
S. ATLANTIC	19	59	193	2,269	3,145	1	4	21	174	234	34	65	98	2,672	2,795						
Del.	-	0	5	25	39	-	0	1	1	-	-	0	6	30	17						
D.C.	-	1	5	45	40	-	0	1	3	5	4	3	9	140	136						
Fla.	15	19	48	767	1,084	1	2	8	60	99	3	25	36	1,050	1,012						
Ga.	-	16	48	618	890	-	2	5	55	59	17	11	59	508	541						
Md.	3	7	22	262	471	-	0	5	24	35	-	7	15	292	369						
N.C.	N	0	0	N	N	N	0	0	N	N	4	6	21	271	360						
