
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending January 27, 2007 (WEEK 04)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	176	285	498	579	912	4,603	6,606	8,371	17,658	24,479	29	41	89	154	183						
NEW ENGLAND	2	19	44	9	57	65	97	179	279	304	-	2	12	11	7						
Conn.	-	0	25	-	-	-	26	123	17	45	-	0	8	6	-						
Maine	1	3	14	3	1	-	2	8	3	7	-	0	4	2	1						
Mass.	-	7	18	-	42	52	46	86	200	178	-	0	7	-	6						
N.H.	-	0	9	-	3	4	3	9	11	22	-	0	2	3	-						
R.I.	-	1	17	-	-	9	9	19	45	48	-	0	2	-	-						
Vt.	1	3	12	6	11	-	1	5	3	4	-	0	2	-	-						
MID. ATLANTIC	24	64	108	108	190	512	641	871	1,980	2,325	5	9	21	35	54						
N.J.	-	8	16	-	35	54	104	159	271	425	-	1	4	-	10						
N.Y. (Upstate)	16	25	71	49	29	123	119	286	342	245	3	3	14	6	6						
N.Y. City	3	17	30	23	64	175	175	377	686	741	1	2	6	12	17						
Pa.	5	15	33	36	62	160	218	299	681	914	1	3	8	17	21						
E.N. CENTRAL	23	48	95	80	194	601	1,271	2,201	2,674	5,316	5	5	13	18	27						
Ill.	-	9	26	-	36	224	363	521	800	1,676	-	0	6	-	6						
Ind.	N	0	0	N	N	167	159	249	681	713	2	1	10	2	2						
Mich.	5	14	38	36	67	136	266	880	762	813	-	0	5	1	3						
Ohio	18	15	32	39	51	29	303	701	229	1,514	3	2	6	15	10						
Wis.	-	9	24	5	40	45	130	177	202	600	-	0	3	-	6						
W.N. CENTRAL	11	24	118	49	83	313	383	488	1,264	1,439	-	2	12	9	11						
Iowa	2	5	15	10	15	36	37	63	138	140	-	0	1	-	-						
Kans.	2	3	11	7	9	84	44	95	208	157	-	0	2	3	1						
Minn.	1	0	87	1	17	-	62	87	21	249	-	0	9	-	-						
Mo.	6	9	28	24	29	151	194	264	779	785	-	0	5	5	9						
Nebr.	-	2	9	2	5	31	27	56	93	73	-	0	2	1	1						
N. Dak.	-	0	2	-	-	-	2	6	4	9	-	0	2	-	-						
S. Dak.	-	2	6	5	8	11	6	15	21	26	-	0	0	-	-						
S. ATLANTIC	36	30	57	97	53	1,646	1,620	2,191	5,029	6,027	13	10	21	42	39						
Del.	-	0	4	1	2	36	28	44	130	110	-	0	1	1	-						
D.C.	-	1	4	-	5	46	35	61	147	148	-	0	2	-	-						
Fla.	26	12	15	57	-	404	455	549	1,564	1,410	6	3	9	10	7						
Ga.	4	11	28	16	12	122	351	1,037	439	525	4	2	5	14	12						
Md.	6	4	11	13	18	128	122	183	474	677	3	1	5	14	7						
N.C.	-	0	0	-	-	571	296	766	1,139	2,357	-	0	9	-	2						
S.C.	-	2	8	1	6	232	152	704	867	410	-	1	3	3	6						
Va.	-	9	28	9	10	94	123	249	227	359	-	1	7	-	5						
W. Va.	-	0	6	-	-	13	18	42	42	31	-	0	4	-	-						
E.S. CENTRAL	-	10	42	11	26	434	576	869	1,704	1,811	-	2	7	4	11						
Ala.	-	6	30	6	12	37	193	313	331	487	-	0	5	2	2						
Ky.	N	0	0	N	N	149	55	268	230	310	-	0	1	-	1						
Miss.	N	0	0	N	N	-	146	434	294	355	-	0	1	-	-						
Tenn.	-	4	12	5	14	248	191	238	849	659	-	1	4	2	8						
W.S. CENTRAL	7	6	18	15	4	400	901	1,279	2,193	3,009	2	1	25	9	6						
Ark.	3	2	10	4	-	86	83	142	327	389	-	0	2	-	1						
La.	-	0	6	1	-	8	125	354	106	589	-	0	3	1	-						
Okla.	4	2	11	10	4	107	90	184	327	209	2	1	24	8	5						
Tex.	N	0	0	N	N	199	579	932	1,433	1,822	-	0	2	-	-						
MOUNTAIN	24	28	68	63	92	131	245	429	615	1,160	4	4	9	17	18						
Ariz.	9	3	9	16	11	106	92	198	356	317	2	2	6	9	3						
Colo.	10	9	33	24	25	25	72	92	157	324	2	1	4	5	9						
Idaho	1	3	12	8	14	-	2	20	-	13	-	0	1	1	1						
Mont.	-	2	11	1	5	-	3	20	4	5	-	0	0	-	-						
Nev.	-	1	9	-	4	-	21	135	-	244	-	0	1	-	-						
N. Mex.	-	1	6	1	5	-	31	65	53	173	-	0	2	-	3						
Utah	4	7	25	12	27	-	17	26	40	65	-	0	4	2	2						
Wyo.	-	1	4	1	1	-	2	6	5	19	-	0	1	-	-						
PACIFIC	49	57	98	147	213	501	789	971	1,920	3,088	-	2	8	9	10						
Alaska	1	1	17	6	2	11	10	27	27	33	-	0	2	4	2						
Calif.	35	39	68	99	168	340	649	833	1,493	2,588	-	0	5	-	-						
Hawaii	1	1	4	6	6	-	16	30	9	82	-	0	1	-	-						
Oreg.	3	8	12	25	36	23	28	46	77	115	-	1	6	5	8						
Wash.	9	7	22	11	1	127	77	142	314	270	-	0	1	-	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	3	15	1	1	6	5	13	19	32	-	0	2	-	-						
V.I.	U	0	0	U	U	U	0	5	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


