
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 5, 2005 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	9,741	11,113	228	280	20,152	23,661	1,030	1,132	1,352												
NEW ENGLAND	295	365	22	20	1,079	2,697	9	-	3												
Maine	12	16	1	-	213	226	-	-	-												
N.H.	6	13	-	-	255	-	-	-	-												
Vt.	4	2	-	-	73	413	-	-	-												
Mass.	197	210	13	14	538	530	4	-	1												
R.I.	24	44	1	1	-	-	1	-	-												
Conn.	52	80	7	5	U	1,528	4	-	2												
MID. ATLANTIC	1,726	1,742	39	67	3,923	80	26	17	17												
Upstate N.Y.	210	232	5	9	-	-	-	5	-												
N.Y. City	849	871	15	27	-	-	10	2	4												
N.J.	404	385	11	16	-	-	2	1	2												
Pa.	263	254	8	15	3,923	80	14	9	11												
E.N. CENTRAL	1,042	1,010	19	32	5,309	10,100	221	66	108												
Ohio	211	168	2	6	1,224	1,209	44	11	12												
Ind.	108	111	1	-	482	N	7	8	-												
Ill.	488	454	6	15	68	5,031	128	29	86												
Mich.	170	203	5	9	3,191	3,283	34	13	4												
Wis.	65	74	5	2	344	577	8	5	6												
W.N. CENTRAL	366	384	6	8	407	161	123	86	395												
Minn.	158	148	5	4	-	-	17	13	26												
Iowa	38	40	-	-	N	N	12	13	18												
Mo.	80	97	-	2	295	5	13	27	12												
N. Dak.	2	4	-	-	25	82	12	2	74												
S. Dak.	11	8	-	-	87	74	35	6	196												
Nebr.	28	27	-	2	-	-	26	7	64												
Kans.	49	60	1	-	-	-	8	18	5												
S. ATLANTIC	2,117	2,315	47	40	1,872	2,024	26	65	21												
Del.	14	17	1	-	28	5	1	-	-												
Md.	226	233	10	11	-	-	4	10	1												
D.C.	42	72	-	-	34	21	-	1	-												
Va.	252	231	17	8	471	481	-	4	-												
W. Va.	21	18	-	-	916	1,149	-	-	N												
N.C.	232	254	5	7	-	N	2	3	1												
S.C.	187	156	-	-	423	368	4	-	-												
Ga.	331	494	3	4	-	-	7	14	6												
Fla.	812	840	11	10	-	-	8	33	13												
E.S. CENTRAL	475	558	5	8	-	45	60	60	35												
Ky.	87	96	2	3	N	N	4	1	-												
Tenn.	224	197	-	5	-	-	11	13	1												
Ala.	164	164	1	-	-	45	6	15	3												
Miss.	-	101	2	-	-	-	39	31	31												
W.S. CENTRAL	1,194	1,645	16	26	5,382	6,494	187	227	100												
Ark.	91	100	-	-	11	-	8	15	13												
La.	-	-	1	-	110	50	78	80	33												
Okla.	123	143	1	1	-	-	9	16	7												
Tex.	980	1,402	14	25	5,261	6,444	92	116	47												
MOUNTAIN	321	437	9	7	2,180	2,060	109	322	192												
Mont.	8	4	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	4	-	-	52	40	4	2	6												
Colo.	46	106	5	2	1,556	1,641	19	41	72												
N. Mex.	14	24	-	-	149	U	17	31	12												
Ariz.	196	179	2	2	-	-	25	214	33												
Utah	26	33	1	1	423	379	21	6	30												
Nev.	31	84	1	2	-	-	13	25	15												
PACIFIC	2,205	2,657	65	72	-	-	269	289	481												
Wash.	202	193	5	6	N	N	-	-	-												
Oreg.	54	85	3	1	-	-	-	-	5												
Calif.	1,812	2,249	45	59	-	-	269	289	476												
Alaska	38	32	-	-	-	-	-	-	-												
Hawaii	99	98	12	6	-	-	-	-	-												
Guam	-	46	-	-	-	189	-	-	-												
P.R.	-	98	-	-	540	352	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


