
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 12, 2009 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	11	60	276	2,007	2,230	3	9	21	312	341	80	262	452	8,929	8,767						
NEW ENGLAND	-	1	48	35	46	-	0	5	3	7	3	5	15	228	218						
Conn.	-	0	48	-	-	-	0	5	-	-	1	1	5	42	21						
Maine	-	0	2	9	15	-	0	1	1	1	-	0	1	1	9						
Mass.	-	0	1	3	-	-	0	1	2	-	2	4	11	161	155						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	12	13						
R.I.	-	0	6	7	18	-	0	1	-	4	-	0	5	12	14						
Vt.	-	0	2	11	13	-	0	0	-	2	-	0	2	-	6						
MID. ATLANTIC	-	3	14	117	230	-	0	3	20	20	21	35	51	1,278	1,155						
N.J.	-	0	0	-	-	-	0	0	-	-	2	4	13	157	152						
N.Y. (Upstate)	-	1	10	52	48	-	0	2	10	6	1	2	8	86	93						
N.Y. City	-	0	4	3	93	-	0	2	-	1	16	23	40	802	721						
Pa.	-	1	8	62	89	-	0	2	10	13	2	6	12	233	189						
E.N. CENTRAL	1	11	41	450	476	-	1	7	64	64	15	23	44	730	800						
Ill.	N	0	0	N	N	N	0	0	N	N	-	7	19	203	322						
Ind.	-	3	32	161	163	-	0	6	22	20	5	2	10	115	98						
Mich.	-	0	2	19	17	-	0	1	2	2	10	3	18	175	129						
Ohio	1	7	18	270	296	-	1	4	40	42	-	6	17	206	212						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	31	39						
