
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending November 19, 2005 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	10,098	11,831	233	287	22,407	25,073	1,112	1,138	1,414												
NEW ENGLAND	305	384	23	21	2,215	2,963	9	-	4												
Maine	14	18	1	-	213	226	-	-	-												
N.H.	6	14	-	-	1,376	-	-	-	-												
Vt.	5	3	-	-	84	413	-	-	-												
Mass.	203	217	13	15	542	684	4	-	2												
R.I.	25	48	1	1	-	-	1	-	-												
Conn.	52	84	8	5	U	1,640	4	-	2												
MID. ATLANTIC	1,781	1,830	40	71	4,142	86	26	17	17												
Upstate N.Y.	224	254	5	10	-	-	-	5	-												
N.Y. City	874	910	16	29	-	-	10	2	4												
N.J.	412	405	11	17	-	-	2	1	2												
Pa.	271	261	8	15	4,142	86	14	9	11												
E.N. CENTRAL	1,080	1,040	22	33	5,627	10,881	232	66	113												
Ohio	218	175	2	6	1,303	1,283	45	11	14												
Ind.	109	113	1	-	482	N	10	8	1												
Ill.	509	468	8	16	68	5,399	130	29	88												
Mich.	177	205	6	9	3,420	3,588	36	13	4												
Wis.	67	79	5	2	354	611	11	5	6												
W.N. CENTRAL	378	406	6	8	469	167	139	86	416												
Minn.	161	155	5	4	-	-	16	13	27												
Iowa	38	42	-	-	N	N	12	13	18												
Mo.	86	105	-	2	352	5	16	27	13												
N. Dak.	2	4	-	-	30	82	12	2	74												
S. Dak.	11	8	-	-	87	80	35	6	197												
Nebr.	29	32	-	2	-	-	36	7	80												
Kans.	51	60	1	-	-	-	12	18	7												
S. ATLANTIC	2,183	2,512	48	40	2,035	2,081	29	65	21												
Del.	14	17	1	-	28	5	1	-	-												
Md.	235	248	11	11	-	-	4	10	1												
D.C.	42	74	-	-	37	22	-	1	-												
Va.	264	248	17	8	527	481	-	4	-												
W. Va.	21	20	-	-	1,004	1,183	-	-	N												
N.C.	248	283	5	7	-	N	2	3	2												
S.C.	190	163	-	-	439	390	4	-	-												
Ga.	335	513	3	4	-	-	9	14	6												
Fla.	834	946	11	10	-	-	9	33	12												
E.S. CENTRAL	500	575	5	8	-	48	63	60	38												
Ky.	96	102	2	3	N	N	5	1	-												
Tenn.	232	197	-	5	-	-	13	13	3												
Ala.	172	173	1	-	-	48	6	15	4												
Miss.	-	103	2	-	-	-	39	31	31												
W.S. CENTRAL	1,307	1,710	16	26	5,644	6,633	202	233	107												
Ark.	92	106	-	-	19	-	11	17	15												
La.	-	-	1	-	111	53	78	81	33												
Okla.	125	149	1	1	-	-	13	16	10												
Tex.	1,090	1,455	14	25	5,514	6,580	100	119	49												
MOUNTAIN	335	449	9	7	2,275	2,214	134	322	205												
Mont.	8	4	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	4	-	-	52	53	6	2	6												
Colo.	51	108	5	2	1,632	1,760	19	41	72												
N. Mex.	19	24	-	-	151	U	20	31	13												
Ariz.	200	187	2	2	-	-	44	214	44												
Utah	26	35	1	1	440	401	21	6	31												
Nev.	31	84	1	2	-	-	14	25	15												
PACIFIC	2,229	2,925	64	73	-	-	278	289	493												
Wash.	222	203	5	6	N	N	-	-	-												
Oreg.	54	90	3	1	-	-	-	-	5												
Calif.	1,812	2,498	44	60	-	-	278	289	488												
Alaska	38	33	-	-	-	-	-	-	-												
Hawaii	103	101	12	6	-	-	-	-	-												
Guam	-	49	-	-	-	209	-	-	-												
P.R.	-	98	-	-	557	366	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


