
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 23, 2011 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	119	274	627	2,309	3,916	1	2	10	17	13	2	28	196	78	122						
NEW ENGLAND	-	4	17	56	136	-	0	0	-	-	-	0	1	1	1						
Conn.	-	0	8	8	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	3	5	3	-	0	0	-	-	-	0	1	-	1						
Mass.	-	3	16	42	56	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	-	3	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	4	-	4	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	1	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	3	22	70	146	547	-	0	1	1	-	1	1	4	4	8						
N.J.	-	4	16	20	93	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	-	3	15	33	46	-	0	1	-	-	1	0	3	1	1						
N.Y. City	-	5	14	63	101	-	0	1	-	-	-	0	4	2	7						
Pa.	3	8	55	30	307	-	0	1	1	-	-	0	3	1	-						
E.N. CENTRAL	3	21	45	148	779	-	0	1	-	-	-	1	10	4	6						
Ill.	-	7	20	45	526	-	0	1	-	-	-	0	5	1	2						
Ind.	-	1	4	15	16	-	0	1	-	-	-	0	5	-	4						
Mich.	1	5	10	35	64	-	0	0	-	-	-	0	1	1	-						
Ohio	2	5	18	53	74	-	0	0	-	-	-	0	2	2	-						
Wis.	-	1	21	-	99	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	-	17	81	100	820	1	0	4	3	-	-	4	21	12	14						
Iowa	-	1	4	5	15	-	0	0	-	-	-	0	1	1	-						
Kans.	-	4	13	21	62	-	0	1	-	-	-	0	0	-	-						
Minn.	-	0	0	-	-	-	0	0	-	-	-	0	2	-	-						
Mo.	-	11	66	70	734	1	0	4	3	-	-	4	20	11	14						
Nebr.	-	1	10	3	6	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	1	3	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	66	59	122	828	511	-	1	7	7	9	-	6	60	23	69						
Del.	-	0	2	-	28	-	0	0	-	1	-	0	3	2	5						
D.C.	-	0	3	6	8	-	0	1	1	-	-	0	0	-	-						
Fla.	64	29	55	579	180	-	0	1	1	-	-	0	2	1	1						
Ga.	-	16	27	117	174	-	0	6	2	4	-	0	0	-	-						
Md.	1	2	8	26	30	-	0	1	1	1	-	0	5	1	7						
N.C.	-	3	36	63	42	-	0	3	1	3	-	2	48	12	51						
S.C.	-	1	5	11	25	-	0	1	1	-	-	0	2	1	2						
Va.	1	2	8	24	23	-	0	2	-	-	-	2	12	6	3						
W. Va.	-	0	66	2	1	-	0	0	-	-	-	0	0	-	-						
E.S. CENTRAL	7	14	40	128	149	-	0	3	-	2	1	5	29	15	15						
Ala.	-	5	14	48	21	-	0	1	-	-	-	1	8	7	3						
Ky.	7	2	28	21	48	-	0	2	-	1	-	0	0	-	-						
Miss.	-	1	6	23	11	-	0	0	-	-	-	0	3	-	-						
Tenn.	-	4	14	36	69	-	0	2	-	1	1	4	20	8	12						
W.S. CENTRAL	23	54	387	409	551	-	0	7	-	1	-	2	186	3	8						
Ark.	-	2	6	11	13	-	0	2	-	-	-	1	29	1	3						
La.	-	5	13	34	58	-	0	0	-	-	-	0	1	-	-						
Okla.	2	3	46	29	84	-	0	4	-	-	-	0	152	1	1						
Tex.	21	44	337	335	396	-	0	1	-	1	-	0	5	1	4						
MOUNTAIN	4	16	32	209	167	-	0	5	6	-	-	0	7	16	1						
Ariz.	-	7	19	47	92	-	0	4	6	-	-	0	7	16	-						
Colo.	2	2	8	29	20	-	0	1	-	-	-	0	1	-	-						
Idaho	1	0	3	7	4	-	0	0	-	-	-	0	1	-	-						
Mont.	-	0	15	74	4	-	0	1	-	-	-	0	1	-	-						
Nev.	-	0	6	6	9	-	0	0	-	-	-	0	0	-	-						
N. Mex.	1	3	10	37	29	-	0	0	-	-	-	0	0	-	1						
Utah	-	1	4	9	9	-	0	0	-	-	-	0	1	-	-						
Wyo.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
PACIFIC	13	22	73	285	256	-	0	2	-	1	-	0	1	-	-						
Alaska	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
Calif.	11	19	58	221	207	-	0	2	-	1	-	0	0	-	-						
Hawaii	-	1	4	22	16	N	0	0	N	N	N	0	0	N	N						
Oreg.	1	1	4	22	22	-	0	0	-	-	-	0	1	-	-						
Wash.	1	2	17	19	11	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	-	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	1	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


