
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending January 23, 2010 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2010
Legionellosis cummulative for 2009
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2010
Lyme disease cummulative for 2009
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2010
Malaria cummulative for 2009

tab delimited data:
test
UNITED STATES	22	54	161	88	121	39	338	1,958	171	395	13	22	48	37	54						
NEW ENGLAND	2	2	17	2	4	-	64	479	4	73	-	1	4	-	6						
Conn.	2	1	5	2	2	-	0	0	-	-	-	0	3	-	-						
Maine	-	0	3	-	-	-	11	76	1	-	-	0	1	-	-						
Mass.	-	1	9	-	2	-	26	321	-	46	-	0	3	-	5						
N.H.	-	0	2	-	-	-	14	89	-	18	-	0	1	-	-						
R.I.	-	0	4	-	-	-	1	28	-	-	-	0	1	-	-						
Vt.	-	0	1	-	-	-	5	42	3	9	-	0	1	-	1						
MID. ATLANTIC	2	15	69	13	34	27	182	1,083	93	179	2	6	13	11	8						
N.J.	-	2	13	-	4	-	38	378	5	73	-	0	1	-	-						
N.Y. (Upstate)	2	5	29	7	12	11	53	272	15	15	-	1	4	4	2						
N.Y. City	-	3	20	-	2	-	2	25	-	5	-	4	11	3	5						
Pa.	-	6	25	6	16	16	91	633	73	86	2	1	4	4	1						
E.N. CENTRAL	7	9	37	13	27	-	20	218	5	29	1	3	10	2	7						
Ill.	-	1	10	-	1	-	1	11	-	-	-	1	5	-	3						
Ind.	-	1	4	-	2	-	1	6	1	-	-	0	3	-	1						
Mich.	-	2	11	-	5	-	1	10	-	-	-	0	3	-	1						
Ohio	7	4	17	13	16	-	1	5	-	1	1	1	6	2	2						
Wis.	-	1	4	-	3	-	17	200	4	28	-	0	1	-	-						
W.N. CENTRAL	-	2	10	1	1	-	5	40	-	3	2	1	8	4	5						
Iowa	-	0	2	-	-	-	1	14	-	2	-	0	1	1	2						
Kans.	-	0	1	-	1	-	0	2	-	1	-	0	1	1	1						
Minn.	-	0	9	-	-	-	0	40	-	-	-	0	8	-	1						
Mo.	-	1	5	1	-	-	0	1	-	-	1	0	2	1	1						
Nebr.	-	0	2	-	-	-	0	3	-	-	1	0	1	1	-						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
S. ATLANTIC	8	10	21	22	31	10	59	238	60	102	8	6	17	18	15						
Del.	-	0	5	2	-	2	12	65	15	23	-	0	1	-	1						
D.C.	-	0	2	-	1	-	0	5	-	-	-	0	2	-	-						
Fla.	6	3	10	9	11	3	2	11	6	1	6	2	7	10	4						
Ga.	-	1	4	1	7	-	1	6	-	1	-	1	5	1	2						
Md.	-	3	12	7	6	3	25	126	15	68	2	1	13	5	4						
N.C.	-	0	5	-	6	-	0	14	-	-	-	0	5	-	2						
S.C.	-	0	2	-	-	-	0	3	-	2	-	0	1	-	1						
Va.	1	1	5	2	-	2	10	49	23	7	-	1	5	2	1						
W. Va.	1	0	2	1	-	-	0	33	1	-	-	0	1	-	-						
E.S. CENTRAL	1	2	12	9	10	-	1	4	5	-	-	0	3	1	2						
Ala.	-	0	2	-	2	-	0	1	-	-	-	0	3	1	1						
Ky.	-	1	3	3	2	-	0	1	-	-	-	0	3	-	-						
Miss.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
Tenn.	1	1	9	6	6	-	1	4	5	-	-	0	3	-	1						
W.S. CENTRAL	-	2	7	2	1	-	1	9	-	-	-	1	10	-	-						
Ark.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
La.	-	0	2	-	1	-	0	0	-	-	-	0	1	-	-						
Okla.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
Tex.	-	2	6	2	-	-	1	9	-	-	-	1	9	-	-						
MOUNTAIN	1	3	8	6	8	-	1	4	2	-	-	0	6	-	1						
Ariz.	-	1	3	4	4	-	0	2	-	-	-	0	2	-	-						
Colo.	-	0	4	-	-	-	0	1	1	-	-	0	3	-	1						
Idaho	-	0	2	-	-	-	0	3	-	-	-	0	1	-	-						
Mont.	-	0	2	-	-	-	0	1	-	-	-	0	3	-	-						
Nev.	1	0	1	2	2	-	0	1	-	-	-	0	0	-	-						
N. Mex.	-	0	2	-	-	-	0	1	-	-	-	0	0	-	-						
Utah	-	0	4	-	2	-	0	1	1	-	-	0	2	-	-						
Wyo.	-	0	2	-	-	-	0	1	-	-	-	0	0	-	-						
PACIFIC	1	3	19	20	5	2	3	11	2	9	-	2	11	1	10						
Alaska	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
Calif.	1	3	19	20	5	2	2	10	2	8	-	2	7	1	9						
Hawaii	-	0	1	-	-	N	0	0	N	N	-	0	1	-	-						
Oreg.	-	0	2	-	-	-	0	4	-	1	-	0	2	-	1						
Wash.	-	0	4	-	-	-	0	3	-	-	-	0	3	-	-						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	1	-	-	N	0	0	N	N	-	0	1	-	1						
V.I.	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2009 and 2010 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


