
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending February 17, 2007 (WEEK 07)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2007
Salmonellosis cummulative for 2006
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shiga toxin-producing E. coli(STEC)† cummulative for 2006
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2007
Shigellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	257	812	1,369	2,865	3,911	20	68	173	154	251	95	257	475	1,028	1,310						
NEW ENGLAND	-	20	82	67	610	1	2	16	2	85	-	3	14	8	89						
Conn.	-	0	36	36	479	-	0	0	-	72	-	0	5	5	64						
Maine	-	2	13	12	7	-	0	8	-	1	-	0	2	2	-						
Mass.	-	13	53	-	106	-	0	9	-	8	-	2	11	-	22						
N.H.	-	4	25	7	12	1	0	3	2	2	-	0	2	1	3						
R.I.	-	1	10	8	4	-	0	2	-	1	-	0	3	-	-						
Vt.	-	1	6	4	2	-	0	4	-	1	-	0	2	-	-						
MID. ATLANTIC	37	89	190	400	396	5	8	63	20	12	5	16	43	38	113						
N.J.	-	14	49	25	70	-	1	4	1	2	-	3	35	-	44						
N.Y. (Upstate)	23	26	84	117	47	4	3	14	10	2	4	4	40	9	32						
N.Y. City	1	24	50	97	125	-	0	4	-	1	-	4	14	23	28						
Pa.	13	29	67	161	154	1	2	49	9	7	1	1	6	6	9						
E.N. CENTRAL	25	102	196	247	474	3	10	58	30	28	8	22	56	41	115						
Ill.	-	24	59	11	145	-	1	7	-	3	-	7	41	3	50						
Ind.	8	15	55	30	28	-	1	8	-	4	3	2	17	8	7						
Mich.	1	18	35	53	95	-	1	6	5	6	-	2	8	4	28						
Ohio	16	24	56	123	127	3	3	18	25	6	5	3	14	18	17						
Wis.	-	17	27	30	79	-	2	39	-	9	-	3	10	8	13						
W.N. CENTRAL	25	47	109	203	225	4	12	43	23	31	15	36	77	179	159						
Iowa	1	8	26	31	39	-	1	22	-	4	-	2	13	5	2						
Kans.	2	7	16	30	32	1	0	4	2	-	-	2	11	4	13						
Minn.	14	11	60	39	47	3	3	27	12	14	5	4	24	35	11						
Mo.	6	14	35	69	67	-	2	13	5	11	10	9	69	120	101						
Nebr.	2	4	9	17	23	-	1	11	4	2	-	1	14	2	19						
N. Dak.	-	0	5	2	-	-	0	0	-	-	-	0	18	-	1						
S. Dak.	-	3	7	15	17	-	0	5	-	-	-	6	24	13	12						
S. ATLANTIC	114	222	396	1,124	968	4	11	32	47	38	43	65	145	464	284						
Del.	-	2	10	6	11	-	0	3	3	-	-	0	2	1	-						
D.C.	-	1	4	4	9	-	0	1	-	-	-	0	2	-	2						
Fla.	53	95	176	494	422	3	2	9	15	8	36	31	76	270	130						
Ga.	19	33	69	223	126	-	1	7	5	4	6	24	56	174	97						
Md.	9	13	33	76	68	-	2	9	12	6	1	2	10	10	18						
N.C.	17	30	130	182	222	1	2	11	4	15	-	1	21	-	18						
S.C.	9	19	51	52	51	-	0	3	-	1	-	1	9	5	16						
Va.	6	20	57	81	54	-	2	11	8	4	-	2	9	4	3						
W. Va.	1	2	16	6	5	-	0	5	-	-	-	0	2	-	-						
E.S. CENTRAL	8	62	153	177	235	-	4	21	8	20	6	13	84	71	103						
Ala.	3	22	95	52	105	-	0	5	1	2	1	5	75	21	15						
Ky.	1	8	23	45	37	-	1	12	1	6	2	3	15	10	60						
Miss.	-	12	42	5	35	-	0	0	-	-	-	1	13	1	18						
Tenn.	4	16	32	75	58	-	3	9	6	12	3	3	13	39	10						
W.S. CENTRAL	13	82	186	71	196	-	3	27	6	1	7	36	174	63	95						
Ark.	5	15	45	29	47	-	0	7	4	-	2	2	10	8	5						
La.	-	15	42	10	30	-	0	1	-	-	-	1	25	5	1						
Okla.	8	8	40	30	26	-	0	17	1	-	2	2	9	5	12						
Tex.	-	46	105	2	93	-	2	23	1	1	3	29	161	45	77						
MOUNTAIN	24	51	87	229	281	-	8	35	10	25	10	26	87	73	111						
Ariz.	9	18	45	93	108	-	2	13	5	11	6	11	35	41	62						
Colo.	6	12	30	54	62	-	1	8	1	6	2	3	15	9	11						
Idaho	2	3	9	17	21	-	2	8	1	4	-	0	3	1	4						
Mont.	1	2	10	9	13	-	0	0	-	-	-	0	13	2	-						
Nev.	-	2	20	12	16	-	0	4	-	-	-	1	20	8	9						
N. Mex.	-	4	15	14	23	-	1	5	1	2	-	2	15	7	16						
Utah	6	5	15	22	29	-	1	14	2	2	2	1	6	3	8						
Wyo.	-	1	4	8	9	-	0	3	-	-	-	0	19	2	1						
PACIFIC	11	114	181	347	526	3	4	17	8	11	1	32	87	91	241						
Alaska	2	1	4	5	15	N	0	0	N	N	-	0	2	4	1						
Calif.	-	89	158	264	416	-	0	1	1	N	-	28	76	69	176						
Hawaii	-	5	16	21	31	-	0	2	1	1	-	0	3	2	10						
Oreg.	-	8	16	27	50	-	1	9	3	7	-	1	6	8	41						
Wash.	9	10	58	30	14	3	2	13	3	3	1	2	13	8	13						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	N	0	0	N	N	-	0	0	-	-						
P.R.	2	11	47	16	15	-	0	0	-	-	-	0	6	-	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

