
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending June 15, 2002 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 2002
Legionellosis cummulative for 2001
Listeriosis cummulative for 2002
Listeriosis cummulative for 2001
Lyme Disease cummulative for 2002
Lyme Disease cummulative for 2001
Malaria cummulative for 2002
Malaria cummulative for 2001
Measles Total cummulative for 2002
Measles Total cummulative for 2001

tab delimited data:
test
UNITED STATES	292	371	173	220	2,190	2,711	469	556	9	74											
NEW ENGLAND	14	16	20	23	121	618	28	38	-	5											
Maine	2	1	2	-	-	-	1	3	-	-											
N.H.	2	3	2	-	26	12	5	2	-	-											
Vt.	1	4	-	-	3	3	1	-	-	1											
Mass.	5	3	13	13	70	272	10	17	-	3											
R.I.	-	1	1	1	22	47	2	3	-	-											
Conn.	4	4	2	9	-	284	9	13	-	1											
MID. ATLANTIC	66	79	30	39	1,648	1,472	103	146	5	9											
Upstate N.Y.	18	21	13	12	1,102	398	18	19	-	4											
N.Y. City	14	7	8	9	68	35	64	89	5	1											
N.J.	10	5	3	6	144	386	13	21	-	1											
Pa.	24	46	6	12	334	653	8	17	-	3											
E.N. CENTRAL	75	100	22	32	25	221	56	73	-	10											
Ohio	35	43	9	5	22	8	11	9	-	3											
Ind.	6	5	3	3	3	2	1	11	-	4											
Ill.	-	13	1	9	-	15	15	29	-	3											
Mich.	26	20	7	13	-	1	22	16	-	-											
Wis.	8	19	2	2	U	195	7	8	-	-											
W.N. CENTRAL	21	25	8	6	45	53	35	16	-	4											
Minn.	2	6	-	-	25	30	12	6	-	2											
Iowa	4	5	1	-	6	9	2	1	-	-											
Mo.	10	8	5	3	12	11	9	5	-	2											
N. Dak.	-	1	1	-	-	-	1	-	-	-											
S. Dak.	1	1	-	-	-	-	-	-	-	-											
Nebr.	4	3	-	1	-	1	5	2	-	-											
Kans.	-	1	1	2	2	2	6	2	-	-											
S. ATLANTIC	63	49	26	27	270	242	139	110	1	4											
Del.	5	-	-	1	30	30	1	1	-	-											
Md.	7	12	4	2	147	150	36	44	-	3											
D.C.	2	2	-	-	9	7	5	4	-	-											
Va.	6	7	2	5	17	45	11	24	-	-											
W. Va.	N	N	-	4	3	1	2	1	-	-											
N.C.	5	5	3	-	38	6	8	2	-	-											
S.C.	5	1	3	2	3	2	4	4	-	-											
Ga.	8	7	8	7	1	-	50	19	-	1											
Fla.	25	15	6	6	22	1	22	11	1	-											
E.S. CENTRAL	8	31	8	8	15	14	8	11	-	2											
Ky.	5	7	2	2	7	5	2	2	-	2											
Tenn.	-	12	3	3	3	5	2	5	-	-											
Ala.	3	8	3	3	5	2	3	3	-	-											
Miss.	-	4	-	-	-	2	1	1	-	-											
W.S. CENTRAL	3	15	3	19	2	48	3	39	-	1											
Ark.	-	-	-	1	-	-	1	3	-	-											
La.	1	6	-	-	1	2	2	2	-	-											
Okla.	2	3	3	1	-	-	-	1	-	-											
Tex.	-	6	-	17	1	46	-	33	-	1											
MOUNTAIN	19	24	17	20	11	4	18	23	-	1											
Mont.	1	-	-	-	-	-	-	2	-	-											
Idaho	-	1	2	1	2	2	-	2	-	1											
Wyo.	3	2	-	1	-	1	-	-	-	-											
Colo.	4	9	2	5	3	-	8	12	-	-											
N. Mex.	1	1	2	3	1	-	1	1	-	-											
Ariz.	3	7	8	4	1	-	3	2	-	-											
Utah	6	2	3	1	3	-	3	2	-	-											
Nev.	1	2	-	5	1	1	3	2	-	-											
PACIFIC	23	32	39	46	53	39	79	100	3	38											
Wash.	3	6	3	2	-	1	9	3	-	15											
Oreg.	N	N	2	4	4	4	3	8	-	2											
Calif.	20	21	30	39	48	34	59	82	3	15											
Alaska	-	1	-	-	1	-	2	1	-	-											
Hawaii	-	4	4	1	N	N	6	6	-	6											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	-	2	1	-	N	N	-	3	-	-											
V.I.	-	-	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


