
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 19, 1998 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	42,564	53,705	538,402	451,961	2,856	1,883	322,286	285,858	4,707	3,338											
NEW ENGLAND	1,688	2,248	17,159	17,461	328	260	4,867	5,735	106	55											
Maine	28	51	1,001	997	36	-	65	65	-	-											
N.H.	40	39	883	780	46	45	83	95	-	-											
Vt.	19	32	398	407	21	17	36	49	3	4											
Mass.	862	803	7,907	7,045	148	147	2,167	2,013	100	44											
R.I.	118	145	2,227	1,958	13	1	406	406	3	7											
Conn.	621	1,178	4,743	6,274	64	50	2,110	3,107	-	-											
MID. ATLANTIC	11,418	16,079	66,284	55,073	286	73	39,109	37,004	339	311											
Upstate N.Y.	1,323	2,379	N	N	216	-	6,283	6,213	252	232											
N.Y. City	6,564	8,583	33,207	26,401	8	12	14,973	14,150	-	-											
N.J.	2,025	3,119	10,737	9,873	62	51	7,207	7,259	-	-											
Pa.	1,506	1,998	22,340	18,799	N	10	10,646	9,382	87	79											
E.N. CENTRAL	3,063	4,078	85,531	61,431	447	321	61,909	39,620	489	526											
Ohio	640	837	24,190	21,540	123	65	15,745	14,005	8	20											
Ind.	472	485	4,656	9,035	102	49	4,704	5,894	7	12											
Ill.	1,195	1,710	26,113	U	109	58	21,548	U	33	85											
Mich.	578	801	20,785	20,105	113	62	15,674	14,916	441	383											
Wis.	178	245	9,787	10,751	N	87	4,238	4,805	-	26											
W.N. CENTRAL	832	1,099	29,747	31,780	486	384	15,333	14,171	281	58											
Minn.	163	191	6,245	6,429	202	202	2,422	2,303	12	4											
Iowa	63	99	2,063	4,345	91	58	660	1,146	8	27											
Mo.	402	557	11,550	11,666	53	61	8,527	7,314	250	10											
N. Dak.	5	10	849	847	12	15	71	70	-	3											
S. Dak.	15	8	1,486	1,359	35	34	212	158	-	-											
Nebr.	65	90	2,685	2,625	59	-	1,124	1,160	5	2											
Kans.	119	144	4,869	4,509	34	14	2,317	2,020	6	12											
S. ATLANTIC	11,132	13,315	109,439	90,608	257	155	89,676	89,000	185	243											
Del.	154	211	2,461	70	-	2	1,454	1,259	-	-											
Md.	1,489	1,800	7,006	7,214	39	14	9,303	11,012	22	11											
D.C.	809	1,016	N	N	1	-	3,305	4,178	-	-											
Va.	910	1,113	13,090	11,272	N	42	9,075	8,511	12	25											
W. Va.	79	117	2,439	2,787	13	10	784	899	7	17											
N.C.	752	796	21,213	16,762	56	46	18,457	16,630	20	49											
S.C.	719	746	16,770	11,984	17	12	10,728	10,973	11	37											
Ga.	1,174	1,600	22,201	15,234	76	-	18,232	17,549	9	-											
Fla.	5,046	5,916	24,259	25,285	55	29	18,338	17,989	104	104											
E.S. CENTRAL	1,684	1,901	37,268	33,915	118	39	36,418	34,003	192	338											
Ky.	263	340	6,083	6,042	33	-	3,577	3,854	20	13											
Tenn.	622	738	13,143	12,115	54	33	11,292	10,671	163	227											
Ala.	456	511	10,009	8,282	25	2	12,645	11,525	7	11											
Miss.	343	312	8,033	7,476	6	4	8,904	7,953	2	87											
W.S. CENTRAL	5,140	5,650	75,671	65,319	118	24	46,056	42,619	418	476											
Ark.	189	216	3,665	2,562	11	10	3,640	4,362	10	14											
La.	878	1,016	14,689	9,738	5	7	12,640	9,562	114	213											
Okla.	272	274	8,749	7,114	24	7	4,895	4,581	20	7											
Tex.	3,801	4,144	48,568	45,905	78	-	24,881	24,114	274	242											
MOUNTAIN	1,479	1,548	31,446	29,005	343	238	8,616	7,949	341	318											
Mont.	28	40	1,205	1,131	16	-	44	61	7	21											
Idaho	28	50	1,944	1,592	42	24	173	153	86	81											
Wyo.	3	14	626	605	53	55	29	51	66	75											
Colo.	286	366	8,533	7,228	91	69	2,242	2,171	34	35											
N. Mex.	202	164	3,959	3,723	19	20	928	852	95	60											
Ariz.	589	375	10,243	10,345	21	26	3,717	3,619	11	25											
Utah	128	140	2,050	1,668	79	21	217	264	23	5											
Nev.	215	399	2,886	2,713	22	23	1,266	778	19	16											
PACIFIC	6,128	7,787	85,857	67,369	473	389	20,302	15,757	2,356	1,013											
Wash.	390	608	10,559	8,965	108	127	1,898	1,840	22	28											
Oreg.	166	284	5,762	4,827	104	99	842	707	6	3											
Calif.	5,396	6,757	65,469	50,336	254	147	16,801	12,360	2,273	817											
Alaska	17	46	1,815	1,513	7	-	315	366	1	-											
Hawaii	159	92	2,252	1,728	N	16	446	484	54	165											
Guam	1	2	201	193	N	-	24	27	-	-											
P.R.	1,602	1,974	U	U	6	U	356	524	-	-											
V.I.	31	94	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	28	23	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


