
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 7, 1997 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	25,284	28,368	173,088	187,383	497	217	108,249	132,965	1,331	1,572											
NEW ENGLAND	903	1,115	7,166	7,264	38	18	2,390	2,674	24	43											
Maine	25	16	428	158	2	-	25	8	-	-											
N.H.	14	31	314	321	2	-	55	63	5	2											
Vt.	18	9	178	198	3	1	24	26	-	14											
Mass.	419	549	3,155	2,918	27	17	988	925	16	24											
R.I.	71	73	917	906	1	-	213	230	3	3											
Conn.	356	437	2,174	2,763	3	-	1,085	1,422	-	-											
MID. ATLANTIC	8,301	7,896	23,110	30,732	31	4	13,313	18,521	145	123											
Upstate N.Y.	1,358	1,001	N	N	19	3	2,306	3,188	112	93											
N.Y. City	4,157	4,491	12,698	16,475	5	-	5,585	7,161	-	2											
N.J.	1,773	1,509	3,050	6,226	7	-	1,796	3,815	-	-											
Pa.	1,013	895	7,362	8,031	N	1	3,626	4,357	33	28											
E.N. CENTRAL	1,687	2,301	25,657	38,748	83	27	15,791	24,926	246	234											
Ohio	357	526	5,790	8,934	26	10	3,742	6,218	7	6											
Ind.	329	342	3,652	4,264	15	5	2,504	2,866	7	6											
Ill.	612	984	4,964	11,120	20	-	2,431	7,265	20	48											
Mich.	306	318	8,235	9,641	22	4	5,816	6,449	212	174											
Wis.	83	131	3,016	4,789	N	8	1,298	2,128	-	-											
W.N. CENTRAL	469	678	9,979	13,981	70	42	4,633	6,922	84	38											
Minn.	84	126	U	2,293	33	21	U	1,659	2	-											
Iowa	67	51	2,048	1,833	15	8	550	464	26	16											
Mo.	195	319	4,897	5,916	7	10	3,190	3,556	35	12											
N. Dak.	5	7	365	425	3	2	23	12	2	-											
S. Dak.	3	7	544	579	4	-	55	83	-	-											
Nebr.	48	49	422	905	5	-	119	172	2	5											
Kans.	67	119	1,703	2,030	3	1	696	976	17	5											
S. ATLANTIC	6,203	7,254	36,456	24,436	63	19	35,623	41,512	123	76											
Del.	111	142	-	-	1	2	477	634	-	-											
Md.	734	850	3,207	2,715	3	1	5,795	5,455	9	1											
D.C.	409	456	N	N	-	-	1,319	66	-	-											
Va.	551	395	4,908	5,125	N	7	3,448	4,243	9	7											
W. Va.	38	50	1,414	938	N	-	430	317	9	7											
N.C.	361	360	7,438	U	17	9	7,005	8,359	27	20											
S.C.	300	383	5,173	U	1	-	4,621	4,903	20	14											
Ga.	850	1,085	4,031	5,351	19	-	5,305	9,737	U	-											
Fla.	2,849	3,533	10,285	10,255	22	-	7,223	7,798	49	27											
E.S. CENTRAL	810	951	14,287	13,154	40	7	14,073	13,916	154	277											
Ky.	113	153	2,877	3,035	12	-	1,628	1,808	8	14											
Tenn.	358	352	5,459	5,654	20	7	4,473	4,842	91	222											
Ala.	194	277	3,389	3,720	5	-	4,801	5,711	5	2											
Miss.	145	169	2,562	745	3	-	3,171	1,555	50	39											
W.S. CENTRAL	2,596	2,635	20,895	9,473	26	4	13,774	8,858	167	119											
Ark.	96	121	519	721	2	1	1,086	1,791	-	3											
La.	476	647	3,468	3,026	4	3	3,279	3,196	96	72											
Okla.	138	100	3,167	3,293	2	-	1,987	2,043	4	1											
Tex.	1,886	1,767	13,741	2,433	18	-	7,422	1,828	67	43											
MOUNTAIN	730	797	11,009	15,950	54	30	3,139	5,055	171	286											
Mont.	18	10	450	550	3	-	18	13	7	9											
Idaho	22	19	616	681	11	1	45	40	22	75											
Wyo.	13	2	235	314	4	-	25	14	71	85											
Colo.	180	245	1,896	866	19	10	751	774	20	25											
N. Mex.	65	45	1,566	1,759	4	3	566	382	28	36											
Ariz.	188	233	4,388	9,838	N	13	1,322	3,324	17	33											
Utah	55	88	734	681	10	-	96	132	3	11											
Nev.	189	155	1,124	1,261	3	3	316	376	3	12											
PACIFIC	3,585	4,741	24,529	33,645	92	63	5,513	10,581	217	376											
Wash.	288	362	4,048	4,438	18	4	862	989	12	29											
Oreg.	144	223	1,618	2,477	29	34	249	245	4	4											
Calif.	3,111	4,065	17,583	25,530	42	22	4,024	8,922	125	251											
Alaska	16	11	602	405	3	-	183	195	-	2											
Hawaii	26	80	678	795	N	3	195	230	76	90											
Guam	2	3	31	197	N	-	3	31	-	5											
P.R.	762	423	N	N	22	U	286	212	48	77											
V.I.	36	9	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	16	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


