
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 29, 2008 (WEEK 13)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2008
Giardiasis cummulative for 2007
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2008
Gonorrhea cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007

tab delimited data:
test
UNITED STATES	157	299	1,088	2,852	3,575	3,301	6,642	7,949	64,532	85,551	37	43	132	660	685						
NEW ENGLAND	6	23	54	154	261	83	103	227	1,152	1,318	-	3	8	15	50						
Conn.	2	6	18	61	69	29	42	199	391	434	-	0	7	2	15						
Maine	1	3	10	26	39	2	2	8	23	19	-	0	3	4	3						
Mass.	-	8	29	-	120	44	51	127	622	679	-	0	6	-	27						
N.H.	1	1	4	18	3	2	2	6	27	38	-	0	2	4	5						
R.I.	1	1	15	20	-	6	7	14	89	133	-	0	2	2	-						
Vt.	1	3	8	29	30	-	1	5	-	15	-	0	1	3	-						
MID. ATLANTIC	33	58	118	485	648	799	659	1,004	6,723	8,831	5	9	27	127	151						
N.J.	-	7	15	21	84	-	114	143	1,085	1,583	-	1	6	16	26						
N.Y. (Upstate)	19	23	100	208	194	163	125	518	1,418	1,394	2	2	20	34	31						
N.Y. City	4	16	29	100	220	503	149	476	1,649	2,736	1	1	6	20	38						
Pa.	10	14	30	156	150	133	231	551	2,571	3,118	2	3	12	57	56						
E.N. CENTRAL	17	47	91	426	579	244	1,299	2,578	12,187	18,417	4	6	23	93	89						
Ill.	-	14	33	85	160	-	378	772	2,473	4,450	-	2	7	26	29						
Ind.	N	0	0	N	N	104	159	308	2,041	2,158	-	1	19	13	8						
Mich.	1	11	22	88	165	101	275	540	3,678	4,474	-	0	3	5	10						
Ohio	16	15	37	195	173	39	361	1,558	2,710	5,537	4	2	6	47	36						
Wis.	-	7	21	58	81	-	125	214	1,285	1,798	-	0	1	2	6						
W.N. CENTRAL	9	22	581	334	231	74	370	446	3,353	4,992	3	3	24	52	34						
Iowa	-	5	23	58	51	9	29	56	322	531	-	0	1	1	-						
