
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 2, 2010 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	14	30	69	1,121	1,533	26	59	204	2,279	2,493	6	15	44	613	553						
NEW ENGLAND	-	2	5	73	90	-	1	5	42	44	1	1	4	29	49						
Conn.	-	0	3	23	18	-	0	2	15	13	-	0	3	19	38						
Maine	-	0	1	7	1	-	0	2	11	10	-	0	1	-	1						
Mass.	-	1	4	36	55	-	0	2	8	17	-	0	1	9	9						
N.H.	-	0	1	1	7	-	0	2	6	4	N	0	0	N	N						
R.I.	-	0	4	6	7	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	0	-	2	-	0	1	2	-	1	0	0	1	1						
MID. ATLANTIC	5	4	8	146	218	1	5	10	213	264	-	2	6	80	79						
N.J.	-	0	3	11	57	-	1	5	54	80	-	0	2	7	5						
N.Y. (Upstate)	3	1	4	46	38	-	1	6	39	43	-	1	4	49	36						
N.Y. City	-	1	4	48	65	-	1	4	62	53	-	0	1	-	5						
Pa.	2	1	4	41	58	1	1	5	58	88	-	0	3	24	33						
E.N. CENTRAL	2	4	8	151	236	-	8	17	354	340	1	2	8	98	69						
Ill.	-	1	3	32	109	-	2	6	61	88	-	0	1	1	4						
Ind.	-	0	2	15	16	-	1	5	46	55	-	0	2	21	14						
Mich.	-	1	4	44	54	-	3	6	93	106	1	1	6	62	25						
Ohio	2	0	5	37	34	-	2	6	80	72	-	0	1	8	23						
Wis.	-	0	3	23	23	-	1	8	74	19	-	0	1	6	3						
W.N. CENTRAL	-	1	13	61	89	-	2	15	85	106	-	0	11	15	15						
Iowa	-	0	3	5	29	-	0	2	11	28	-	0	1	1	9						
Kans.	-	0	2	10	7	-	0	2	5	5	-	0	1	1	1						
Minn.	-	0	12	13	14	-	0	13	6	17	-	0	9	6	2						
Mo.	-	0	2	20	18	-	1	3	51	36	-	0	1	5	-						
Nebr.	-	0	4	12	18	-	0	2	11	17	-	0	1	2	2						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	1	1	3	-	0	1	1	3	-	0	0	-	1						
S. ATLANTIC	3	8	14	271	329	8	16	40	658	689	1	4	8	137	125						
Del.	-	0	1	6	3	-	1	2	20	24	U	0	0	U	U						
D.C.	-	0	1	1	1	-	0	1	3	10	-	0	1	2	1						
Fla.	2	3	7	105	141	3	6	12	227	222	-	1	6	48	33						
Ga.	-	1	3	31	37	4	2	7	111	117	-	0	2	6	29						
Md.	1	0	4	22	36	1	1	6	48	61	-	0	2	20	17						
N.C.	-	0	5	43	34	-	1	16	79	89	-	1	3	35	18						
S.C.	-	1	4	22	48	-	1	4	45	42	-	0	1	1	1						
Va.	-	1	6	39	27	-	1	14	77	72	1	0	2	11	7						
W. Va.	-	0	2	2	2	-	0	14	48	52	-	0	5	14	19						
E.S. CENTRAL	-	1	3	32	33	1	7	13	257	252	2	3	7	113	77						
