
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending April 8, 2006 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	13	23	83	365	451	11	14	59	248	254	142	429	1,843	3,037	5,362						
NEW ENGLAND	1	1	5	16	29	1	1	3	16	10	1	27	55	303	345						
Conn.	-	0	2	3	8	-	0	2	3	2	-	0	3	-	23						
Maine	-	0	1	2	1	-	0	1	2	1	-	1	5	12	14						
Mass.	1	0	3	9	13	1	0	3	9	3	-	22	44	257	262						
N.H.	-	0	2	2	3	-	0	2	2	3	1	2	15	12	-						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	12	-	5						
Vt.	-	0	1	-	2	-	0	1	-	1	-	1	6	22	41						
MID. ATLANTIC	3	2	15	35	58	3	2	13	30	41	29	22	133	370	440						
N.J.	-	0	2	-	14	-	0	2	-	14	-	3	9	25	58						
N.Y. (Upstate)	2	0	7	11	16	2	0	5	9	4	18	9	122	140	153						
N.Y. City	-	0	5	3	8	-	0	5	3	8	-	2	6	16	26						
Pa.	1	1	4	21	20	1	1	4	18	15	11	8	21	189	203						
E.N. CENTRAL	1	2	9	38	45	1	1	6	26	37	16	59	125	400	1,434						
