
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 24, 1998 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	35,486	45,134	430,743	374,873	2,446	1,623	258,503	236,724	3,261	2,839											
NEW ENGLAND	1,381	1,895	15,141	14,421	284	228	4,336	4,817	71	49											
Maine	24	46	825	822	33	-	57	59	-	-											
N.H.	28	29	757	651	41	42	75	78	-	-											
Vt.	17	31	338	340	18	15	33	44	-	3											
Mass.	712	640	6,817	5,865	133	132	1,819	1,720	68	39											
R.I.	94	119	1,808	1,626	11	1	299	368	3	7											
Conn.	506	1,030	4,596	5,117	48	38	2,053	2,548	-	-											
MID. ATLANTIC	9,642	13,768	49,541	46,166	247	65	29,053	30,677	298	260											
Upstate N.Y.	1,102	2,133	N	N	188	-	4,969	5,269	234	189											
N.Y. City	5,457	7,287	28,264	22,005	7	12	12,600	11,411	-	-											
N.J.	1,765	2,742	8,191	8,064	52	43	5,240	6,167	-	-											
Pa.	1,318	1,606	13,086	16,097	N	10	6,244	7,830	64	71											
E.N. CENTRAL	2,567	3,369	70,146	50,699	378	275	49,991	32,488	415	465											
Ohio	540	722	20,734	17,978	103	59	13,452	11,713	7	16											
Ind.	414	444	4,656	7,464	80	41	3,782	4,962	5	12											
Ill.	993	1,346	19,539	U	95	39	16,354	U	28	76											
Mich.	468	648	16,763	16,363	100	62	12,733	11,937	375	336											
Wis.	152	209	8,454	8,894	N	74	3,670	3,876	-	25											
W.N. CENTRAL	664	902	24,349	26,472	451	342	12,171	11,494	260	50											
Minn.	136	156	5,068	5,367	218	181	1,931	1,864	9	3											
Iowa	58	85	2,063	3,712	87	49	660	941	8	25											
Mo.	312	446	9,850	9,789	40	56	6,967	5,874	238	9											
N. Dak.	4	10	616	693	10	15	51	56	-	2											
S. Dak.	13	8	1,249	1,082	25	31	189	121	-	-											
Nebr.	59	83	1,509	2,145	45	-	508	945	3	2											
Kans.	82	114	3,994	3,684	26	10	1,865	1,693	2	9											
S. ATLANTIC	9,235	11,113	86,312	75,037	202	138	71,374	74,284	149	202											
Del.	112	183	2,079	6	-	2	1,214	985	-	-											
Md.	1,304	1,682	6,029	5,698	28	12	7,482	9,426	8	7											
D.C.	691	828	N	N	1	-	2,806	3,553	-	-											
Va.	688	880	10,912	9,266	N	42	7,337	6,788	11	24											
W. Va.	70	88	2,079	2,336	8	6	640	733	6	16											
N.C.	638	680	17,547	13,854	46	44	15,296	13,752	19	42											
S.C.	604	621	13,833	10,148	11	8	8,720	9,408	5	35											
Ga.	972	1,265	18,562	12,561	66	-	15,748	14,734	9	-											
Fla.	4,156	4,886	15,271	21,168	42	24	12,131	14,905	91	78											
E.S. CENTRAL	1,444	1,554	31,637	28,076	103	36	31,119	28,211	171	294											
Ky.	222	292	5,166	5,136	30	-	3,004	3,319	18	12											
Tenn.	522	631	10,886	10,186	48	31	9,478	8,874	146	196											
Ala.	395	384	8,202	6,934	22	2	10,528	9,657	5	10											
Miss.	305	247	7,383	5,820	3	3	8,109	6,361	2	76											
W.S. CENTRAL	4,202	4,686	65,179	53,628	103	22	38,859	34,911	403	410											
Ark.	159	180	3,017	2,417	10	10	2,573	4,066	13	11											
La.	708	813	11,978	7,745	5	6	10,154	7,539	82	179											
Okla.	238	240	7,974	6,089	13	6	4,383	3,936	12	7											
Tex.	3,097	3,453	42,210	37,377	75	-	21,749	19,370	296	213											
MOUNTAIN	1,230	1,290	25,934	23,658	295	207	7,296	6,492	307	255											
Mont.	23	35	1,043	863	15	-	32	48	7	20											
Idaho	19	41	1,626	1,319	35	22	142	121	87	53											
Wyo.	1	13	570	476	53	54	27	44	57	64											
Colo.	230	313	6,631	5,743	72	56	1,888	1,841	28	28											
N. Mex.	179	141	2,763	3,090	17	13	679	705	82	47											
Ariz.	499	317	9,261	8,420	21	26	3,337	2,817	11	25											
Utah	101	110	1,709	1,390	71	21	182	224	23	4											
Nev.	178	320	2,331	2,357	11	15	1,009	692	12	14											
PACIFIC	5,121	6,557	62,504	56,716	383	310	14,304	13,350	1,187	854											
Wash.	335	527	8,635	7,356	83	104	1,554	1,561	21	22											
Oreg.	138	249	4,714	3,950	96	94	670	596	5	3											
Calif.	4,500	5,687	45,762	42,767	199	99	11,442	10,471	1,106	687											
Alaska	17	43	1,506	1,213	5	-	253	311	1	-											
Hawaii	131	51	1,887	1,430	N	13	385	411	54	142											
Guam	-	2	201	193	N	-	24	27	-	-											
P.R.	1,246	1,510	U	U	6	U	296	478	-	-											
V.I.	24	79	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	28	20	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


