
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending November 24, 2007 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	15	51	201	2,466	3,156	30	77	405	3,525	3,981	14	43	106	2,101	2,510						
NEW ENGLAND	-	2	6	109	170	-	1	5	67	108	2	2	13	117	167						
Conn.	-	0	3	25	37	-	0	5	28	46	2	0	5	38	49						
Maine	-	0	1	3	8	-	0	2	12	22	-	0	1	7	9						
Mass.	-	1	4	49	81	-	0	1	4	19	-	0	3	21	66						
N.H.	-	0	3	12	22	-	0	1	5	9	-	0	2	8	13						
R.I.	-	0	2	12	14	-	0	3	13	9	-	0	6	34	22						
Vt.	-	0	1	8	8	-	0	1	5	3	-	0	2	9	8						
MID. ATLANTIC	2	8	19	377	360	-	8	21	395	477	6	12	37	660	908						
N.J.	-	2	6	94	103	-	1	8	79	153	-	1	11	77	113						
N.Y. (Upstate)	1	1	11	68	83	-	2	13	82	58	4	4	22	208	306						
N.Y. City	-	3	8	137	112	-	2	6	84	109	-	2	10	106	177						
Pa.	1	1	5	78	62	-	3	8	150	157	2	5	21	269	312						
E.N. CENTRAL	1	5	13	263	327	7	9	23	389	451	2	8	27	475	557						
Ill.	-	2	5	92	98	-	2	6	101	122	-	2	12	86	116						
Ind.	-	0	7	29	24	6	0	21	53	52	1	1	7	50	46						
Mich.	-	1	5	75	115	-	2	8	97	130	-	3	10	138	138						
Ohio	1	1	4	60	49	1	2	7	118	114	1	3	17	191	213						
Wis.	-	0	3	7	41	-	0	3	20	33	-	0	2	10	44						
W.N. CENTRAL	-	2	18	154	123	2	2	15	119	132	1	2	9	91	79						
Iowa	-	1	4	42	12	-	0	3	21	19	-	0	1	9	11						
Kans.	-	0	1	6	26	-	0	2	9	11	-	0	1	3	9						
Minn.	-	0	17	62	17	-	0	13	18	18	1	0	6	26	24						
Mo.	-	0	2	25	42	2	1	5	56	61	-	1	3	37	21						
Nebr.	-	0	2	13	17	-	0	1	10	18	-	0	2	12	9						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
