
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 8, 2011 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2011
Chlamydia trachomatis infection cummulative for 2010
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2011
Coccidioidomycosis cummulative for 2010
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2011
Cryptosporidiosis cummulative for 2010

tab delimited data:
test
UNITED STATES	12,573	26,130	31,142	1,005,986	994,211	73	360	568	14,129	NN	113	135	353	6,655	7,405						
NEW ENGLAND	466	857	2,043	32,717	31,856	-	0	1	1	NN	3	7	58	368	427						
Conn.	-	210	1,557	7,106	8,393	-	0	0	-	NN	-	1	52	106	77						
Maine	-	58	100	2,359	1,973	-	0	0	-	NN	-	1	4	37	85						
Mass.	404	419	860	17,127	16,010	-	0	0	-	NN	3	3	7	137	139						
N.H.	-	53	82	2,013	1,841	-	0	1	1	NN	-	1	5	50	51						
R.I.	-	76	154	3,004	2,669	-	0	0	-	NN	-	0	1	1	15						
Vt.	62	26	84	1,108	970	-	0	0	-	NN	-	1	4	37	60						
MID. ATLANTIC	1,703	3,374	5,069	130,117	130,267	-	0	1	3	NN	11	16	38	715	698						
N.J.	167	542	1,004	22,412	20,221	-	0	0	-	NN	-	0	4	21	38						
N.Y. (Upstate)	766	715	2,099	27,546	25,989	-	0	0	-	NN	7	4	15	182	178						
N.Y. City	-	1,121	2,612	40,581	47,801	-	0	0	-	NN	-	2	6	60	72						
Pa.	770	968	1,240	39,578	36,256	-	0	1	3	NN	4	9	26	452	410						
E.N. CENTRAL	1,069	3,975	7,039	150,050	157,537	1	0	5	39	NN	57	32	139	2,035	2,087						
Ill.	-	1,057	1,320	37,433	46,529	-	0	0	-	NN	-	3	26	156	297						
Ind.	181	486	3,376	20,457	15,380	-	0	0	-	NN	-	4	14	180	240						
Mich.	532	922	1,412	36,378	38,135	1	0	3	24	NN	2	6	13	256	273						
Ohio	202	1,000	1,134	38,468	39,566	-	0	3	15	NN	52	9	95	940	400						
Wis.	154	459	559	17,314	17,927	-	0	0	-	NN	3	8	58	503	877						
W.N. CENTRAL	300	1,448	1,667	55,516	55,813	-	0	2	6	NN	7	18	83	1,088	1,635						
Iowa	12	212	254	8,153	8,140	-	0	0	-	NN	-	6	18	296	343						
Kans.	16	197	288	7,910	7,541	-	0	0	-	NN	-	0	8	31	93						
Minn.	-	274	368	9,375	11,972	-	0	0	-	NN	-	0	10	-	354						
Mo.	260	544	759	21,484	20,116	-	0	0	-	NN	6	4	63	447	497						
Nebr.	-	112	218	4,574	3,774	-	0	2	6	NN	1	4	12	163	231						
N. Dak.	6	43	77	1,533	1,824	-	0	0	-	NN	-	0	12	28	19						
S. Dak.	6	63	93	2,487	2,446	-	0	0	-	NN	-	2	13	123	98						
S. ATLANTIC	4,571	5,212	6,686	212,213	199,980	-	0	2	3	NN	9	21	37	903	843						
Del.	83	85	128	3,279	3,401	-	0	0	-	NN	-	0	1	7	7						
D.C.	111	110	191	4,345	4,245	-	0	0	-	NN	-	0	1	5	5						
Fla.	864	1,492	1,698	58,791	58,600	-	0	0	-	NN	5	8	17	357	315						
Ga.	688	979	2,384	39,331	34,184	-	0	0	-	NN	3	5	11	222	213						
Md.	-	464	1,125	17,744	18,694	-	0	2	3	NN	1	1	6	54	31						
N.C.	1,356	862	1,688	38,488	33,746	-	0	0	-	NN	-	0	13	36	76						
S.C.	603	516	946	21,657	19,996	-	0	0	-	NN	-	2	8	107	95						
Va.	815	648	965	25,392	24,192	-	0	0	-	NN	-	2	8	99	85						
W. Va.	51	77	121	3,186	2,922	-	0	0	-	NN	-	0	5	16	16						
E.S. CENTRAL	1,314	1,840	3,314	73,446	70,654	-	0	0	-	NN	14	7	24	279	273						
Ala.	-	524	1,567	21,504	20,584	-	0	0	-	NN	2	3	13	112	138						
Ky.	435	269	2,352	12,157	11,656	-	0	0	-	NN	11	1	17	56	67						
Miss.	604	403	696	16,384	16,636	-	0	0	-	NN	-	1	4	37	19						
Tenn.	275	593	795	23,401	21,778	-	0	0	-	NN	1	1	6	74	49						
W.S. CENTRAL	854	3,397	4,338	133,313	136,225	-	0	1	5	NN	3	7	62	366	406						
Ark.	373	308	440	12,634	12,138	-	0	0	-	NN	-	0	3	17	30						
La.	349	482	1,052	17,281	20,728	-	0	1	5	NN	-	0	9	37	62						
Okla.	132	222	850	7,710	11,104	-	0	0	-	NN	3	1	34	69	69						
Tex.	-	2,415	3,107	95,688	92,255	-	0	0	-	NN	-	4	34	243	245						
MOUNTAIN	596	1,727	2,155	68,072	64,423	41	278	457	11,246	NN	1	11	30	481	499						
Ariz.	310	520	698	21,304	21,047	41	273	455	11,119	NN	-	1	4	35	31						
Colo.	-	416	848	18,239	15,031	-	0	0	-	NN	-	3	12	132	112						
Idaho	45	82	235	3,360	3,073	-	0	0	-	NN	-	2	9	91	86						
Mont.	76	61	89	2,580	2,389	-	0	2	4	NN	1	1	6	61	41						
Nev.	139	201	380	8,313	7,811	-	1	5	72	NN	-	0	2	7	36						
N. Mex.	-	196	1,183	7,810	8,367	-	0	4	38	NN	-	3	8	102	111						
Utah	-	126	175	4,931	5,112	-	0	2	10	NN	-	1	5	33	61						
Wyo.	26	38	90	1,535	1,593	-	0	2	3	NN	-	0	5	20	21						
PACIFIC	1,700	3,926	6,559	150,542	147,456	31	63	143	2,826	NN	8	11	29	420	537						
Alaska	-	110	157	4,332	4,742	-	0	0	-	NN	-	0	3	10	4						
Calif.	979	2,963	5,763	116,905	112,885	31	63	143	2,819	NN	1	7	19	251	280						
