
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending August 4, 2007 (WEEK 31)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	120	796	2,813	24,497	31,089	1	1	178	101	496	1	2	417	207	883						
NEW ENGLAND	2	21	124	469	3,118	-	0	3	-	-	-	0	2	-	1						
Conn.	-	0	76	1	1,091	-	0	3	-	-	-	0	1	-	1						
Maine	-	0	7	-	169	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	9	-	1,129	-	0	1	-	-	-	0	1	-	-						
N.H.	2	7	17	203	238	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	-	9	66	265	491	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	6	109	195	3,005	3,290	-	0	11	1	5	-	0	4	-	5						
N.J.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	1						
N.Y. (Upstate)	N	0	0	N	N	-	0	5	-	-	-	0	1	-	1						
N.Y. City	-	0	0	-	-	-	0	4	-	1	-	0	2	-	2						
Pa.	6	109	195	3,005	3,290	-	0	2	1	4	-	0	0	-	1						
E.N. CENTRAL	44	229	568	7,025	10,281	-	0	42	5	22	-	0	33	2	17						
Ill.	-	2	11	93	87	-	0	24	4	15	-	0	22	2	9						
Ind.	-	0	0	-	-	-	0	5	-	3	-	0	12	-	3						
Mich.	6	97	258	2,845	3,051	-	0	10	-	1	-	0	4	-	1						
Ohio	38	107	449	3,302	6,399	-	0	11	1	1	-	0	3	-	2						
Wis.	-	19	80	785	744	-	0	2	-	2	-	0	2	-	2						
W.N. CENTRAL	2	32	136	1,207	1,239	-	0	37	28	78	-	0	78	85	167						
Iowa	N	0	0	N	N	-	0	3	1	6	-	0	4	1	7						
Kans.	2	9	52	429	235	-	0	3	2	9	-	0	3	1	6						
Minn.	-	0	0	-	-	-	0	7	4	14	-	0	5	5	17						
Mo.	-	16	78	634	943	-	0	14	-	15	-	0	2	2	-						
Nebr.	N	0	0	N	N	-	0	9	-	14	-	0	38	12	57						
N. Dak.	-	0	60	84	27	-	0	5	7	4	-	0	28	32	51						
S. Dak.	-	2	15	60	34	-	0	8	14	16	-	0	22	32	29						
S. ATLANTIC	6	96	239	3,224	3,031	-	0	2	2	6	-	0	7	1	1						
Del.	-	1	6	23	45	-	0	0	-	-	-	0	0	-	-						
D.C.	-	0	8	14	23	-	0	0	-	-	-	0	1	-	1						
Fla.	4	16	81	804	N	-	0	1	-	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	1	1	2	-	0	4	1	-						
Md.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	-	18	72	694	800	-	0	1	-	-	-	0	0	-	-						
Va.	-	26	190	960	1,140	-	0	1	1	-	-	0	2	-	-						
W. Va.	2	23	50	729	1,023	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	-	3	571	329	27	-	0	15	8	44	-	0	17	10	27						
Ala.	-	3	571	327	26	-	0	1	2	5	-	0	1	2	-						
Ky.	N	0	0	N	N	-	0	2	-	-	-	0	1	-	-						
Miss.	-	0	2	2	1	-	0	10	6	38	-	0	16	8	27						
Tenn.	N	0	0	N	N	-	0	5	-	1	-	0	2	-	-						
W.S. CENTRAL	55	181	1,640	7,385	8,254	-	0	59	6	191	-	0	27	2	76						
Ark.	3	13	105	480	592	-	0	5	2	10	-	0	2	-	2						
La.	-	2	11	90	181	-	0	13	-	34	-	0	10	-	26						
Okla.	-	0	0	-	-	-	0	5	-	13	-	0	4	-	4						
Tex.	52	163	1,534	6,815	7,481	-	0	39	4	134	-	0	16	2	44						
MOUNTAIN	5	56	131	1,828	1,849	1	0	63	25	117	1	1	245	69	476						
Ariz.	-	0	0	-	-	-	0	10	10	2	-	0	14	6	4						
Colo.	3	22	62	699	969	-	0	11	7	12	-	0	51	34	72						
Idaho	N	0	0	N	N	1	0	32	1	59	1	0	174	12	325						
Mont.	-	5	40	281	N	-	0	3	-	3	-	0	8	3	7						
Nev.	-	0	1	1	9	-	0	9	-	20	-	0	17	2	35						
N. Mex.	-	6	37	287	300	-	0	3	4	-	-	0	1	1	1						
Utah	2	15	73	542	539	-	0	8	1	19	-	0	17	1	23						
Wyo.	-	0	11	18	32	-	0	7	2	2	-	0	10	10	9						
PACIFIC	-	0	9	25	-	-	0	15	26	33	-	0	51	38	113						
Alaska	-	0	9	25	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	15	26	32	-	0	37	38	88						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	2	-	1	-	0	14	-	23						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	1	-	2						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	5	30	114	155	-	0	0	-	-	-	0	0	-	-						
P.R.	21	13	31	452	361	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

