
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 7, 1996 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	62,258	65,823	371,112	2,606	1,542	287,334	368,191	3,112	3,816	973	1,086										
NEW ENGLAND	2,551	3,112	15,675	335	194	6,634	7,265	108	116	76	36										
Maine	42	82	874	22	-	53	86	-	-	3	6										
N.H.	85	85	397	40	39	80	107	8	14	5	2										
Vt.	19	28	U	35	32	45	63	37	13	4	1										
Mass.	1,249	1,337	6,602	153	123	2,091	2,588	57	82	34	22										
R.I.	167	211	1,737	15	-	470	520	6	7	30	5										
Conn.	989	1,369	6,065	70	-	3,895	3,901	-	-	N	N										
MID. ATLANTIC	17,328	17,811	43,813	218	43	33,903	42,548	299	469	225	197										
Upstate N.Y.	2,385	2,229	N	144	16	6,353	8,899	234	248	73	55										
N.Y. City	9,497	9,219	18,756	16	-	10,373	16,001	1	1	11	6										
N.J.	3,353	4,214	7,845	58	5	5,208	5,594	-	181	14	32										
Pa.	2,093	2,149	17,212	N	22	11,969	12,054	64	39	127	104										
E.N. CENTRAL	4,733	4,912	74,849	561	419	52,082	73,460	429	330	284	330										
Ohio	1,058	1,008	16,286	167	101	11,774	22,212	33	15	109	145										
Ind.	548	494	9,068	83	55	5,974	8,677	8	14	41	79										
Ill.	2,084	2,048	22,037	213	128	16,253	19,408	68	80	9	36										
Mich.	788	1,032	18,811	98	73	13,829	17,033	320	221	101	34										
Wis.	255	330	8,647	N	62	4,252	6,130	-	-	24	36										
W.N. CENTRAL	1,443	1,547	26,540	584	343	11,729	18,496	129	86	61	74										
Minn.	270	345	2,702	269	224	U	2,638	4	4	10	6										
Iowa	82	104	3,960	124	88	1,077	1,477	59	13	10	21										
Mo.	749	711	11,206	68	-	7,678	10,637	39	22	18	16										
N. Dak.	11	5	921	16	15	33	34	-	5	-	3										
S. Dak.	12	17	1,360	24	-	168	213	-	1	3	3										
Nebr.	94	101	2,133	52	4	812	986	8	23	15	17										
Kans.	225	264	4,258	31	12	1,961	2,511	19	18	5	8										
S. ATLANTIC	15,559	16,639	51,611	135	69	90,782	102,659	244	228	149	161										
Del.	264	302	1,148	2	2	1,382	2,122	1	-	11	2										
Md.	2,164	2,399	6,583	N	8	13,885	13,198	5	7	30	25										
D.C.	1,196	977	N	-	-	4,120	4,548	-	-	8	5										
Va.	1,097	1,397	10,975	N	34	8,652	9,887	16	18	22	23										
W. Va.	112	114	1	N	3	534	630	9	44	1	4										
N.C.	830	963	-	44	15	17,515	22,205	46	60	12	32										
S.C.	808	870	-	13	7	10,735	11,780	32	19	7	30										
Ga.	2,293	2,171	11,445	30	-	17,151	18,835	U	15	3	14										
Fla.	6,795	7,446	21,459	34	-	16,808	19,454	135	65	55	26										
E.S. CENTRAL	2,089	2,089	29,666	75	61	32,745	38,184	534	935	49	54										
Ky.	362	266	6,325	14	10	3,990	4,515	28	33	9	10										
Tenn.	743	840	12,524	34	48	11,180	13,096	371	900	21	25										
Ala.	569	560	7,870	15	3	12,673	15,593	9	2	4	7										
Miss.	415	423	U	12	-	4,902	4,980	126	U	15	12										
W.S. CENTRAL	6,313	5,628	47,952	74	13	33,812	50,252	442	352	19	22										
Ark.	247	243	1,631	12	4	3,704	5,494	14	7	1	6										
La.	1,375	982	6,941	7	4	7,705	10,055	213	185	3	3										
Okla.	245	257	6,762	13	1	4,422	5,363	69	52	5	5										
Tex.	4,446	4,146	32,618	42	4	17,981	29,340	146	108	10	8										
MOUNTAIN	1,801	2,100	15,903	216	103	6,399	8,805	528	449	53	110										
Mont.	34	22	-	26	-	34	65	19	15	1	4										
Idaho	37	43	1,399	39	13	93	135	95	50	-	2										
Wyo.	6	17	549	11	9	35	49	176	181	7	12										
Colo.	463	629	U	80	43	1,077	2,643	61	64	10	39										
N. Mex.	153	155	3,689	12	-	873	1,001	67	51	2	5										
Ariz.	535	632	6,578	N	26	3,196	3,468	70	54	21	12										
Utah	178	143	1,457	32	-	267	256	22	12	6	16										
Nev.	395	459	2,231	16	12	824	1,188	18	22	6	20										
PACIFIC	10,440	11,985	65,103	408	297	19,248	26,522	399	851	57	102										
Wash.	642	848	8,591	148	126	1,898	2,595	50	211	6	21										
Oreg.	439	448	4,991	92	59	600	764	9	37	1	-										
Calif.	9,160	10,406	48,629	164	102	15,894	22,011	135	493	42	76										
Alaska	30	63	1,216	4	2	413	631	3	3	1	-										
Hawaii	169	220	1,676	N	8	443	521	202	107	7	5										
Guam	4	-	168	N	-	31	91	1	6	2	1										
P.R.	2,170	2,395	N	18	U	349	559	75	203	-	-										
V.I.	18	31	N	N	U	-	-	-	-	-	-										
