
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending September 1, 2007 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2007
Pertussis cummulative for 2006
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2007
Rabies, animal cummulative for 2006
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2007
Rocky Mountain Spotted Fever cummulative for 2006

tab delimited data:
test
UNITED STATES	89	179	1,479	5,547	9,347	45	94	171	3,150	3,675	27	32	211	1,103	1,430						
NEW ENGLAND	-	27	77	770	1,071	16	12	22	400	285	-	0	10	-	9						
Conn.	-	2	6	40	71	9	5	11	164	124	-	0	0	-	-						
Maine	-	2	15	48	61	-	2	8	53	71	-	0	0	-	-						
Mass.	-	22	46	613	678	-	0	0	-	-	-	0	1	-	8						
N.H.	-	2	9	36	149	2	1	4	34	30	-	0	0	-	1						
R.I.	-	0	31	6	28	-	0	3	26	17	-	0	9	-	-						
Vt.	-	1	9	27	84	5	2	13	123	43	-	0	0	-	-						
MID. ATLANTIC	12	25	155	767	1,179	-	13	44	503	344	-	1	6	36	69						
N.J.	-	2	16	79	205	-	0	0	-	-	-	0	1	4	32						
N.Y. (Upstate)	12	14	146	415	499	-	-	-	-	-	-	0	1	3	-						
N.Y. City	-	2	6	76	65	-	1	5	32	18	-	0	3	15	19						
Pa.	-	7	20	197	410	-	12	44	471	326	-	0	3	14	18						
E.N. CENTRAL	34	33	80	1,028	1,381	16	2	46	258	127	-	1	4	28	52						
Ill.	-	4	23	98	351	7	1	15	83	39	-	0	3	16	24						
Ind.	4	1	45	46	146	1	0	1	9	9	-	0	2	5	5						
Mich.	-	8	39	180	322	3	1	25	113	39	-	0	1	3	2						
Ohio	30	14	54	505	403	5	0	11	53	40	-	0	2	4	20						
Wis.	-	4	24	199	159	-	0	0	-	-	-	0	0	-	1						
W.N. CENTRAL	5	14	151	434	876	2	5	13	188	230	-	3	12	123	144						
Iowa	-	4	16	106	212	1	0	3	24	49	-	0	1	7	5						
Kans.	4	3	14	103	185	-	2	8	89	55	-	0	1	1	-						
Minn.	-	0	119	103	136	-	0	5	20	32	-	0	2	1	1						
Mo.	-	2	10	45	222	1	0	4	29	47	-	2	12	103	117						
Nebr.	1	1	4	30	77	-	0	0	-	-	-	0	2	8	21						
N. Dak.	-	0	18	4	25	-	0	6	13	15	-	0	0	-	-						
S. Dak.	-	0	6	43	19	-	0	2	13	32	-	0	1	3	-						
S. ATLANTIC	8	19	163	624	752	6	40	63	1,349	1,604	22	13	67	589	790						
Del.	1	0	2	8	3	-	0	0	-	-	-	0	2	8	18						
D.C.	-	0	2	2	3	-	0	0	-	-	-	0	1	1	1						
Fla.	6	4	18	164	143	-	0	28	90	176	1	0	4	13	10						
Ga.	-	1	5	22	62	-	4	23	152	191	2	0	5	18	37						
Md.	-	2	8	74	102	-	6	12	199	297	-	1	7	42	53						
N.C.	-	2	112	213	141	6	9	19	339	349	19	6	61	390	570						
S.C.	-	2	9	54	124	-	2	11	46	109	-	1	7	41	29						
Va.	1	2	17	75	148	-	13	31	477	412	-	2	10	74	69						
W. Va.	-	0	19	12	26	-	1	8	46	70	-	0	1	2	3						
E.S. CENTRAL	1	5	24	221	241	-	3	11	111	173	5	5	27	178	251						
Ala.	-	1	18	48	55	-	0	8	-	55	1	1	9	50	62						
Ky.	-	0	3	5	51	-	0	3	15	17	-	0	2	4	1						
Miss.	-	1	23	104	25	-	0	0	-	4	-	0	2	6	3						
Tenn.	1	2	7	64	110	-	3	7	96	97	4	3	22	118	185						
W.S. CENTRAL	9	20	226	624	543	-	2	35	68	630	-	1	168	120	78						
Ark.	-	2	17	112	61	-	0	5	23	24	-	0	53	56	34						
La.	-	0	1	14	21	-	0	1	-	3	-	0	1	2	1						
Okla.	-	0	36	4	18	-	0	22	45	51	-	0	108	45	28						
Tex.	9	17	174	494	443	-	0	34	-	552	-	0	7	17	15						
MOUNTAIN	13	24	61	748	1,906	1	3	28	128	127	-	0	4	24	35						
Ariz.	1	6	13	159	390	-	2	10	87	95	-	0	2	4	8						
Colo.	7	6	17	200	595	-	0	0	-	-	-	0	1	1	4						
Idaho	1	1	6	33	60	-	0	24	-	-	-	0	3	4	8						
Mont.	-	1	7	32	91	-	0	3	13	12	-	0	1	1	2						
Nev.	-	0	5	9	56	-	0	2	2	3	-	0	0	-	-						
N. Mex.	-	2	8	41	68	-	0	2	8	7	-	0	1	4	7						
Utah	4	8	47	256	585	1	0	2	10	6	-	0	0	-	-						
Wyo.	-	1	5	18	61	-	0	2	8	4	-	0	2	10	6						
PACIFIC	7	12	547	331	1,398	4	4	13	145	155	-	0	1	5	2						
Alaska	-	1	8	37	58	-	0	6	35	15	N	0	0	N	N						
Calif.	-	5	167	99	1,172	4	3	12	104	126	-	0	1	3	-						
Hawaii	-	0	2	14	80	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	11	58	88	-	0	3	6	14	-	0	1	2	2						
Wash.	7	1	377	123	-	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	2	-	51	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	1	-	1	-	1	5	37	62	N	0	0	N	N						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

