
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 20, 1998 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	466	382	2,204	1,655	494	641	3,035	3,961	3,438	9,058	3,179										
NEW ENGLAND	23	27	643	402	19	31	36	77	146	197	620										
Maine	1	1	1	3	3	1	1	-	U	15	101										
N.H.	2	4	13	7	3	2	1	-	2	6	33										
Vt.	1	4	3	3	-	2	3	-	1	3	30										
Mass.	9	8	125	55	11	16	22	39	119	109	200										
R.I.	4	5	31	43	2	2	-	1	24	13	35										
Conn.	6	5	470	291	-	8	9	37	U	51	221										
MID. ATLANTIC	100	66	1,221	947	126	184	99	197	244	1,375	686										
Upstate N.Y.	28	15	664	122	33	27	16	20	U	191	486										
N.Y. City	19	3	3	76	60	110	22	36	U	714	U										
N.J.	4	11	193	288	19	35	18	86	244	283	86										
Pa.	49	37	361	461	14	12	43	55	U	187	114										
E.N. CENTRAL	143	141	34	30	46	69	409	349	230	809	42										
Ohio	63	62	32	12	3	6	74	109	5	146	33										
Ind.	19	24	2	9	3	7	66	75	U	70	-										
Ill.	14	5	-	2	15	30	157	36	225	423	2										
Mich.	29	31	-	7	24	17	89	59	U	122	6										
Wis.	18	19	U	U	1	9	23	70	U	48	1										
W.N. CENTRAL	34	26	21	20	30	19	70	76	116	228	330										
Minn.	3	1	9	11	13	5	3	13	U	64	63										
Iowa	4	7	9	-	3	6	-	3	U	20	73										
Mo.	12	2	-	7	10	5	54	39	80	91	17										
N. Dak.	-	2	-	-	2	-	-	-	U	5	64										
S. Dak.	-	1	-	-	-	-	1	-	13	4	54										
Nebr.	12	10	1	1	-	1	4	1	5	6	2										
Kans.	3	3	2	1	2	2	8	20	18	38	57										
S. ATLANTIC	60	51	197	160	118	109	1,279	1,603	662	1,390	1,005										
Del.	7	5	4	32	1	2	15	14	-	14	17										
Md.	12	11	136	102	41	40	306	448	132	136	245										
D.C.	4	3	4	6	7	7	36	61	53	46	-										
Va.	5	10	14	2	19	26	84	130	118	140	317										
W. Va.	N	N	4	-	-	-	2	3	24	24	41										
N.C.	6	6	9	7	8	7	353	326	193	172	136										
S.C.	5	2	1	1	4	7	148	197	142	113	72										
Ga.	1	-	2	1	15	13	231	283	U	260	81										
Fla.	19	14	23	9	23	7	104	141	U	485	96										
E.S. CENTRAL	19	19	23	35	13	15	523	858	160	561	121										
Ky.	11	6	6	5	1	4	58	72	U	80	19										
Tenn.	5	6	8	12	8	4	265	355	U	208	70										
Ala.	3	2	9	4	4	4	121	222	160	181	32										
Miss.	U	5	U	14	U	3	79	209	U	92	U										
W.S. CENTRAL	16	5	10	10	17	7	389	526	53	1,146	103										
Ark.	-	-	5	3	1	1	52	87	53	98	21										
La.	1	1	-	1	4	4	134	185	-	85	-										
Okla.	6	1	-	2	2	2	24	56	U	87	82										
Tex.	9	3	5	4	10	-	179	198	U	876	-										
MOUNTAIN	29	25	3	5	24	35	87	84	194	245	74										
Mont.	1	1	-	-	-	2	-	-	12	6	26										
Idaho	-	2	1	-	3	-	-	-	4	5	-										
Wyo.	1	1	-	1	-	2	1	-	2	2	39										
Colo.	5	5	1	2	7	16	7	2	U	48	1										
N. Mex.	2	1	-	-	9	5	12	4	27	17	-										
Ariz.	4	7	-	1	4	4	62	69	92	111	7										
Utah	15	5	-	-	1	2	3	3	28	10	1										
Nev.	1	3	1	1	-	4	2	6	29	46	-										
PACIFIC	42	22	52	46	101	172	143	191	1,633	3,107	198										
Wash.	4	6	1	1	9	8	9	6	17	128	-										
Oreg.	-	-	8	9	9	10	2	4	U	68	-										
Calif.	37	15	43	36	82	148	132	179	1,520	2,778	181										
Alaska	-	-	-	-	-	3	-	1	20	42	17										
Hawaii	1	1	-	-	1	3	-	1	76	91	-										
Guam	-	-	-	-	-	-	-	3	-	13	-										
P.R.	-	-	-	-	-	3	109	101	46	88	27										
V.I.	U	U	U	U	U	U	U	U	U	U	U										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	-	-	-	-	-	1	7	8	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


