
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 25, 2009 (WEEK 29)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	20	59	276	1,826	2,042	3	9	21	284	304	124	263	452	7,005	6,856						
NEW ENGLAND	2	1	48	32	45	-	0	5	1	6	5	5	15	181	173						
Conn.	-	0	48	-	-	-	0	5	-	-	1	1	5	36	12						
Maine	-	0	2	8	14	-	0	1	-	-	-	0	1	1	8						
Mass.	-	0	1	1	-	-	0	1	1	-	3	4	11	124	132						
N.H.	-	0	3	5	-	-	0	0	-	-	1	0	2	11	9						
R.I.	-	0	6	7	18	-	0	1	-	4	-	0	5	9	7						
Vt.	2	0	1	11	13	-	0	0	-	2	-	0	2	-	5						
MID. ATLANTIC	2	4	14	110	210	-	0	3	19	16	42	34	51	1,033	927						
N.J.	-	0	0	-	-	-	0	0	-	-	6	4	13	132	117						
N.Y. (Upstate)	2	1	10	49	42	-	0	2	10	5	3	2	8	68	83						
N.Y. City	-	0	4	3	88	-	0	2	-	-	26	22	36	637	566						
Pa.	-	1	8	58	80	-	0	2	9	11	7	6	12	196	161						
E.N. CENTRAL	3	10	41	397	445	1	1	7	57	61	14	24	44	547	623						
Ill.	N	0	0	N	N	N	0	0	N	N	12	8	19	155	238						
Ind.	-	2	32	122	152	-	0	6	18	19	1	2	10	83	75						
Mich.	-	0	2	18	15	-	0	1	2	2	1	3	18	133	118						
Ohio	3	7	18	257	278	1	1	4	37	40	-	6	16	151	163						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	25	29						
W.N. CENTRAL	-	2	161	89	146	-	1	3	20	28	-	6	14	160	232						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	12	12						
Kans.	-	1	5	38	57	-	0	2	13	3	-	0	3	13	17						
Minn.	-	0	156	-	20	-	0	3	-	20	-	2	6	37	59						
Mo.	-	1	5	39	64	-	0	1	5	2	-	3	10	76	137						
Nebr.	-	0	0	-	-	-	0	0	-	-	-	0	3	18	7						
N. Dak.	-	0	3	10	2	-	0	0	-	-	-	0	1	3	-						
S. Dak.	-	0	2	2	3	-	0	2	2	3	-	0	1	1	-						
S. ATLANTIC	12	26	53	871	812	2	4	14	130	127	17	63	262	1,718	1,481						
Del.	-	0	2	13	3	-	0	0	-	-	-	0	3	22	8						
D.C.	N	0	0	N	N	N	0	0	N	N	-	3	9	96	76						
Fla.	9	15	36	516	446	2	2	13	82	80	1	20	31	541	560						
Ga.	3	8	25	260	279	-	1	5	41	39	-	14	227	367	297						
Md.	-	0	1	4	4	-	0	0	-	1	4	6	16	164	188						
N.C.	N	0	0	N	N	N	0	0	N	N	12	8	19	299	154						
S.C.	-	0	0	-	-	-	0	0	-	-	-	2	6	59	48						
Va.	N	0	0	N	N	N	0	0	N	N	-	5	16	166	144						
W. Va.	-	2	13	78	80	-	0	3	7	7	-	0	2	4	6						
E.S. CENTRAL	1	5	25	186	226	-	1	3	27	42	24	22	36	624	576						
Ala.	N	0	0	N	N	N	0	0	N	N	-	8	16	235	245						
Ky.	-	1	5	51	55	-	0	2	7	9	2	1	10	31	49						
Miss.	-	0	3	-	27	-	0	1	-	8	11	3	18	114	75						
Tenn.	1	3	23	135	144	-	0	3	20	25	11	8	19	244	207						
W.S. CENTRAL	-	1	6	64	72	-	0	3	13	12	16	50	80	1,358	1,140						
Ark.	-	0	5	37	13	-	0	3	9	3	-	4	35	107	88						
La.	-	1	5	27	59	-	0	1	4	9	1	13	40	298	287						
Okla.	N	0	0	N	N	N	0	0	N	N	-	1	7	30	45						
Tex.	-	0	0	-	-	-	0	0	-	-	15	31	46	923	720						
MOUNTAIN	-	2	7	75	85	-	0	3	16	11	2	8	18	161	365						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	11	21	184						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	5	50	97						
Idaho	N	0	1	N	N	N	0	1	N	N	-	0	2	3	2						
Mont.	-	0	1	-	-	-	0	0	-	-	-	0	7	-	-						
Nev.	-	1	4	27	41	-	0	2	6	5	-	2	7	58	43						
N. Mex.	-	0	0	-	-	-	0	0	-	-	2	1	5	27	22						
Utah	-	1	6	39	44	-	0	3	9	6	-	0	2	-	15						
Wyo.	-	0	2	9	-	-	0	1	1	-	-	0	1	2	2						
PACIFIC	-	0	1	2	1	-	0	1	1	1	4	46	67	1,223	1,339						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
Calif.	N	0	0	N	N	N	0	0	N	N	4	41	59	1,126	1,217						
Hawaii	-	0	1	2	1	-	0	1	1	1	-	0	3	16	14						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	1	4	24	7						
Wash.	N	0	0	N	N	N	0	0	N	N	-	2	9	57	101						
Amer. Samoa	N	0	0	N	N	N	0	0	N	N	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	6	3	11	118	88						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2008 and 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


