
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending December 11, 2010 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2010
Giardiasis cummulative for 2009
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2010
Gonorrhea cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes † current week
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes † previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2010
Haemophilus influenzae, invasive, All ages, all serotypes † cummulative for 2009

tab delimited data:
test
UNITED STATES	219	333	666	16,841	18,085	2,956	5,578	6,386	266,463	285,888	41	59	171	2,755	2,716						
NEW ENGLAND	16	32	54	1,499	1,676	125	102	196	5,107	4,779	6	4	21	180	188						
Conn.	-	5	13	236	274	62	41	169	2,214	2,326	1	0	15	44	48						
Maine	4	4	12	220	211	-	3	11	136	130	1	0	2	13	19						
Mass.	11	13	24	670	719	57	46	81	2,290	1,858	1	2	8	89	94						
N.H.	-	3	8	137	193	4	3	7	151	106	-	0	2	11	12						
R.I.	-	1	7	60	67	-	5	14	267	313	-	0	2	11	10						
Vt.	1	4	10	176	212	2	0	17	49	46	3	0	1	12	5						
MID. ATLANTIC	41	62	105	3,051	3,280	377	686	1,161	34,203	30,019	5	11	34	546	545						
N.J.	-	7	18	331	413	101	112	175	5,615	4,584	-	2	7	87	119						
N.Y. (Upstate)	25	22	84	1,119	1,270	131	106	422	5,496	5,481	3	3	20	151	150						
N.Y. City	4	17	33	868	793	-	228	528	11,058	10,460	-	2	6	106	69						
Pa.	12	14	27	733	804	145	249	366	12,034	9,494	2	4	9	202	207						
E.N. CENTRAL	21	54	83	2,685	2,777	230	947	1,231	45,453	60,142	6	10	20	466	431						
Ill.	-	12	26	539	585	11	187	360	8,602	19,139	-	3	9	151	161						
