
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 15, 2007 (WEEK 37)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2007
Giardiasis cummulative for 2006
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2007
Gonorrhea cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2007
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2006

tab delimited data:
test
UNITED STATES	305	300	1,513	10,734	12,102	4,571	6,762	8,941	234,533	250,442	26	45	184	1,582	1,643						
NEW ENGLAND	13	25	67	877	986	59	113	259	3,820	3,842	2	3	19	122	129						
Conn.	1	5	25	227	208	-	47	204	1,420	1,503	2	0	6	33	38						
Maine	7	4	10	131	117	1	2	8	92	87	-	0	2	8	16						
Mass.	-	10	22	356	450	49	50	96	1,861	1,718	-	2	6	58	55						
N.H.	-	0	3	16	20	2	3	8	111	142	-	0	2	14	9						
R.I.	-	0	14	32	72	6	9	18	293	342	-	0	10	7	4						
Vt.	5	3	12	115	119	1	1	5	43	50	-	0	1	2	7						
MID. ATLANTIC	37	56	127	1,891	2,417	459	723	1,537	26,288	23,282	7	10	27	341	333						
N.J.	-	6	13	142	359	85	120	159	4,296	3,773	-	1	5	46	57						
N.Y. (Upstate)	21	24	108	734	818	231	112	1,035	4,526	4,366	4	3	15	99	102						
N.Y. City	2	15	32	539	688	-	192	360	6,872	7,145	1	2	6	71	62						
Pa.	14	14	34	476	552	143	248	613	10,594	7,998	2	3	10	125	112						
E.N. CENTRAL	33	46	99	1,515	1,935	655	1,241	2,589	46,912	49,918	1	6	15	198	282						
Ill.	-	12	21	389	498	204	348	498	12,185	14,365	-	1	6	47	85						
Ind.	N	0	0	N	N	183	161	307	6,247	6,330	-	1	10	43	62						
Mich.	4	13	38	392	477	111	296	880	10,389	10,118	-	0	5	20	22						
Ohio	22	15	37	546	557	62	318	1,568	13,391	14,167	1	2	5	79	61						
Wis.	7	7	20	188	403	95	129	181	4,700	4,938	-	0	4	9	52						
W.N. CENTRAL	23	20	553	690	1,370	180	373	512	13,165	13,747	6	2	24	92	103						
Iowa	-	4	16	175	205	-	39	62	1,272	1,301	-	0	1	1	1						
Kans.	11	3	8	119	147	48	43	86	1,665	1,602	-	0	2	9	16						
Minn.	-	0	514	12	475	3	61	87	1,883	2,275	5	1	17	40	50						
Mo.	6	6	22	234	373	121	199	266	7,214	7,234	1	1	5	27	25						
Nebr.	4	2	8	82	87	-	26	57	885	972	-	0	2	13	7						
N. Dak.	1	0	16	12	14	-	2	7	63	92	-	0	2	2	4						
S. Dak.	1	1	6	56	69	8	6	15	183	271	-	0	0	-	-						
S. ATLANTIC	67	57	106	1,931	1,824	1,323	1,641	3,209	55,449	61,424	5	11	34	405	407						
Del.	-	1	3	26	30	23	28	43	951	1,041	1	0	3	6	1						
D.C.	-	0	7	34	50	-	46	72	1,607	1,235	-	0	2	3	3						
Fla.	47	24	44	887	731	526	472	717	16,833	17,154	1	3	8	118	127						
Ga.	11	11	33	413	444	1	303	2,068	7,196	12,487	2	2	7	78	86						
Md.	5	4	11	162	157	160	125	227	4,467	5,091	-	2	6	62	56						
N.C.	-	0	0	-	-	104	288	675	9,635	12,308	-	0	9	44	44						
S.C.	1	2	8	66	75	333	202	1,361	9,907	6,856	1	1	4	38	27						
