
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 2, 2006 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	283	316	1,029	10,039	12,002	3,183	6,484	14,136	213,330	219,771	14	38	142	1,374	1,595						
NEW ENGLAND	39	24	75	806	1,077	95	101	288	3,570	4,007	3	3	19	119	120						
Conn.	24	0	37	184	230	-	40	241	1,323	1,755	2	0	9	36	37						
Maine	11	2	13	102	135	4	2	6	86	92	-	0	4	16	8						
Mass.	-	10	34	339	482	74	46	86	1,657	1,711	1	1	7	51	58						
N.H.	-	0	3	13	43	3	4	9	136	107	-	0	1	4	6						
R.I.	-	0	25	67	70	14	8	19	323	304	-	0	7	4	7						
Vt.	4	3	9	101	117	-	1	4	45	38	-	0	2	8	4						
MID. ATLANTIC	48	53	254	1,760	2,134	255	611	1,014	19,648	22,360	4	7	30	264	300						
N.J.	-	7	17	206	287	23	104	150	3,102	3,818	-	2	4	45	57						
N.Y. (Upstate)	38	24	227	744	708	112	125	455	4,078	4,369	2	2	27	96	84						
N.Y. City	-	11	32	340	587	-	161	402	5,217	6,810	-	0	4	18	56						
Pa.	10	15	29	470	552	120	210	393	7,251	7,363	2	3	8	105	103						
E.N. CENTRAL	17	48	110	1,486	2,150	558	1,278	7,047	41,746	43,269	1	5	14	195	284						
Ill.	-	10	25	265	519	137	375	708	12,914	13,238	-	1	6	46	94						
Ind.	N	0	0	N	N	157	163	236	5,850	5,399	1	1	7	51	52						
Mich.	1	12	27	405	530	198	235	5,880	8,512	6,831	-	0	3	17	16						
Ohio	16	16	34	505	480	22	351	661	10,202	13,992	-	1	6	58	90						
Wis.	-	10	40	311	621	44	129	172	4,268	3,809	-	0	4	23	32						
W.N. CENTRAL	70	29	260	1,198	1,317	64	361	436	11,778	12,558	2	2	15	91	77						
Iowa	2	5	14	172	179	30	32	54	1,124	1,067	-	0	1	1	-						
Kans.	4	4	9	126	130	-	47	124	1,422	1,748	1	0	3	13	8						
Minn.	60	2	238	476	557	-	62	105	1,808	2,319	1	0	9	47	33						
Mo.	-	9	32	299	288	-	188	251	6,225	6,321	-	0	6	21	25						
Nebr.	3	2	8	71	78	27	22	56	875	794	-	0	2	5	10						
N. Dak.	1	0	7	10	8	2	2	7	66	60	-	0	3	4	1						
S. Dak.	-	1	7	44	77	5	6	13	258	249	-	0	0	-	-						
S. ATLANTIC	34	49	95	1,511	1,785	1,106	1,487	2,334	52,333	51,737	4	10	26	369	380						
Del.	-	1	4	25	38	27	26	44	986	549	-	0	1	1	-						
D.C.	2	1	5	47	35	25	35	66	1,077	1,372	-	0	1	3	6						
Fla.	28	18	39	676	625	392	433	548	15,372	13,225	2	3	9	123	92						
Ga.	-	11	26	298	481	17	294	1,014	8,829	9,757	1	2	12	68	81						
Md.	3	4	10	128	130	116	128	186	4,463	4,617	1	1	5	45	49						
N.C.	N	0	0	N	N	311	283	766	11,392	10,569	-	0	9	44	63						
S.C.	-	1	7	59	77	-	125	748	5,306	5,559	-	1	3	25	24						
Va.	1	8	50	261	370	203	130	288	4,288	5,627	-	1	8	45	43						
W. Va.	-	0	5	17	29	15	17	42	620	462	-	0	4	15	22						
E.S. CENTRAL	6	8	35	274	269	232	561	852	19,853	18,357	-	2	7	71	88						
Ala.	4	4	24	135	117	-	181	309	6,296	5,978	-	0	5	16	17						
Ky.	N	0	0	N	N	1	55	132	2,172	2,105	-	0	1	3	10						
Miss.	-	0	0	-	-	-	141	435	4,861	4,684	-	0	1	3	-						
Tenn.	2	4	12	139	152	231	188	279	6,524	5,590	-	1	4	49	61						
W.S. CENTRAL	10	6	31	161	196	359	843	1,430	30,557	31,037	-	1	15	45	92						
Ark.	3	2	6	71	54	52	79	186	2,644	2,902	-	0	2	7	7						
La.	-	0	4	11	38	10	158	354	5,904	7,141	-	0	2	2	32						
Okla.	7	2	24	79	104	-	80	764	2,759	3,065	-	1	14	34	49						
Tex.	N	0	0	N	N	297	541	728	19,250	17,929	-	0	2	2	4						
MOUNTAIN	9	27	54	898	933	106	215	552	6,903	9,217	-	4	8	140	162						
Ariz.	-	3	36	92	94	106	86	201	2,986	3,328	-	1	7	67	82						
Colo.	-	8	33	275	329	-	40	90	1,196	2,180	-	1	4	37	35						
Idaho	4	3	11	112	94	-	2	10	100	75	-	0	1	3	4						
Mont.	4	2	11	63	40	-	3	20	136	94	-	0	0	-	-						
Nev.	-	1	6	37	71	-	22	194	783	1,960	-	0	1	-	13						
N. Mex.	-	1	6	35	52	-	29	64	1,092	1,080	-	0	4	17	17						
Utah	-	7	19	263	237	-	17	24	531	451	-	0	4	14	7						
Wyo.	1	1	3	21	16	-	2	6	79	49	-	0	2	2	4						
PACIFIC	50	59	202	1,945	2,141	408	807	961	26,942	27,229	-	2	20	80	92						
Alaska	2	1	6	38	71	13	11	23	377	388	-	0	19	8	5						
Calif.	43	43	105	1,414	1,522	295	653	828	22,188	22,669	-	0	9	18	43						
Hawaii	-	1	3	34	45	-	19	32	600	692	-	0	1	13	8						
Oreg.	5	7	16	255	278	35	28	58	898	1,034	-	1	6	39	36						
Wash.	-	6	90	204	225	65	74	142	2,879	2,446	-	0	4	2	-						
Amer. Samoa	U	0	0	U	U	U	0	2	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	11	-	1	15	-	70	-	0	2	-	5						
P.R.	-	2	20	32	167	-	6	16	188	260	-	0	1	-	3						
V.I.	-	0	0	-	-	-	0	5	30	45	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


