
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending November 12, 2011 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2011
Hepatitis (Viral Acute), Type C cummulative for 2010

tab delimited data:
test
UNITED STATES	10	21	74	993	1,434	15	47	167	2,092	2,845	16	18	39	858	719						
NEW ENGLAND	-	1	5	59	89	-	1	8	66	50	-	1	5	44	49						
Conn.	-	0	3	17	27	-	0	4	10	20	-	0	3	25	33						
Maine	-	0	2	6	7	-	0	2	8	13	-	0	2	4	2						
Mass.	-	0	3	27	45	-	1	6	46	10	-	0	2	11	13						
N.H.	-	0	1	-	1	-	0	1	2	5	N	0	0	N	N						
R.I.	-	0	1	3	9	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	2	6	-	-	0	0	-	2	-	0	1	4	1						
MID. ATLANTIC	1	4	8	182	249	5	5	12	238	249	2	1	6	76	93						
N.J.	-	1	3	29	69	-	1	4	53	71	-	0	4	1	25						
N.Y. (Upstate)	1	1	4	43	51	4	1	9	46	41	2	1	4	44	41						
N.Y. City	-	1	5	60	79	-	1	5	68	73	-	0	2	2	3						
Pa.	-	1	3	50	50	1	2	4	71	64	-	0	4	29	24						
E.N. CENTRAL	-	4	8	162	189	-	6	37	290	429	2	3	12	162	80						
Ill.	-	1	4	49	45	-	1	6	56	114	-	0	2	6	1						
Ind.	-	0	3	12	11	-	1	3	49	66	-	1	5	53	25						
Mich.	-	1	6	60	69	-	1	6	71	111	1	2	7	96	37						
Ohio	-	1	3	35	44	-	1	30	87	89	1	0	1	6	8						
Wis.	-	0	2	6	20	-	0	3	27	49	-	0	1	1	9						
W.N. CENTRAL	-	1	25	36	71	-	2	16	113	106	-	0	6	8	20						
Iowa	-	0	1	7	11	-	0	1	10	13	-	0	0	-	-						
Kans.	-	0	2	3	11	-	0	2	11	10	-	0	1	3	2						
Minn.	-	0	22	9	15	-	0	15	9	8	-	0	6	2	10						
Mo.	-	0	1	10	19	-	2	5	70	61	-	0	1	-	6						
Nebr.	-	0	1	5	14	-	0	3	12	12	-	0	1	3	2						
N. Dak.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	2	2	1	-	0	1	1	2	-	0	0	-	-						
S. ATLANTIC	4	5	12	204	301	7	12	56	576	779	2	4	11	203	164						
Del.	-	0	1	2	7	-	0	2	11	24	U	0	0	U	U						
D.C.	-	0	0	-	1	-	0	0	-	3	-	0	0	-	2						
Fla.	2	1	7	70	123	3	4	8	177	262	1	1	3	50	50						
