
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 12, 2000 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2000
Meningococcal Disease cummulative for 1999
Mumps current week
Mumps cummulative for 2000
Mumps cummulative for 1999
Pertussis current week
Pertussis cummulative for 2000
Pertussis cummulative for 1999
Rubella current week
Rubella cummulative for 2000
Rubella cummulative for 1999

tab delimited data:
test
UNITED STATES	1,406	1,620	4	218	240	126	3,249	3,666	-	93	210										
NEW ENGLAND	84	77	-	2	6	4	782	422	-	11	7										
Maine	7	5	-	-	-	-	14	-	-	-	-										
N.H.	9	11	-	-	1	4	78	65	-	2	-										
Vt.	2	4	-	-	1	-	160	33	-	-	-										
Mass.	51	41	-	-	4	-	485	293	-	8	7										
R.I.	6	4	-	1	-	-	12	19	-	-	-										
Conn.	9	12	-	1	-	-	33	12	-	1	-										
MID. ATLANTIC	136	154	-	10	33	12	246	647	-	2	27										
Upstate N.Y.	45	42	-	6	6	9	145	524	-	2	17										
N.Y. City	30	43	-	-	9	-	-	30	-	-	4										
N.J.	27	36	-	-	1	-	-	16	-	-	3										
Pa.	34	33	-	4	17	3	101	77	-	-	3										
E.N. CENTRAL	240	282	1	25	32	7	367	334	-	1	2										
Ohio	58	104	-	7	10	-	195	143	-	-	-										
Ind.	35	37	-	-	3	-	40	37	-	-	1										
Ill.	61	72	1	6	9	5	38	67	-	1	1										
Mich.	66	43	-	12	8	2	45	29	-	-	-										
Wis.	20	26	-	-	2	-	49	58	-	-	-										
W.N. CENTRAL	120	162	-	14	9	37	225	172	-	-	118										
Minn.	14	36	-	-	1	36	125	58	-	-	-										
Iowa	21	29	-	5	4	1	31	30	-	-	29										
Mo.	68	58	-	5	1	-	36	42	-	-	2										
N. Dak.	2	3	U	-	-	U	2	4	U	-	-										
S. Dak.	5	10	-	-	-	-	3	5	-	-	-										
Nebr.	5	9	U	2	-	U	5	2	U	-	87										
Kans.	5	17	-	2	3	-	23	31	-	-	-										
S. ATLANTIC	232	266	1	35	37	28	282	247	-	51	29										
Del.	-	7	-	-	-	1	8	4	-	-	-										
Md.	22	41	-	7	3	-	68	77	-	-	1										
D.C.	-	3	-	-	2	-	2	-	-	-	-										
Va.	34	33	1	6	8	5	41	15	-	-	-										
W. Va.	10	4	-	-	-	-	1	1	-	-	-										
N.C.	31	30	-	5	8	17	68	64	-	42	28										
S.C.	16	32	-	11	3	-	20	13	-	7	-										
Ga.	37	49	-	2	3	4	25	22	-	-	-										
Fla.	82	67	-	4	10	1	49	51	-	2	-										
E.S. CENTRAL	99	116	-	6	10	2	62	65	-	5	2										
Ky.	21	21	-	-	-	1	27	19	-	1	-										
Tenn.	40	46	-	2	-	1	21	27	-	1	-										
Ala.	28	30	-	2	7	-	13	16	-	3	2										
Miss.	10	19	-	2	3	-	1	3	-	-	-										
W.S. CENTRAL	100	177	-	22	31	10	166	121	-	4	6										
Ark.	12	30	-	2	-	-	26	13	-	-	-										
La.	28	53	-	3	7	-	3	9	-	-	-										
Okla.	21	26	-	-	1	-	6	13	-	-	-										
Tex.	39	68	-	17	23	10	131	86	-	4	6										
MOUNTAIN	92	97	-	15	10	19	481	441	-	2	15										
Mont.	4	2	-	1	-	11	23	2	-	-	-										
Idaho	6	8	-	-	1	1	45	111	-	-	-										
Wyo.	-	3	-	1	-	-	2	2	-	-	-										
Colo.	26	24	-	1	3	4	256	168	-	1	-										
N. Mex.	7	13	-	1	N	-	84	52	-	-	-										
Ariz.	39	29	-	3	-	2	49	60	-	1	13										
Utah	7	12	-	4	3	1	13	43	-	-	1										
Nev.	3	6	-	4	3	-	9	3	-	-	1										
PACIFIC	303	289	2	89	72	7	638	1,217	-	17	4										
Wash.	36	47	-	5	2	2	208	535	-	7	-										
Oreg.	45	53	N	N	N	5	79	26	-	-	-										
Calif.	209	177	1	69	61	-	310	627	-	10	4										
Alaska	5	6	-	7	1	-	19	4	-	-	-										
Hawaii	8	6	1	8	8	-	22	25	-	-	-										
Guam	-	1	U	-	1	U	-	1	U	-	-										
P.R.	5	9	-	-	-	-	1	16	-	-	-										
V.I.	-	U	U	-	U	U	-	U	U	-	U										
Amer. Samoa	-	U	U	-	U	U	-	U	U	-	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


