
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending January 15, 2011 (WEEK 02)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	92	269	452	203	476	1	2	11	4	5	-	23	91	5	3						
NEW ENGLAND	-	4	17	-	71	-	0	0	-	-	-	0	1	-	-						
Conn.	-	0	0	-	63	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
Mass.	-	3	16	-	8	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	-						
R.I.	-	0	2	-	-	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	-	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	4	31	64	15	85	-	0	1	-	-	-	1	4	-	-						
N.J.	-	6	16	-	12	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	3	3	15	3	4	-	0	1	-	-	-	0	3	-	-						
N.Y. City	-	5	14	7	17	-	0	1	-	-	-	0	4	-	-						
Pa.	1	12	55	5	52	-	0	1	-	-	-	0	3	-	-						
E.N. CENTRAL	8	26	238	15	61	-	0	1	-	-	-	1	10	-	-						
Ill.	-	9	228	-	28	-	0	1	-	-	-	0	5	-	-						
Ind.	-	1	4	-	2	-	0	1	-	-	-	0	5	-	-						
Mich.	-	5	10	3	2	-	0	0	-	-	-	0	1	-	-						
Ohio	8	5	18	12	17	-	0	0	-	-	-	0	2	-	-						
Wis.	-	4	21	-	12	-	0	0	-	-	-	0	1	-	-						
W.N. CENTRAL	14	37	81	26	107	-	0	4	-	-	-	4	21	-	-						
Iowa	-	1	4	-	5	-	0	0	-	-	-	0	1	-	-						
Kans.	2	5	13	4	7	-	0	1	-	-	-	0	0	-	-						
Minn.	-	0	3	-	-	-	0	0	-	-	-	0	0	-	-						
Mo.	11	29	66	21	95	-	0	4	-	-	-	4	20	-	-						
Nebr.	1	1	10	1	-	-	0	1	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	0	-	-						
