
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending May 15, 2010 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	19	33	66	469	715	23	57	201	919	1,264	14	15	41	255	286						
NEW ENGLAND	1	1	5	16	41	-	1	4	19	24	-	1	5	9	21						
Conn.	-	0	2	9	9	-	0	3	5	5	-	1	4	9	17						
Maine	1	0	1	3	1	-	0	2	9	5	-	0	1	-	-						
Mass.	-	1	4	-	23	-	0	2	-	11	-	0	1	-	3						
N.H.	-	0	1	-	4	-	0	2	4	3	-	0	0	-	-						
R.I.	-	0	4	4	3	-	0	0	-	-	-	0	0	-	-						
Vt.	-	0	1	-	1	-	0	1	1	-	-	0	0	-	1						
MID. ATLANTIC	2	4	10	67	89	3	5	10	100	154	3	2	4	31	33						
N.J.	-	1	5	8	28	-	1	4	21	52	-	0	2	2	5						
N.Y. (Upstate)	1	1	3	18	16	2	1	6	18	25	2	1	3	19	17						
N.Y. City	1	2	5	23	20	-	1	4	31	28	-	0	1	-	1						
Pa.	-	1	6	18	25	1	1	5	30	49	1	0	4	10	10						
E.N. CENTRAL	-	4	19	56	111	1	7	14	122	181	-	2	5	45	37						
Ill.	-	1	13	12	44	-	2	6	22	39	-	0	1	-	3						
Ind.	-	0	4	5	8	-	1	5	18	31	-	0	3	8	5						
Mich.	-	1	4	22	28	-	2	6	40	52	-	1	4	35	11						
Ohio	-	0	4	12	20	1	2	4	42	50	-	0	3	2	16						
Wis.	-	0	2	5	11	-	0	3	-	9	-	0	1	-	2						
