
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending June 3, 2006 (WEEK 22)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	26	76	243	1,427	1,604	47	88	593	1,518	2,211	26	41	126	515	465						
NEW ENGLAND	2	6	22	84	172	1	2	9	28	56	-	2	12	18	25						
Conn.	1	1	3	14	23	-	0	5	-	22	-	0	8	6	6						
Maine	-	0	2	4	-	-	0	2	6	4	-	0	1	3	1						
Mass.	-	4	14	43	112	-	1	5	13	20	-	1	6	7	13						
N.H.	-	1	12	14	30	1	0	3	5	8	-	0	1	1	4						
R.I.	1	0	4	3	5	-	0	2	4	-	-	0	10	-	1						
Vt.	-	0	2	6	2	-	0	1	-	2	-	0	3	1	-						
MID. ATLANTIC	4	10	24	98	268	2	9	55	153	301	10	11	53	130	136						
N.J.	-	2	9	17	49	-	3	10	39	111	-	1	13	6	24						
N.Y. (Upstate)	3	1	14	33	40	-	1	43	27	28	5	4	29	54	35						
N.Y. City	-	2	10	25	132	-	1	5	19	65	-	1	20	10	19						
Pa.	1	1	6	23	47	2	3	9	68	97	5	5	17	60	58						
E.N. CENTRAL	1	6	15	119	144	6	8	24	133	237	3	8	25	102	102						
Ill.	-	2	11	16	45	-	1	7	6	68	-	1	5	8	16						
Ind.	-	0	7	16	8	-	0	17	15	10	-	0	6	2	8						
Mich.	1	2	8	47	46	-	3	7	57	83	1	2	6	25	26						
Ohio	-	1	4	33	25	6	2	8	50	62	2	3	19	49	44						
Wis.	-	1	5	7	20	-	0	6	5	14	-	1	5	18	8						
W.N. CENTRAL	3	2	29	60	44	-	5	19	59	106	-	1	12	17	13						
Iowa	-	0	2	3	10	-	0	2	1	8	-	0	1	1	2						
Kans.	-	0	5	17	7	-	0	2	8	16	-	0	1	1	1						
Minn.	-	0	29	3	3	-	0	13	6	8	-	0	10	-	1						
Mo.	2	0	4	23	21	-	3	7	41	60	-	0	3	10	8						
Nebr.	1	0	3	9	3	-	0	2	3	13	-	0	2	3	-						
N. Dak.	-	0	2	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	3	5	-	-	0	1	-	1	-	0	6	2	-						
S. ATLANTIC	3	12	34	207	236	19	23	65	470	645	3	9	19	130	96						
Del.	-	0	2	7	2	-	0	4	16	18	-	0	4	1	3						
D.C.	-	0	2	2	2	-	0	4	4	-	1	0	2	5	2						
Fla.	3	4	18	76	83	11	8	19	186	222	1	3	8	62	32						
Ga.	-	1	7	22	43	2	3	8	69	106	1	0	4	5	11						
Md.	-	1	7	27	24	-	2	8	57	73	-	2	9	25	21						
N.C.	-	0	20	40	28	5	0	23	74	67	-	0	3	14	10						
S.C.	-	1	3	10	12	1	2	7	25	68	-	0	2	2	3						
Va.	-	1	11	22	39	-	1	18	14	76	-	1	7	15	10						
W. Va.	-	0	1	1	3	-	0	18	25	15	-	0	3	1	4						
E.S. CENTRAL	1	3	15	47	102	3	6	18	125	168	7	2	6	28	20						
Ala.	-	0	9	2	13	-	1	7	36	42	-	0	1	5	7						
Ky.	-	0	5	22	6	-	1	5	33	36	1	0	4	6	5						
Miss.	-	0	2	2	10	-	0	3	5	23	-	0	1	-	1						
Tenn.	1	1	7	21	73	3	2	12	51	67	6	1	4	17	7						
W.S. CENTRAL	-	8	77	101	175	6	13	315	224	195	-	1	32	11	7						
Ark.	-	0	8	25	6	-	1	4	13	30	-	0	3	-	2						
La.	-	0	4	3	29	-	1	3	10	34	-	0	1	4	-						
Okla.	-	0	2	3	3	1	0	17	2	20	-	0	3	1	1						
Tex.	-	6	73	70	137	5	10	295	199	111	-	0	26	6	4						
MOUNTAIN	-	5	19	117	134	-	7	39	127	232	1	1	8	37	40						
Ariz.	-	3	18	75	63	-	5	27	85	150	-	0	3	17	11						
Colo.	-	1	4	16	17	-	1	5	13	20	-	0	3	2	10						
Idaho	-	0	2	4	17	-	0	2	5	5	1	0	2	4	1						
Mont.	-	0	2	4	7	-	0	7	-	3	-	0	1	1	3						
Nev.	-	0	2	4	7	-	1	4	12	20	-	0	2	3	7						
N. Mex.	-	0	3	5	9	-	0	3	1	11	-	0	1	-	2						
Utah	-	0	2	8	13	-	0	5	11	22	-	0	2	9	4						
Wyo.	-	0	1	1	1	-	0	1	-	1	-	0	1	1	2						
PACIFIC	12	19	163	594	329	10	9	61	199	271	2	2	9	42	26						
Alaska	-	0	1	-	3	-	0	1	1	6	-	0	1	-	-						
Calif.	12	15	162	552	277	7	7	41	154	188	2	1	9	42	25						
Hawaii	-	0	2	7	10	-	0	1	1	2	-	0	1	-	1						
Oreg.	-	1	5	18	19	2	1	6	27	46	N	0	0	N	N						
Wash.	-	1	13	17	20	1	0	18	16	29	-	0	0	-	-						
Amer. Samoa	U	0	1	U	-	U	0	0	U	-	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	1	-	2	-	0	2	-	14	-	0	0	-	-						
P.R.	-	0	4	7	36	-	1	8	10	13	-	0	1	1	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


