
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 1, 2009 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2009
Giardiasis cummulative for 2008
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2009
Gonorrhea cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008

tab delimited data:
test
UNITED STATES	222	318	641	8,685	9,082	2,857	5,548	7,164	148,919	189,909	14	53	124	1,686	1,780						
NEW ENGLAND	2	22	64	554	791	81	97	301	2,798	2,916	-	3	16	96	99						
Conn.	-	6	14	141	180	31	46	275	1,290	1,305	-	0	12	37	22						
Maine	2	4	12	103	79	2	2	9	78	52	-	0	2	14	8						
Mass.	-	9	27	150	337	45	37	112	1,158	1,273	-	1	5	32	48						
N.H.	-	3	10	69	73	1	2	6	62	66	-	0	2	7	8						
R.I.	-	1	8	32	48	-	5	19	184	199	-	0	7	3	6						
Vt.	-	3	15	59	74	2	1	4	26	21	-	0	1	3	7						
MID. ATLANTIC	38	60	116	1,600	1,710	428	591	1,138	17,436	18,737	6	11	25	364	328						
N.J.	-	7	21	108	280	-	91	127	2,541	3,103	-	2	7	62	54						
N.Y. (Upstate)	21	24	81	664	564	89	104	664	2,949	3,483	5	3	20	84	92						
N.Y. City	3	16	30	413	460	231	210	577	6,507	5,816	-	2	11	82	58						
Pa.	14	16	46	415	406	108	188	267	5,439	6,335	1	4	10	136	124						
E.N. CENTRAL	21	44	90	1,166	1,372	576	1,108	1,627	29,196	39,264	-	8	27	251	289						
Ill.	-	9	32	207	374	171	356	499	8,875	11,480	-	3	9	88	89						
Ind.	N	0	11	N	N	106	149	256	4,315	5,020	-	1	22	74	52						
Mich.	6	12	22	320	294	221	290	493	8,512	9,659	-	0	3	15	17						
Ohio	14	16	31	434	446	22	251	482	4,960	9,435	-	1	6	65	90						
Wis.	1	8	19	205	258	56	94	149	2,534	3,670	-	0	4	9	41						
W.N. CENTRAL	21	25	143	842	929	94	290	393	7,829	9,632	-	3	15	97	130						
Iowa	7	6	18	164	166	10	31	53	906	888	-	0	0	-	2						
Kans.	-	3	11	67	70	42	36	83	1,149	1,267	-	0	2	11	15						
Minn.	-	0	106	250	259	-	44	67	1,110	1,850	-	0	10	30	37						
Mo.	12	7	22	217	255	24	138	184	3,715	4,585	-	1	4	33	50						
Nebr.	2	3	10	93	108	11	22	51	703	813	-	0	4	18	18						
N. Dak.	-	0	16	8	10	-	2	7	33	68	-	0	4	5	8						
S. Dak.	-	2	11	43	61	7	8	20	213	161	-	0	0	-	-						
S. ATLANTIC	68	67	108	2,046	1,515	694	1,203	2,042	31,246	47,471	8	12	30	460	459						
Del.	-	0	3	17	26	20	16	37	530	663	-	0	1	3	6						
D.C.	-	0	5	-	38	-	50	88	1,524	1,474	-	0	2	-	4						
Fla.	60	35	57	1,093	644	247	415	507	12,059	13,886	4	4	10	160	117						
Ga.	-	13	67	515	375	1	251	876	5,377	8,602	2	3	9	100	93						
Md.	4	5	10	135	140	122	118	212	3,253	3,554	2	1	6	56	72						
N.C.	N	0	0	N	N	-	0	542	-	7,508	-	1	17	48	45						
S.C.	-	2	8	50	68	184	163	414	4,337	5,600	-	1	5	30	39						
Va.	2	8	31	210	188	114	152	308	3,864	5,742	-	1	6	42	66						
W. Va.	2	1	5	26	36	6	11	26	302	442	-	0	3	21	17						
E.S. CENTRAL	7	8	22	189	238	270	510	771	14,565	17,092	-	3	9	100	92						
Ala.	2	4	12	85	137	-	148	216	3,465	5,746	-	0	4	24	15						
Ky.	N	0	0	N	N	-	80	153	1,962	2,540	-	0	5	15	6						
Miss.	N	0	0	N	N	129	145	253	4,392	4,035	-	0	1	-	11						
Tenn.	5	4	13	104	101	141	162	301	4,746	4,771	-	2	6	61	60						
W.S. CENTRAL	7	8	22	208	198	340	895	1,356	24,990	29,688	-	2	22	74	84						
Ark.	-	2	8	68	65	87	83	134	2,483	2,689	-	0	2	13	11						
La.	-	2	10	61	74	-	157	420	4,220	5,568	-	0	1	11	8						
Okla.	7	3	18	79	59	253	69	614	2,861	2,783	-	1	20	49	59						
Tex.	N	0	0	N	N	-	563	725	15,426	18,648	-	0	1	1	6						
MOUNTAIN	26	27	62	709	756	92	170	313	4,076	6,821	-	5	11	153	202						
Ariz.	4	3	10	101	64	4	47	82	832	2,025	-	1	7	53	82						
Colo.	13	9	27	238	272	12	56	152	1,419	2,071	-	1	6	50	39						
Idaho	7	3	14	83	90	1	2	13	53	94	-	0	2	2	10						
Mont.	-	2	10	64	43	-	2	6	45	65	-	0	1	1	2						
Nev.	1	2	8	53	63	52	30	86	983	1,391	-	0	2	12	11						
N. Mex.	-	1	8	48	52	21	23	52	581	807	-	0	3	15	30						
Utah	1	6	18	91	152	2	5	15	115	303	-	1	2	19	27						
Wyo.	-	1	4	31	20	-	2	8	48	65	-	0	2	1	1						
PACIFIC	32	54	130	1,371	1,573	282	561	775	16,783	18,288	-	2	8	91	97						
Alaska	-	2	10	80	43	-	17	40	768	299	-	0	4	20	13						
Calif.	23	35	59	936	1,074	251	472	658	14,013	15,047	-	0	3	20	35						
Hawaii	-	0	4	8	23	-	13	19	361	345	-	0	3	18	12						
Oreg.	-	7	17	166	252	-	20	48	546	714	-	1	3	30	35						
