
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending May 19, 2007 (WEEK 20)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	81	263	1,124	2,145	2,549	10	24	76	272	437	11	19	78	427	523						
NEW ENGLAND	6	42	350	119	303	-	1	7	4	23	-	1	3	9	20						
Conn.	4	10	227	48	67	-	0	3	-	1	-	0	2	3	5						
Maine	-	1	39	18	33	-	0	1	3	2	-	0	3	3	2						
Mass.	-	2	112	-	180	-	0	4	-	18	-	0	3	-	13						
N.H.	2	6	97	42	13	-	0	3	1	1	-	0	2	-	-						
R.I.	-	0	93	-	1	-	0	1	-	-	-	0	1	1	-						
Vt.	-	1	15	11	9	-	0	0	-	1	-	0	1	2	-						
MID. ATLANTIC	32	147	570	1,058	1,591	1	5	18	61	110	2	2	8	53	87						
N.J.	-	26	190	102	420	-	1	7	-	33	-	0	2	1	9						
N.Y. (Upstate)	29	52	392	348	616	1	1	7	16	9	1	1	2	14	18						
N.Y. City	-	3	23	6	21	-	3	9	38	56	-	1	4	16	30						
Pa.	3	45	237	602	534	-	1	4	7	12	1	0	5	22	30						
E.N. CENTRAL	1	6	158	25	198	-	3	10	34	50	-	3	8	60	77						
Ill.	-	0	1	4	-	-	1	6	10	18	-	0	2	13	18						
Ind.	-	0	3	1	2	-	0	2	1	6	-	0	4	14	10						
Mich.	-	1	5	7	3	-	0	2	7	7	-	0	3	13	14						
Ohio	1	0	5	3	13	-	0	2	9	13	-	1	4	14	23						
Wis.	-	5	154	10	180	-	0	3	7	6	-	0	2	6	12						
W.N. CENTRAL	4	4	188	54	64	1	1	12	19	20	2	1	5	29	31						
Iowa	-	1	8	8	17	-	0	1	2	1	-	0	3	7	8						
Kans.	1	0	2	4	1	1	0	2	1	-	-	0	1	1	1						
Minn.	3	2	188	35	43	-	0	12	11	14	-	0	3	8	6						
Mo.	-	0	3	7	-	-	0	1	2	3	-	0	3	8	10						
Nebr.	-	0	2	-	3	-	0	1	2	-	1	0	1	2	5						
N. Dak.	-	0	0	-	-	-	0	0	-	1	1	0	1	2	1						
S. Dak.	-	0	1	-	-	-	0	1	1	1	-	0	1	1	-						
