
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending June 16, 2001 (WEEK 24)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal Disease cummulative for 2001
Meningococcal Disease cummulative for 2000
Mumps current week
Mumps cummulative for 2001
Mumps cummulative for 2000
Pertussis current week
Pertussis cummulative for 2001
Pertussis cummulative for 2000
Rubella current week
Rubella cummulative for 2001
Rubella cummulative for 2000

tab delimited data:
test
UNITED STATES	1,224	1,223	2	80	184	60	1,948	2,543	-	11	72										
NEW ENGLAND	75	67	-	-	2	2	211	703	-	-	10										
Maine	1	5	-	-	-	-	-	14	-	-	-										
N.H.	9	6	-	-	-	1	19	61	-	-	1										
Vt.	4	2	-	-	-	-	22	142	-	-	-										
Mass.	42	40	-	-	-	1	161	449	-	-	8										
R.I.	2	4	-	-	1	-	1	8	-	-	-										
Conn.	17	10	-	-	1	-	8	29	-	-	1										
MID. ATLANTIC	93	133	-	5	12	3	140	228	-	4	7										
Upstate N.Y.	39	34	-	1	5	3	100	115	-	1	1										
N.Y. City	23	28	-	4	4	-	23	39	-	2	6										
N.J.	25	23	-	-	-	-	8	-	-	1	-										
Pa.	6	48	-	-	3	-	9	74	-	-	-										
E.N. CENTRAL	163	213	-	9	17	13	238	291	-	3	-										
Ohio	57	43	-	1	7	11	145	160	-	-	-										
Ind.	32	24	-	1	-	1	20	25	-	1	-										
Ill.	20	57	-	6	5	-	26	23	-	2	-										
Mich.	27	68	-	1	4	1	23	29	-	-	-										
Wis.	27	21	-	-	1	-	24	54	-	-	-										
W.N. CENTRAL	88	81	-	7	10	-	99	120	-	2	1										
Minn.	13	7	-	2	-	-	31	56	-	-	-										
Iowa	19	18	-	-	5	-	10	17	-	1	-										
Mo.	30	40	-	-	2	-	40	23	-	-	-										
N. Dak.	5	2	-	-	-	-	-	1	-	-	-										
S. Dak.	4	5	-	-	-	-	3	3	-	-	-										
Nebr.	8	4	-	1	1	-	2	3	-	-	1										
Kans.	9	5	-	4	2	-	13	17	-	1	-										
S. ATLANTIC	227	169	1	17	28	7	106	184	-	1	31										
Del.	-	-	-	-	-	-	-	4	-	-	-										
Md.	29	16	-	4	6	-	16	46	-	-	-										
D.C.	-	-	-	-	-	-	1	1	-	-	-										
Va.	25	29	-	2	5	-	12	20	-	-	-										
W. Va.	6	7	-	-	-	-	1	-	-	-	-										
N.C.	48	29	-	1	3	3	39	49	-	-	23										
S.C.	21	13	U	1	9	U	19	16	U	-	6										
Ga.	32	32	-	7	2	2	6	20	-	-	-										
Fla.	66	43	1	2	3	2	12	28	-	1	2										
E.S. CENTRAL	81	88	-	2	4	-	42	50	-	-	4										
Ky.	14	17	-	1	-	-	11	27	-	-	1										
Tenn.	30	38	-	-	2	-	17	11	-	-	-										
Ala.	29	25	-	-	2	-	11	9	-	-	3										
Miss.	8	8	-	1	-	-	3	3	-	-	-										
W.S. CENTRAL	160	139	-	6	21	13	95	109	-	-	6										
Ark.	10	6	-	1	1	-	4	11	-	-	1										
La.	52	34	-	2	4	-	2	7	-	-	1										
Okla.	18	21	-	-	-	-	1	9	-	-	-										
Tex.	80	78	-	3	16	13	88	82	-	-	4										
MOUNTAIN	68	58	-	7	13	12	859	358	-	-	1										
Mont.	2	1	-	-	1	-	6	7	-	-	-										
Idaho	6	6	-	-	-	3	161	41	-	-	-										
Wyo.	5	-	-	1	1	-	1	1	-	-	-										
Colo.	23	18	-	1	-	2	151	201	-	-	1										
N. Mex.	10	6	-	2	1	2	55	60	-	-	-										
Ariz.	11	18	-	1	3	1	455	34	-	-	-										
Utah	7	6	-	1	4	4	21	10	-	-	-										
Nev.	4	3	U	1	3	U	9	4	U	-	-										
PACIFIC	269	275	1	27	77	10	158	500	-	1	12										
Wash.	41	27	1	1	2	9	56	160	-	-	7										
Oreg.	20	30	N	N	N	1	13	44	-	-	-										
Calif.	204	206	U	21	63	U	85	267	U	-	5										
Alaska	2	4	-	1	4	-	1	7	-	-	-										
Hawaii	2	8	-	4	8	-	3	22	-	1	-										
Guam	-	-	U	-	7	U	-	3	U	-	1										
P.R.	3	6	-	-	-	-	2	1	-	-	-										
V.I.	-	-	U	-	-	U	-	-	U	-	-										
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U										
C.N.M.I.	-	U	U	-	U	U	-	U	U	-	U										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2000 and 2001 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


