
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending May 11, 2013 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia trachomatis infection current week
Chlamydia trachomatis infection previous 52 weeks median 
Chlamydia trachomatis infection previous 52 weeks maximum 
Chlamydia trachomatis infection cummulative for 2013
Chlamydia trachomatis infection cummulative for 2012
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2013
Coccidioidomycosis cummulative for 2012
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2013
Cryptosporidiosis cummulative for 2012

tab delimited data:
test
UNITED STATES	13,564	26,871	30,907	465,935	525,047	85	242	473	2,424	7,910	39	112	287	1,543	2,185						
NEW ENGLAND	535	937	1,340	16,013	17,753	-	0	1	1	1	-	7	19	57	101						
Conn.	140	245	560	3,806	4,550	N	0	0	N	N	-	1	3	5	13						
Maine	-	63	102	809	1,223	N	0	0	N	N	-	1	4	9	16						
Mass.	323	458	706	8,228	8,461	-	0	0	-	-	-	2	8	25	47						
N.H.	-	58	83	948	1,200	-	0	1	1	-	-	1	4	8	12						
R.I.	72	80	160	1,575	1,805	-	0	0	-	1	-	0	3	1	2						
Vt.	-	31	110	647	514	N	0	0	N	N	-	1	6	9	11						
MID. ATLANTIC	1,734	3,524	4,483	64,957	67,762	-	0	1	-	3	7	12	41	151	204						
N.J.	208	538	647	9,833	10,322	N	0	0	N	N	-	1	4	8	12						
N.Y. (Upstate)	619	735	1,909	12,818	12,610	N	0	0	N	N	-	3	16	38	31						
N.Y. City	443	1,183	1,321	20,362	24,367	N	0	0	N	N	-	1	8	16	34						
Pa.	464	1,060	1,993	21,944	20,463	-	0	1	-	3	7	6	20	89	127						
E.N. CENTRAL	1,153	4,292	4,777	66,384	81,797	1	1	4	9	21	4	26	110	330	570						
Ill.	39	1,281	1,509	15,107	25,556	N	0	0	N	N	-	3	8	35	58						
Ind.	194	567	838	9,656	10,006	N	0	0	N	N	-	2	8	32	73						
Mich.	359	907	1,303	15,296	17,677	-	0	2	4	12	-	5	40	60	101						
Ohio	306	1,041	1,210	17,866	19,626	1	0	2	3	8	4	8	28	105	184						
Wis.	255	461	555	8,459	8,932	-	0	1	2	1	-	8	43	98	154						
W.N. CENTRAL	58	1,539	1,794	23,451	30,444	-	2	7	14	60	5	15	42	208	287						
Iowa	15	211	256	3,445	4,417	N	0	0	N	N	-	5	22	63	97						
