
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending December 20, 2003 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	2,511	3,735	266	184	129	53	17,789	20,390	307,915	345,354											
NEW ENGLAND	162	263	55	47	17	7	1,417	1,732	6,920	7,634											
Maine	10	39	3	8	1	-	179	208	170	140											
N.H.	12	35	2	-	-	-	22	43	76	119											
Vt.	18	14	-	1	-	1	119	145	90	97											
Mass.	69	118	8	20	16	6	747	920	2,979	3,200											
R.I.	4	12	-	1	-	-	114	156	908	888											
Conn.	49	45	42	17	-	-	236	260	2,697	3,190											
MID. ATLANTIC	234	415	19	1	37	8	3,514	4,138	41,901	41,726											
Upstate N.Y.	95	174	11	-	19	1	1,070	1,221	7,835	8,456											
N.Y. City	5	19	-	-	-	-	1,110	1,410	13,249	12,502											
N.J.	22	63	1	-	-	1	367	468	7,762	7,794											
Pa.	112	159	7	1	18	6	967	1,039	13,055	12,974											
E.N. CENTRAL	556	845	28	31	23	6	2,920	3,559	63,477	73,425											
Ohio	133	154	16	11	22	5	888	956	18,793	21,652											
Ind.	89	78	-	1	-	-	-	-	6,443	7,354											
Ill.	114	191	-	6	-	-	745	1,011	19,616	23,755											
Mich.	90	134	2	3	-	1	744	907	13,674	14,415											
Wis.	130	288	10	10	1	-	543	685	4,951	6,249											
W.N. CENTRAL	435	514	55	31	20	7	2,026	2,102	16,118	17,798											
Minn.	133	162	23	26	1	-	789	816	2,634	3,020											
Iowa	103	120	-	-	-	-	267	306	775	1,367											
Mo.	88	69	18	-	1	-	492	494	8,315	8,825											
N. Dak.	13	18	4	-	8	2	38	31	72	71											
S. Dak.	28	40	4	2	-	-	84	81	222	262											
Nebr.	39	73	5	3	-	-	136	186	1,581	1,534											
Kans.	31	32	1	-	10	5	220	188	2,519	2,719											
S. ATLANTIC	151	459	73	36	11	1	2,775	2,925	74,983	87,582											
Del.	11	10	N	N	N	N	51	54	1,108	1,552											
Md.	14	28	-	-	-	-	116	115	7,875	9,191											
D.C.	1	3	-	-	-	-	56	46	2,388	2,633											
Va.	38	67	11	10	-	-	358	328	7,535	10,207											
W. Va.	5	9	-	-	-	1	49	59	828	962											
N.C.	4	226	31	-	-	-	N	N	14,585	15,445											
S.C.	4	5	-	-	-	-	136	142	8,612	9,118											
Ga.	31	46	6	8	-	-	929	901	14,659	17,601											
Fla.	43	65	25	18	11	-	1,080	1,280	17,393	20,873											
E.S. CENTRAL	82	110	2	-	7	10	342	391	24,963	29,589											
Ky.	28	30	2	-	7	10	N	N	3,531	3,716											
Tenn.	35	49	-	-	-	-	178	186	8,270	9,201											
Ala.	14	20	-	-	-	-	164	205	7,692	9,998											
Miss.	5	11	-	-	-	-	-	-	5,470	6,674											
W.S. CENTRAL	94	111	4	2	9	9	286	255	41,754	47,313											
Ark.	12	12	-	-	-	-	139	173	3,882	4,561											
La.	3	4	-	-	-	-	14	6	10,370	11,358											
Okla.	29	23	-	-	-	-	133	73	4,435	4,627											
Tex.	50	72	4	2	9	9	-	3	23,067	26,767											
MOUNTAIN	326	337	26	29	5	5	1,564	1,697	9,422	11,215											
Mont.	17	31	-	-	-	-	113	93	104	118											
Idaho	84	43	16	18	-	-	202	132	69	93											
Wyo.	4	15	1	2	-	-	23	29	43	63											
Colo.	71	98	3	6	5	5	418	564	2,408	3,467											
N. Mex.	11	13	5	3	-	-	50	151	1,061	1,442											
Ariz.	40	34	N	N	N	N	255	242	3,334	3,708											
Utah	76	75	-	-	-	-	364	327	356	372											
Nev.	23	28	1	-	-	-	139	159	2,047	1,952											
PACIFIC	471	681	4	7	-	-	2,945	3,591	28,377	29,072											
Wash.	113	148	1	-	-	-	353	442	2,684	2,852											
Oreg.	103	206	3	7	-	-	392	443	941	892											
Calif.	242	282	-	-	-	-	2,023	2,504	23,382	23,985											
Alaska	4	8	-	-	-	-	85	112	542	618											
Hawaii	9	37	-	-	-	-	92	90	828	725											
Guam	N	N	-	-	-	-	-	7	-	45											
P.R.	-	1	-	-	36	-	132	85	188	332											
V.I.	-	-	-	-	-	-	-	-	55	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


