
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending May 15, 2010 (WEEK 19)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2009
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2010
Syphillis, primary & secondary cummulative for 2009

tab delimited data:
test
UNITED STATES	195	60	424	6,226	1,558	24	48	158	1,001	1,126	63	238	414	3,535	5,089						
NEW ENGLAND	3	2	97	321	27	-	1	23	25	34	5	6	22	149	125						
Conn.	-	0	94	139	-	-	0	22	14	-	-	1	10	27	26						
Maine	3	1	6	51	7	-	0	2	5	-	1	0	3	14	1						
Mass.	-	0	1	-	1	-	0	5	-	26	3	4	12	90	85						
N.H.	-	0	7	54	-	-	0	2	3	5	-	0	1	5	9						
R.I.	-	0	7	40	11	-	0	1	2	1	1	0	5	11	4						
Vt.	-	0	6	37	8	-	0	1	1	2	-	0	2	2	-						
MID. ATLANTIC	19	5	44	438	89	6	6	52	125	134	26	33	47	613	692						
N.J.	-	0	5	40	-	-	1	4	23	24	3	4	12	83	95						
N.Y. (Upstate)	7	2	12	84	37	5	2	19	60	65	5	2	11	35	39						
N.Y. City	4	0	15	92	3	-	1	28	17	38	16	18	39	368	428						
Pa.	8	2	21	222	49	1	0	5	25	7	2	7	14	127	130						
E.N. CENTRAL	9	13	75	873	349	2	8	18	157	184	1	26	43	230	510						
Ill.	-	0	7	43	-	-	1	5	37	29	-	13	20	7	249						
Ind.	-	5	20	227	142	-	1	6	26	36	-	3	9	36	63						
Mich.	2	1	26	306	16	-	1	6	39	32	-	3	13	73	88						
Ohio	7	8	19	206	191	2	2	6	46	68	1	7	13	114	87						
Wis.	-	0	20	91	-	-	0	2	9	19	-	0	2	-	23						
W.N. CENTRAL	54	4	182	449	99	8	3	12	84	88	-	5	12	71	117						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	2	10						
Kans.	1	1	7	53	40	-	0	2	10	13	-	0	3	4	7						
Minn.	46	0	179	257	18	6	1	10	41	29	-	1	4	13	32						
Mo.	5	1	8	58	33	2	0	3	24	31	-	3	8	49	61						
Nebr.	2	0	7	61	-	-	0	2	8	3	-	0	2	3	5						
N. Dak.	-	0	10	16	6	-	0	1	-	4	-	0	1	-	2						
S. Dak.	-	0	2	4	2	-	0	2	1	8	-	0	0	-	-						
S. ATLANTIC	47	28	142	1,671	695	2	12	27	273	283	16	59	218	921	1,166						
Del.	2	0	3	17	10	-	0	2	-	-	-	0	3	3	14						
D.C.	-	0	3	15	-	-	0	1	4	-	-	3	8	41	68						
Fla.	29	16	89	806	420	1	4	18	102	106	1	18	31	319	427						
Ga.	5	8	28	259	201	-	4	12	75	69	6	13	167	135	208						
Md.	8	0	25	229	4	1	1	7	30	44	1	6	12	95	103						
N.C.	-	0	0	-	-	-	0	0	-	-	4	9	31	171	185						
S.C.	3	0	25	265	-	-	1	4	28	26	-	2	6	48	44						
Va.	-	0	4	26	-	-	1	4	24	27	4	5	22	109	113						
W. Va.	-	1	21	54	60	-	0	4	10	11	-	0	2	-	4						
E.S. CENTRAL	11	5	50	583	168	1	3	9	55	74	-	19	40	262	444						
Ala.	-	0	0	-	-	-	0	0	-	-	-	6	18	88	181						
Ky.	-	1	15	70	46	-	0	2	5	7	-	1	13	29	22						
Miss.	-	1	6	28	27	-	0	4	5	15	-	3	17	36	74						
Tenn.	11	2	44	485	95	1	2	7	45	52	-	7	15	109	167						
W.S. CENTRAL	23	4	88	842	61	1	6	39	136	152	8	45	75	561	1,028						
Ark.	-	1	8	63	30	-	0	4	9	19	8	6	16	91	58						
La.	-	1	8	38	31	-	0	3	12	15	-	8	27	64	328						
Okla.	-	0	5	29	-	-	1	5	29	26	-	1	6	19	36						
Tex.	23	0	81	712	-	1	4	34	86	92	-	29	46	387	606						
MOUNTAIN	26	3	82	922	68	4	5	12	129	161	3	9	18	101	199						
Ariz.	10	0	51	446	-	1	2	7	57	72	-	3	10	20	97						
Colo.	14	0	20	270	-	2	1	4	36	25	-	2	5	41	36						
Idaho	1	0	1	6	-	1	0	2	3	4	-	0	1	2	2						
Mont.	-	0	1	8	-	-	0	0	-	-	-	0	1	-	-						
Nev.	-	1	4	34	27	-	0	1	4	6	3	1	10	30	37						
N. Mex.	1	0	8	79	-	-	0	4	12	19	-	1	4	7	19						
Utah	-	1	9	71	34	-	1	4	15	34	-	0	2	1	8						
Wyo.	-	0	2	8	7	-	0	1	2	1	-	0	1	-	-						
PACIFIC	3	0	14	127	2	-	0	7	17	16	4	40	59	627	808						
Alaska	-	0	9	54	-	-	0	5	14	9	-	0	0	-	-						
Calif.	3	0	12	73	-	-	0	2	3	-	3	35	54	545	717						
Hawaii	-	0	1	-	2	-	0	1	-	7	-	0	3	11	16						
Oreg.	-	0	0	-	-	-	0	0	-	-	-	1	5	6	16						
Wash.	-	0	0	-	-	-	0	0	-	-	1	3	7	65	59						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
