
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending March 23, 1996 (WEEK 12)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	304	327	5,066	5,656	1,495	1,984	1	41	-	2											
NEW ENGLAND	8	16	55	38	29	58	-	6	-	-											
Maine	-	1	8	6	2	2	-	-	-	-											
N.H.	6	1	3	3	-	5	-	-	-	-											
Vt.	-	1	-	2	2	1	-	1	-	-											
Mass.	2	4	24	13	4	14	-	4	-	-											
R.I.	-	-	2	7	2	7	-	-	-	-											
Conn.	-	9	18	7	19	29	-	1	-	-											
MID. ATLANTIC	38	34	330	292	223	223	-	1	-	1											
Upstate N.Y.	10	10	72	69	65	67	-	-	-	-											
N.Y. City	4	5	165	121	135	42	-	1	-	1											
N.J.	16	8	66	57	4	78	-	-	-	-											
Pa.	8	11	27	45	19	36	-	-	-	-											
E.N. CENTRAL	48	62	444	845	168	274	-	-	-	-											
Ohio	31	34	233	485	27	22	-	-	-	-											
Ind.	2	7	86	42	22	56	-	-	-	-											
Ill.	12	18	35	171	13	78	-	-	-	-											
Mich.	2	3	71	89	101	98	-	-	-	-											
Wis.	1	-	19	58	5	20	-	-	-	-											
W.N. CENTRAL	11	14	424	241	122	140	-	-	-	-											
Minn.	1	3	12	12	2	5	-	-	-	-											
Iowa	5	1	125	10	54	14	-	-	-	-											
Mo.	5	8	180	175	48	102	-	-	-	-											
N. Dak.	-	-	5	3	-	1	-	-	-	-											
S. Dak.	-	-	25	3	-	1	-	-	-	-											
Nebr.	-	1	45	16	3	8	-	-	-	-											
Kans.	-	1	32	22	15	9	-	-	-	-											
S. ATLANTIC	62	79	179	246	260	272	-	2	-	-											
Del.	1	-	3	3	1	1	-	1	-	-											
Md.	17	26	43	49	72	60	-	1	-	-											
D.C.	-	-	6	2	3	8	-	-	-	-											
Va.	3	11	31	46	29	23	-	-	-	-											
W. Va.	-	2	5	7	8	14	-	-	-	-											
N.C.	9	11	26	24	93	82	-	-	-	-											
S.C.	2	-	19	6	24	8	-	-	-	-											
Ga.	30	15	-	35	-	24	-	-	-	-											
Fla.	-	14	46	74	30	52	-	-	-	-											
E.S. CENTRAL	6	3	218	319	39	233	-	-	-	-											
Ky.	2	1	6	19	16	26	-	-	-	-											
Tenn.	-	-	67	243	10	177	-	-	-	-											
Ala.	3	2	65	35	13	30	-	-	-	-											
Miss.	1	-	80	22	-	-	-	-	-	-											
W.S. CENTRAL	9	13	817	500	113	158	-	-	-	-											
Ark.	-	1	136	17	13	2	-	-	-	-											
La.	-	1	14	15	12	15	-	-	-	-											
Okla.	9	9	411	122	21	21	-	-	-	-											
Tex.	-	2	256	346	67	120	-	-	-	-											
MOUNTAIN	38	34	723	987	203	131	-	3	-	-											
Mont.	-	-	17	14	-	4	-	-	-	-											
Idaho	1	2	98	120	25	19	-	-	-	-											
Wyo.	16	1	6	30	5	2	-	-	-	-											
Colo.	4	4	22	135	8	23	-	-	-	-											
N. Mex.	7	5	121	211	91	46	-	-	-	-											
Ariz.	5	10	228	200	38	17	-	-	-	-											
Utah	3	4	191	243	26	13	-	-	-	-											
Nev.	2	8	40	34	10	7	-	3	-	-											
PACIFIC	84	72	1,876	2,188	338	495	1	29	-	1											
Wash.	-	4	117	104	18	33	-	4	-	-											
Oreg.	11	8	264	431	20	27	-	-	-	-											
Calif.	71	58	1,454	1,602	296	428	-	1	-	-											
Alaska	-	-	20	14	2	2	1	24	-	-											
Hawaii	2	2	21	37	2	5	-	-	-	1											
Guam	-	-	-	1	-	-	U	-	U	-											
P.R.	-	3	25	8	143	64	-	-	-	-											
V.I.	-	-	-	-	-	1	U	-	U	-											
Amer. Samoa	-	-	-	5	-	-	U	-	U	-											
C.N.M.I.	10	-	1	8	5	-	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


