
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 19, 2006 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Meningococcal diseases, invasive, all serogroups current week
Meningococcal diseases, invasive, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive, all serogroups cummulative for 2006
Meningococcal diseases, invasive, all serogroups cummulative for 2005
Meningococcal diseases, invasive, serogroup unknown current week
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median 
Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum 
Meningococcal diseases, invasive, serogroup unknown cummulative for 2006
Meningococcal diseases, invasive, serogroup unknown cummulative for 2005
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2006
Pertussis cummulative for 2005

tab delimited data:
test
UNITED STATES	8	20	85	740	862	5	13	58	489	525	174	284	2,877	8,167	13,836						
NEW ENGLAND	-	1	3	33	56	-	0	2	24	19	3	29	83	802	818						
Conn.	-	0	2	9	12	-	0	2	2	1	-	1	5	29	45						
Maine	-	0	1	3	2	-	0	1	3	2	-	1	5	28	23						
Mass.	-	0	2	14	26	-	0	2	14	5	3	22	43	561	625						
N.H.	-	0	2	5	9	-	0	2	5	9	-	2	36	98	39						
R.I.	-	0	1	-	2	-	0	0	-	-	-	0	17	-	15						
Vt.	-	0	1	2	5	-	0	0	-	2	-	1	14	86	71						
MID. ATLANTIC	-	3	14	110	106	-	2	11	83	81	35	31	137	1,062	857						
N.J.	-	0	2	10	26	-	0	2	10	26	-	4	13	131	121						
N.Y. (Upstate)	-	0	7	28	30	-	0	5	5	11	29	12	123	459	322						
N.Y. City	-	1	6	37	15	-	1	6	37	15	-	1	8	42	64						
Pa.	-	1	5	35	35	-	1	5	31	29	6	11	26	430	350						
E.N. CENTRAL	-	3	11	82	106	-	2	6	58	88	18	46	133	1,160	2,400						
Ill.	-	0	4	17	26	-	0	4	17	26	-	11	35	226	564						
Ind.	-	0	5	15	15	-	0	2	6	7	2	5	75	144	192						
Mich.	-	1	3	17	19	-	0	3	8	11	1	7	23	279	153						
Ohio	-	1	5	30	28	-	1	4	24	26	15	14	30	384	782						
Wis.	-	0	2	3	18	-	0	2	3	18	-	6	41	127	709						
W.N. CENTRAL	-	1	4	42	56	-	0	3	14	25	22	37	552	787	2,104						
Iowa	-	0	2	11	13	-	0	1	4	1	-	10	63	173	474						
Kans.	-	0	1	1	9	-	0	1	1	9	-	10	28	197	201						
Minn.	-	0	2	10	9	-	0	1	3	3	21	0	485	133	735						
Mo.	-	0	2	13	19	-	0	1	2	9	1	8	42	184	286						
