
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending October 15, 2011 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	76	298	937	10,565	11,904	7	28	118	946	1,677	66	257	363	9,909	10,866						
NEW ENGLAND	1	17	79	590	652	1	1	5	38	86	2	7	16	286	386						
Conn.	-	6	49	258	257	-	0	3	9	23	1	1	5	39	81						
Maine	-	2	13	100	92	-	0	1	3	8	-	0	3	11	23						
Mass.	1	0	3	28	58	1	0	2	14	40	-	4	9	176	235						
N.H.	-	2	8	76	92	-	0	1	5	5	1	0	3	16	18						
R.I.	-	2	8	73	89	-	0	1	2	6	-	0	7	36	27						
Vt.	-	1	6	55	64	-	0	2	5	4	-	0	2	8	2						
MID. ATLANTIC	5	33	81	1,049	1,226	1	2	27	89	180	5	29	52	1,178	1,351						
N.J.	-	13	35	487	548	-	1	4	30	45	-	4	13	155	196						
N.Y. (Upstate)	2	1	10	63	120	1	1	9	35	89	2	3	20	149	103						
N.Y. City	3	13	42	499	558	-	0	14	24	46	1	15	31	603	762						
Pa.	N	0	0	N	N	N	0	0	N	N	2	6	13	271	290						
E.N. CENTRAL	22	66	114	2,291	2,432	-	5	13	185	302	5	30	48	1,185	1,555						
Ill.	N	0	0	N	N	-	1	6	58	78	5	12	23	484	739						
Ind.	-	16	32	515	565	-	0	4	23	43	-	3	8	118	147						
Mich.	1	15	29	504	560	-	1	4	26	73	-	5	12	200	195						
Ohio	21	26	45	939	918	-	2	7	65	79	-	8	21	338	434						
Wis.	-	8	24	333	389	-	0	3	13	29	-	1	5	45	40						
W.N. CENTRAL	2	3	35	136	672	1	1	6	48	131	1	6	13	222	283						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	2	12	17						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	3	19	17						
Minn.	-	0	24	-	508	-	0	3	-	75	-	2	8	91	112						
Mo.	N	0	0	N	N	-	0	4	26	32	1	2	6	94	126						
Nebr.	2	2	9	92	107	1	0	2	10	14	-	0	2	5	7						
N. Dak.	-	0	25	44	57	-	0	1	1	2	-	0	1	1	-						
S. Dak.	N	0	0	N	N	-	0	2	11	8	-	0	0	-	4						
S. ATLANTIC	25	72	170	2,950	3,216	2	7	25	251	446	36	65	178	2,621	2,504						
Del.	-	1	6	38	31	-	0	1	-	-	-	0	4	16	4						
D.C.	-	1	3	29	59	-	0	1	4	7	-	3	8	125	109						
Fla.	16	23	68	1,067	1,169	2	3	13	98	158	1	23	36	912	927						
Ga.	1	22	54	787	1,037	-	2	7	57	127	13	13	130	561	531						
Md.	4	9	32	419	420	-	1	4	29	45	6	9	20	351	248						
N.C.	N	0	0	N	N	N	0	0	N	N	7	8	21	311	331						
S.C.	4	8	25	355	405	-	0	3	23	44	9	4	10	173	116						
Va.	N	0	0	N	N	-	0	3	26	48	-	4	16	170	232						
W. Va.	-	0	48	255	95	-	0	6	14	17	-	0	1	2	6						
E.S. CENTRAL	3	19	36	689	803	-	2	4	54	90	6	16	34	596	716						
Ala.	N	0	0	N	N	N	0	0	N	N	2	4	11	183	206						
Ky.	N	0	0	N	N	N	0	0	N	N	4	2	16	86	103						
Miss.	N	0	0	N	N	-	0	2	9	14	-	3	16	141	176						
Tenn.	3	19	36	689	803	-	1	4	45	76	-	5	11	186	231						
W.S. CENTRAL	8	31	368	1,403	1,442	1	4	38	159	239	1	35	50	1,341	1,690						
Ark.	2	4	26	175	133	-	0	3	11	15	1	4	10	158	174						
La.	-	3	11	122	91	-	0	2	11	21	-	7	25	298	460						
Okla.	N	0	0	N	N	-	0	8	29	40	-	1	4	44	78						
Tex.	6	25	333	1,106	1,218	1	3	27	108	163	-	23	30	841	978						
MOUNTAIN	10	32	72	1,331	1,371	1	3	8	110	187	-	12	20	435	486						
Ariz.	3	12	45	632	642	1	1	5	53	82	-	4	11	178	182						
Colo.	7	10	23	421	424	-	0	4	28	55	-	2	6	81	110						
Idaho	N	0	0	N	N	-	0	1	4	5	-	0	4	11	2						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	4	3						
Nev.	N	0	0	N	N	N	0	0	N	N	-	2	9	103	91						
N. Mex.	-	3	13	184	126	-	0	2	13	15	-	1	4	50	41						
Utah	-	2	8	74	167	-	0	3	12	27	-	0	2	8	57						
Wyo.	-	0	15	20	12	-	0	1	-	3	-	0	0	-	-						
PACIFIC	-	3	11	126	90	-	0	2	12	16	10	52	66	2,045	1,895						
Alaska	-	2	11	121	90	-	0	1	9	16	-	0	1	1	3						
Calif.	N	0	0	N	N	N	0	0	N	N	4	42	57	1,654	1,615						
Hawaii	-	0	3	5	-	-	0	1	3	-	-	0	5	10	28						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	3	10	134	53						
Wash.	N	0	0	N	N	N	0	0	N	N	6	6	13	246	196						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	1	4	14	189	185						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


