
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending November 10, 2012 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	102	280	803	10,396	13,738	6	19	58	736	984	87	278	334	11,900	11,975						
NEW ENGLAND	-	11	27	488	680	-	0	4	34	46	1	8	23	369	329						
Conn.	-	6	13	234	297	-	0	2	11	11	-	0	13	37	38						
Maine	-	2	7	83	110	-	0	1	2	4	-	0	5	14	12						
Mass.	-	0	4	29	33	-	0	2	15	17	-	6	13	249	217						
N.H.	-	1	6	57	93	-	0	1	5	5	1	0	2	25	17						
R.I.	-	0	5	40	84	-	0	1	1	3	-	1	6	40	37						
Vt.	-	1	4	45	63	-	0	1	-	6	-	0	1	4	8						
MID. ATLANTIC	21	41	157	1,535	2,071	1	2	11	77	102	7	34	49	1,446	1,446						
N.J.	-	3	26	258	567	-	0	2	10	38	-	4	8	147	208						
N.Y. (Upstate)	19	19	108	734	895	1	1	10	48	36	5	4	12	180	150						
N.Y. City	2	14	24	543	609	-	0	2	19	28	1	17	25	727	786						
Pa.	N	0	0	N	N	N	0	0	N	N	1	9	17	392	302						
E.N. CENTRAL	16	58	101	2,244	2,707	-	3	10	146	156	6	29	62	1,220	1,600						
Ill.	N	0	0	N	N	-	0	0	-	-	1	10	54	450	756						
Ind.	-	12	33	491	656	-	1	2	24	35	1	4	10	185	151						
Mich.	2	11	25	425	594	-	0	3	27	33	-	4	13	185	252						
Ohio	13	22	46	958	1,042	-	2	6	75	70	1	7	15	326	385						
Wis.	1	9	29	370	415	-	0	2	20	18	3	2	5	74	56						
W.N. CENTRAL	-	13	58	509	611	-	1	3	39	50	3	5	14	250	289						
Iowa	N	0	0	N	N	N	0	0	N	N	-	1	4	50	20						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	19	23						
Minn.	-	10	26	378	469	-	1	3	28	39	-	1	4	39	122						
Mo.	N	0	0	N	N	-	0	0	-	-	3	2	9	125	116						
Nebr.	-	2	8	106	99	-	0	2	10	10	-	0	2	3	7						
N. Dak.	-	0	38	25	43	-	0	2	1	1	-	0	1	2	1						
S. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	2	12	-						
S. ATLANTIC	34	57	193	2,399	3,328	1	4	21	185	254	37	65	102	2,887	2,959						
Del.	1	0	5	26	43	-	0	1	1	-	2	0	6	37	18						
D.C.	-	0	5	45	43	-	0	1	3	5	-	3	9	145	145						
Fla.	17	18	48	802	1,138	-	1	8	61	108	6	25	36	1,125	1,086						
Ga.	9	15	48	676	964	1	2	5	62	68	8	11	59	565	563						
Md.	6	6	22	283	505	-	0	5	25	36	4	7	15	324	387						
N.C.	N	0	0	N	N	N	0	0	N	N	-	6	21	280	371						
S.C.	-	6	16	270	379	-	0	3	16	24	8	4	10	194	196						
Va.	N	0	0	N	N	-	0	0	-	-	9	3	40	214	191						
W. Va.	1	5	83	297	256	-	0	8	17	13	-	0	2	3	2						
E.S. CENTRAL	8	17	50	743	1,000	-	1	5	43	77	5	14	32	594	699						
Ala.	-	0	0	-	-	-	0	0	-	-	-	3	9	110	201						
Ky.	-	3	9	149	193	-	0	1	7	21	4	2	9	117	109						
Miss.	-	0	0	-	-	-	0	0	-	-	-	3	21	149	156						
Tenn.	8	13	47	594	807	-	1	4	36	56	1	5	14	218	233						
W.S. CENTRAL	22	26	188	1,228	1,630	4	3	12	110	155	15	42	59	1,873	1,644						
Ark.	2	3	14	132	184	-	0	3	12	11	13	3	15	158	169						
La.	-	3	18	148	197	-	0	2	11	18	2	6	13	248	383						
Okla.	N	0	0	N	N	-	0	0	-	-	-	1	5	68	75						
Tex.	20	20	156	948	1,249	4	2	11	87	126	-	30	44	1,399	1,017						
MOUNTAIN	1	25	48	1,129	1,579	-	2	6	85	132	2	11	23	525	541						
Ariz.	1	12	27	552	662	-	1	3	40	52	-	4	11	163	228						
Colo.	-	6	19	278	437	-	0	3	20	32	-	4	10	159	107						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	3	19	10						
Mont.	-	0	0	-	-	N	0	0	N	N	-	0	1	-	6						
Nev.	-	0	0	-	-	-	0	0	-	-	2	2	8	89	119						
N. Mex.	-	5	14	209	281	-	0	4	14	22	-	1	5	73	59						
Utah	-	2	9	64	179	-	0	2	10	26	-	0	2	19	12						
Wyo.	-	0	3	26	20	-	0	1	1	-	-	0	1	3	-						
PACIFIC	-	2	8	121	132	-	0	2	17	12	11	61	96	2,736	2,468						
Alaska	-	2	8	119	127	-	0	2	17	10	-	0	2	9	2						
Calif.	N	0	0	N	N	N	0	0	N	N	8	51	79	2,292	2,092						
Hawaii	-	0	1	2	5	-	0	0	-	2	-	0	3	6	11						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	3	11	175	80						
Wash.	N	0	0	N	N	N	0	0	N	N	3	6	12	254	283						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	12	6	16	256	200						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


