
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 13, 2002 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2002
AIDS § cummulative for 2001
Chlamydia† cummulative for 2002
Chlamydia† cummulative for 2001
Cryptosporidiosis cummulative for 2002
Cryptosporidiosis cummulative for 2001
Escherichia coli O157:H7 cummulative for 2002
Escherichia coli O157:H7 cummulative for 2001
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2001

tab delimited data:
test
UNITED STATES	10,377	10,393	189,426	211,579	534	497	319	308	15	19											
NEW ENGLAND	320	309	6,875	6,681	21	12	24	28	2	8											
Maine	1	3	403	367	-	-	-	4	-	-											
N.H.	9	12	420	369	5	-	1	3	-	2											
Vt.	5	10	218	171	5	5	-	1	-	-											
Mass.	178	191	2,898	2,709	4	3	14	17	2	1											
R.I.	35	33	781	851	4	2	3	-	-	-											
Conn.	92	60	2,155	2,214	3	2	6	3	-	5											
MID. ATLANTIC	2,133	3,267	18,117	21,739	58	75	28	27	-	-											
Upstate N.Y.	158	567	4,062	3,502	17	20	24	15	-	-											
N.Y. City	1,299	1,870	8,408	8,530	31	33	-	1	-	-											
N.J.	403	473	776	2,980	1	2	4	11	-	-											
Pa.	273	357	4,871	6,727	9	20	N	N	-	-											
E.N. CENTRAL	973	662	29,549	40,572	143	166	89	72	-	1											
Ohio	197	99	4,434	10,457	40	30	15	19	-	1											
Ind.	133	64	4,479	4,546	16	14	6	9	-	-											
Ill.	476	329	7,971	12,186	15	13	22	12	-	-											
Mich.	117	137	9,304	8,535	34	34	21	14	-	-											
Wis.	50	33	3,361	4,848	38	75	25	18	-	-											
W.N. CENTRAL	147	175	8,749	10,989	45	17	46	29	3	1											
Minn.	29	35	2,489	2,405	18	-	19	15	3	-											
Iowa	34	18	461	1,040	5	7	10	3	-	-											
Mo.	48	72	2,798	3,881	11	6	13	5	-	-											
N. Dak.	-	1	228	289	5	-	-	-	-	-											
S. Dak.	2	-	584	536	3	1	1	1	-	1											
Nebr.	15	25	314	1,052	-	3	-	-	-	-											
Kans.	19	24	1,875	1,786	3	-	3	5	-	-											
S. ATLANTIC	3,619	2,972	40,151	41,189	118	95	45	36	8	7											
Del.	58	54	772	875	1	1	1	-	-	-											
Md.	420	245	3,960	4,277	3	18	-	1	-	-											
D.C.	157	233	926	1,004	3	3	-	-	-	-											
Va.	235	263	4,911	5,119	1	5	7	6	-	1											
W. Va.	21	17	662	660	1	-	-	1	-	-											
N.C.	280	116	5,895	6,177	15	11	8	16	-	-											
S.C.	267	214	3,513	4,858	2	1	-	1	-	-											
Ga.	651	270	8,863	8,873	62	38	22	5	5	5											
Fla.	1,530	1,560	10,649	9,346	30	18	7	6	3	1											
E.S. CENTRAL	425	482	14,741	14,207	29	12	9	12	-	-											
Ky.	46	74	2,565	2,457	1	1	2	1	-	-											
Tenn.	204	160	4,472	4,270	13	2	5	6	-	-											
Ala.	85	118	4,818	3,830	13	4	1	4	-	-											
Miss.	90	130	2,886	3,650	2	5	1	1	-	-											
W.S. CENTRAL	1,077	815	29,627	30,724	5	12	-	28	-	-											
Ark.	59	64	1,365	2,358	2	2	-	-	-	-											
La.	269	257	5,183	4,936	1	4	-	-	-	-											
Okla.	48	44	2,944	2,878	2	2	-	6	-	-											
Tex.	701	450	20,135	20,552	-	4	-	22	-	-											
MOUNTAIN	328	345	10,891	11,674	31	36	28	28	1	-											
Mont.	4	3	643	473	1	3	4	3	-	-											
Idaho	6	5	667	537	10	5	1	5	-	-											
Wyo.	2	-	248	231	1	-	-	-	1	-											
Colo.	64	82	1,137	3,407	8	12	4	11	-	-											
N. Mex.	11	30	1,989	1,642	3	8	2	1	-	-											
Ariz.	148	123	3,124	3,616	4	1	4	5	-	-											
Utah	18	34	1,503	279	2	7	7	2	-	-											
Nev.	75	68	1,580	1,489	2	-	6	1	-	-											
PACIFIC	1,355	1,366	30,726	33,804	84	72	50	48	1	2											
Wash.	147	150	3,891	4,000	15	U	7	9	-	-											
Oreg.	129	52	1,887	2,111	11	8	17	4	1	2											
Calif.	1,064	1,144	22,891	25,751	57	64	23	31	-	-											
Alaska	2	8	1,013	737	-	-	-	-	-	-											
Hawaii	13	12	1,044	1,205	1	-	3	4	-	-											
Guam	1	6	-	-	-	-	N	N	-	-											
P.R.	273	326	168	808	-	-	-	-	-	-											
V.I.	53	1	-	53	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	37	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


