
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending August 23, 2008 (WEEK 34)*

column labels in same order that data fields appears in each record below:
Reporting Area
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2008
Salmonellosis cummulative for 2007
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2008
Shiga toxin-producing E. coli(STEC)† cummulative for 2007
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2008
Shigellosis cummulative for 2007

tab delimited data:
test
UNITED STATES	678	870	2,110	25,508	27,539	111	86	247	2,848	2,845	316	418	1,227	11,872	10,507						
NEW ENGLAND	3	22	344	1,106	1,707	2	3	42	135	216	1	3	24	115	186						
Conn.	-	0	315	315	431	-	0	39	39	71	-	0	23	23	44						
Maine	2	2	14	100	78	2	0	4	11	23	-	0	6	18	13						
Mass.	-	14	44	494	963	-	2	7	46	94	-	2	7	61	115						
N.H.	-	3	7	76	118	-	0	5	20	14	-	0	1	1	5						
R.I.	1	1	13	62	62	-	0	3	7	6	1	0	9	9	7						
Vt.	-	1	7	59	55	-	0	3	12	8	-	0	1	3	2						
MID. ATLANTIC	66	93	212	3,044	3,816	18	8	192	474	316	19	31	87	1,441	485						
N.J.	1	15	48	414	830	-	1	5	16	76	-	6	35	429	106						
N.Y. (Upstate)	32	25	73	829	894	13	3	188	333	111	13	7	35	428	88						
N.Y. City	2	23	48	760	852	-	1	5	34	34	-	9	35	476	158						
Pa.	31	31	83	1,041	1,240	5	2	9	91	95	6	2	65	108	133						
E.N. CENTRAL	71	89	172	2,886	4,015	11	12	38	423	399	80	74	146	2,446	1,706						
Ill.	-	22	62	658	1,433	-	1	11	39	76	-	20	37	519	375						
Ind.	27	8	53	387	424	1	1	12	41	46	11	11	83	486	64						
Mich.	2	17	39	567	636	1	2	15	97	60	-	2	7	62	52						
Ohio	37	25	65	853	868	8	2	17	120	94	66	21	104	904	767						
Wis.	5	15	35	421	654	1	4	16	126	123	3	14	50	475	448						
W.N. CENTRAL	8	50	137	1,697	1,776	7	13	55	507	448	4	19	39	569	1,347						
Iowa	3	8	15	262	318	1	2	16	126	103	-	3	11	92	60						
Kans.	-	6	32	254	255	-	0	3	23	35	-	0	3	14	18						
Minn.	-	13	73	484	448	-	2	22	119	144	2	4	25	192	164						
