
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 6, 2008 (WEEK 36)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2008
Syphillis, primary & secondary cummulative for 2007

tab delimited data:
test
UNITED STATES	18	58	307	2,052	2,142	2	9	43	297	355	134	234	351	7,942	7,394						
NEW ENGLAND	-	1	49	36	99	-	0	8	6	12	2	6	14	211	176						
Conn.	-	0	44	-	55	-	0	7	-	4	-	0	6	21	24						
Maine	-	0	2	15	10	-	0	1	2	1	-	0	2	8	5						
Mass.	-	0	0	-	2	-	0	0	-	2	2	4	11	155	101						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	11	22						
R.I.	-	0	3	9	18	-	0	1	2	3	-	0	5	13	22						
Vt.	-	0	2	12	14	-	0	1	2	2	-	0	5	3	2						
MID. ATLANTIC	1	3	13	183	124	-	0	2	17	22	35	32	50	1,187	1,074						
N.J.	-	0	0	-	-	-	0	0	-	-	1	4	10	146	140						
N.Y. (Upstate)	-	1	6	49	43	-	0	2	6	8	-	3	13	95	99						
N.Y. City	-	0	5	54	-	-	0	0	-	-	31	17	37	754	652						
Pa.	1	2	9	80	81	-	0	2	11	14	3	5	12	192	183						
E.N. CENTRAL	5	14	64	543	550	-	2	14	76	81	8	17	32	638	602						
Ill.	-	2	17	71	120	-	0	6	14	27	-	6	19	174	320						
Ind.	2	3	39	162	117	-	0	11	18	17	2	2	9	96	34						
Mich.	-	0	3	13	2	-	0	1	2	1	2	2	17	137	74						
Ohio	3	8	17	297	311	-	1	4	42	36	4	5	13	198	129						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	33	45						
W.N. CENTRAL	-	3	115	125	145	-	0	9	8	27	1	7	15	258	238						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	12	12						
Kans.	-	1	5	55	70	-	0	1	3	6	1	0	5	24	14						
Minn.	-	0	114	-	18	-	0	9	-	17	-	1	5	63	47						
Mo.	-	1	8	66	44	-	0	1	2	-	-	5	10	151	154						
Nebr.	-	0	0	-	2	-	0	0	-	-	-	0	2	8	4						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
